iso_alpha_3,year,cap_liberal_democracy_idx,cap_corruption_idx,cap_control_corruption,cap_govt_effectiveness,cap_political_stability,cap_regulatory_quality,cap_voice_accountability,con_ndgain_score,con_ndgain_vulnerability,con_renewables_share_elec_pct,inc_has_carbon_tax,inc_has_framework_law,inc_has_renewable_target,x_log_signed_con_coal,x_log_signed_con_hydro,x_log_signed_con_edgar_ghg_mt,x_log_signed_con_demand,x_log_signed_con_primary_energy_twh,x_log_signed_con_other_fossil,x_log_signed_con_demand_per_capita,x_log_signed_con_energy_per_capita_kwh,x_log_signed_cap_gdp_per_capita_ppp_current,x_log_signed_inc_carbon_pricing_coverage,x_log_signed_con_electricity_access_pct,em_lag_1y
GTM,2013,0.405,0.798,-0.63929146528244,-0.727540254592896,-0.674156248569489,-0.287112712860107,-0.366608381271362,40.2943431452107,0.453243397495068,67.589,0.0,1.0,1.0,0.1988508587451652,0.6931471805599453,4.141869817443204,2.379546134130174,4.097888275845466,0.7178397931503169,0.49469624183610705,8.255612819624584,8.949098381145411,0.0,4.489759334476764,4.076424293480691
GTM,2014,0.413,0.798,-0.756552994251251,-0.762856304645538,-0.655563533306122,-0.284290075302124,-0.337663441896439,40.7868884444696,0.45596686400478,68.421,0.0,1.0,0.0,0.1988508587451652,0.6981347220709844,4.14666377763536,2.410542234499138,4.151968608379235,0.712949807856125,0.5007752879124893,8.291625203529337,9.016471516896132,0.0,4.460144413937834,4.141869817443204
GTM,2015,0.433,0.752,-0.781392335891724,-0.769879937171936,-0.654437899589539,-0.325637251138687,-0.346461206674576,40.8870288568431,0.455988373171809,61.146,0.0,1.0,1.0,0.1988508587451652,0.7371640659767197,4.212040280844003,2.4570214462984645,4.296400661205825,0.6830968447064438,0.5128236264286637,8.419837440857895,9.097731719902827,0.0,4.516338972281476,4.14666377763536
GTM,2016,0.453,0.72,-0.791301846504211,-0.654102444648743,-0.545003712177277,-0.299814790487289,-0.290387779474258,41.1910038439015,0.450096549208834,61.804,0.0,1.0,0.0,0.41871033485818504,0.8712933659434192,4.330298670983961,2.50715725872282,4.384473638316933,0.6830968447064438,0.5247285289349821,8.490640364699917,9.127222680432169,0.0,4.530446639792155,4.212040280844003
GTM,2017,0.459,0.734,-0.787501215934753,-0.692473888397217,-0.651365458965302,-0.369947046041489,-0.279698878526688,41.712287753928,0.437499187303809,68.639,0.0,1.0,0.0,0.41871033485818504,0.8919980393051105,4.2306206079071,2.5152741864043966,4.419009268271416,0.5653138090500605,0.5247285289349821,8.507415343687,9.165466202915317,0.0,4.546481189639412,4.330298670983961
GTM,2018,0.415,0.779,-0.821764290332794,-0.717763662338257,-0.538147449493408,-0.291999518871307,-0.353723645210266,41.50992186885,0.4344969954144,66.113,0.0,1.0,0.0,0.41871033485818504,0.9162907318741551,4.255346624834952,2.5321082512722946,4.439221853392078,0.5653138090500605,0.5247285289349821,8.51120268410311,9.205106953746435,0.0,4.55597994179732,4.2306206079071
GTM,2019,0.421,0.769,-0.915584146976471,-0.726514339447021,-0.577340841293335,-0.335179150104523,-0.33345302939415,41.2433671209335,0.442524667216848,63.858,0.0,1.0,0.0,0.41871033485818504,0.9477893989335261,4.332678240786233,2.537657215173529,4.518631424570852,0.5653138090500605,0.5187937934151676,8.576308722186177,9.283300838414595,0.0,4.5685062016165,4.255346624834952
GTM,2020,0.406,0.757,-1.13409781455994,-0.713372230529785,-0.415829300880432,-0.270502895116806,-0.378492921590805,40.1135581542133,0.444173628515658,75.765,0.0,1.0,0.0,0.41871033485818504,0.9477893989335261,4.388933030390763,2.5915163848462583,4.511716282236832,0.5653138090500605,0.5364933705145685,8.55461016342147,9.300945968857075,0.0,4.580877493419047,4.332678240786233
GTM,2021,0.359,0.756,-1.19265234470367,-0.782863199710846,-0.395517915487289,-0.327891737222672,-0.46514230966568,40.0315877122863,0.443482530347802,73.497,0.0,1.0,0.0,0.36464311358790924,0.9439058989071285,4.344002320671515,2.803360380906535,4.6470699994527696,0.48858001481867097,0.6312717768418579,8.677536145195074,9.378067722340539,0.0,4.594109238628667,4.388933030390763
GTM,2022,0.309,0.762,-1.21014869213104,-0.907798588275909,-0.262850880622864,-0.291810005903244,-0.522613763809204,40.5530363303745,0.43434700023862,84.644,0.0,1.0,0.0,0.36464311358790924,0.9439058989071285,4.295655776684635,2.698673039289613,4.570092080375227,0.48858001481867097,0.5766133643039938,8.58573705544776,9.473858999216873,0.0,4.6061696863211745,4.344002320671515
GUY,2003,0.373,0.559,-0.357633143663406,-0.0229330193251371,-0.436319321393967,-0.340948224067688,0.42819881439209,42.1318532273963,0.481159119243307,1.22,0.0,0.0,0.0,0.0,0.0,-4.956172145549411,0.598836501088704,2.0729203246895707,0.20701416938432615,0.7323678937132266,9.116697271822076,8.763011032343702,0.0,4.3463994570307305,-4.95715283253845
GUY,2004,0.372,0.559,-0.400268286466599,-0.0404722616076469,-0.554896175861359,-0.387165576219559,0.0669328719377518,42.2130378754796,0.478701534081569,1.163,0.0,0.0,0.0,0.0,0.0,-4.957042089993561,0.6205764877251099,2.050398856227105,0.20701416938432615,0.7561219797213337,9.091714030837664,8.805948137291265,0.0,4.354141431184346,-4.956172145549411
GUY,2005,0.371,0.559,-0.558261573314667,-0.500283241271973,-0.454965949058533,-0.49572366476059,-0.228859812021255,39.4213662515941,0.488094347887306,1.538,0.0,0.0,0.0,0.0,0.0,-4.9594804696124575,0.5007752879124893,1.9636097261547143,0.18232155679395462,0.6151856390902335,8.99346848757971,8.819091431227445,0.0,4.363098624788362,-4.957042089993561
GUY,2006,0.371,0.559,-0.583094894886017,-0.292215287685394,-0.734118461608887,-0.613583862781525,0.0918237343430519,39.3032921077029,0.489965158357637,1.515,0.0,0.0,0.0,0.0,0.0,-4.961180711131533,0.5068176023684519,1.8674851797561907,0.18232155679395462,0.6259384308664953,8.883345582138862,8.902039217388284,0.0,4.309455941839047,-4.9594804696124575
GUY,2007,0.371,0.559,-0.592017114162445,-0.0135454647243023,-0.559686779975891,-0.620565354824066,0.100955948233604,38.7342544702745,0.494728669035842,1.429,0.0,0.0,0.0,0.0,0.0,-4.959473685078895,0.5306282510621704,2.052840859882657,0.1906203596086497,0.6575200029167942,9.101931548278046,9.000980142616786,0.0,4.375757021660286,-4.961180711131533
GUY,2008,0.369,0.559,-0.556314647197723,-0.177931427955627,-0.633931934833527,-0.586162805557251,0.112154990434647,39.415704405561,0.484914499653923,1.408,0.0,0.0,0.0,0.0,0.0,-4.9594158462509075,0.5364933705145685,2.008482452739342,0.1906203596086497,0.6626879730752367,9.053814623905959,9.040443040000124,0.0,4.383275854074314,-4.959473685078895
GUY,2009,0.372,0.559,-0.539242208003998,-0.181886002421379,-0.62998104095459,-0.623867869377136,0.0926980152726173,39.102685284619,0.488549124839327,1.205,0.0,0.0,1.0,0.0,0.0,-4.959265826071608,0.6043159668533296,2.0340518393810254,0.18232155679395462,0.7419373447293773,9.086593638773447,9.085399359200249,0.0,4.364371699435161,-4.9594158462509075
GUY,2010,0.371,0.56,-0.562469244003296,-0.122200235724449,-0.458965748548508,-0.605241239070892,0.0661983788013458,39.1037757718691,0.482303636706171,1.149,0.0,0.0,0.0,0.0,0.0,-4.958271614842335,0.6259384308664953,2.099121612446663,0.18232155679395462,0.7701082216960736,9.16496270361412,9.14180435705644,0.0,4.4343818650078095,-4.959265826071608
GUY,2011,0.372,0.56,-0.619942247867584,-0.0821348130702972,-0.434282511472702,-0.678618311882019,0.0294742900878191,39.1169678515903,0.477234856938883,1.099,0.0,0.0,0.0,0.0,0.0,-4.957852065792545,0.6471032420585385,2.132508262616528,0.1906203596086497,0.7975071958841881,9.207059796768867,9.217025275671045,0.0,4.44500143383527,-4.958271614842335
GUY,2012,0.373,0.56,-0.761781573295593,-0.100731432437897,-0.499614059925079,-0.62617301940918,-0.00228818249888718,38.6388422447649,0.472928734763304,2.128,0.0,0.0,0.0,0.0,0.0,-4.911579091674653,0.6626879730752367,2.2430473802778494,0.1906203596086497,0.8153648132841945,9.331380763351111,9.271230903606886,0.0,4.455509411433685,-4.957852065792545
GUY,2013,0.391,0.548,-0.651954174041748,-0.102227434515953,-0.45660674571991,-0.608322560787201,0.0212019812315702,39.3418384029649,0.470781664590016,2.083,0.0,0.0,0.0,0.0,0.0,-4.922769506504536,0.6729444732424258,2.2207240665137253,0.1906203596086497,0.8241754429663495,9.30133991066615,9.323748292930468,0.0,4.465908118654584,-4.911579091674653
GUY,2014,0.39,0.548,-0.741052150726318,-0.221426650881767,-0.136097595095634,-0.528059959411621,0.156047061085701,39.6224510694866,0.467978291107951,2.041,0.0,0.0,0.0,0.0,0.0,-4.9206794137362015,0.6830968447064438,2.2198554453950496,0.1906203596086497,0.832909122935104,9.294810188602415,9.318838580711068,0.0,4.476199804691132,-4.922769506504536
GUY,2015,0.45,0.406,-0.657630562782288,-0.330193787813187,-0.139641344547272,-0.530868947505951,0.183893635869026,39.8305371703951,0.467054293469407,3.0,0.0,0.0,1.0,0.0,0.0,-4.944576629954877,0.6931471805599453,2.2398582630857407,0.23111172096338664,0.8415671856782186,9.311185840130094,9.342199333234719,0.0,4.48863636973214,-4.9206794137362015
GUY,2016,0.458,0.382,-0.348007827997208,-0.283567517995834,-0.0342189259827137,-0.430909156799316,0.253121465444565,40.8331655644094,0.469224478467527,1.852,0.0,0.0,0.0,0.0,0.0,-4.950604894005959,0.7323678937132266,2.3432470747129353,0.23901690047049992,0.8796267475025636,9.419958951815465,9.351612462977277,0.0,4.499809670330265,-4.944576629954877
GUY,2017,0.454,0.404,-0.531101524829865,-0.281807273626328,-0.049440186470747,-0.401308506727219,0.277443736791611,40.130435270722,0.469287482236504,1.818,0.0,0.0,0.0,0.0,0.0,-4.950104055665664,0.7419373447293773,2.333889942822458,0.23901690047049992,0.8878912573524571,9.403092754728098,9.412809479976339,0.0,4.51085950651685,-4.950604894005959
GUY,2018,0.457,0.37,-0.250006973743439,-0.25484773516655,-0.191837906837463,-0.540220737457275,0.223182663321495,41.4958251538094,0.4640069537191,1.77,0.0,0.0,0.0,0.0,0.0,-4.923929062595584,0.7561219797213337,2.300883646354288,0.23901690047049992,0.8878912573524571,9.336972141851891,9.428954377857579,0.0,4.520701029361641,-4.950104055665664
GUY,2019,0.438,0.365,-0.142694622278214,-0.395576238632202,-0.254073828458786,-0.611618995666504,0.253580123186111,42.4006701109853,0.460032491996101,2.632,0.0,0.0,0.0,0.0,0.0,-4.897251180079806,0.76080582903376,2.417787022682729,0.23901690047049992,0.8796267475025636,9.445911105006479,9.49114671388417,0.0,4.528289141652134,-4.923929062595584
GUY,2020,0.393,0.406,-0.173186764121056,-0.446742802858353,-0.137554720044136,-0.536126554012299,0.212521523237228,43.9049723486131,0.432243067052343,1.77,0.0,0.0,0.0,0.0,0.0,-4.901922831027045,0.7561219797213337,2.3751847854083894,0.23901690047049992,0.8754687373538999,9.399194047950974,9.730349074201962,0.0,4.535820107853298,-4.897251180079806
GUY,2021,0.342,0.39,-0.187317982316017,-0.261401027441025,-0.137113198637962,-0.522020161151886,0.239529952406883,44.4657639576262,0.427878931046517,1.786,0.0,0.0,0.0,0.0,0.0,-4.921564346498297,0.7514160886839212,2.3936133913416096,0.2776317365982795,0.8628899551470399,9.409668903502784,10.037446914057755,0.0,4.542230386214217,-4.901922831027045
GUY,2022,0.341,0.39,-0.295522034168243,-0.266314893960953,0.0207335669547319,-0.527693390846252,0.193488836288452,43.8802224446891,0.433089421001128,1.575,0.0,0.0,0.0,0.0,0.0,-4.909830092232821,0.8197798314933114,2.4976583337131633,0.2776317365982795,0.9360933591703348,9.51609408914373,10.589407921504067,0.0,4.543294782270004,-4.921564346498297
HND,2003,0.334,0.844,-0.974429309368134,-0.761468172073364,-0.379858076572418,-0.593333899974823,-0.177857652306557,37.1078911633919,0.474698258193354,41.026,0.0,1.0,0.0,0.0,0.3920420877760237,1.8284213558748843,1.7934247485471162,3.315131012557341,0.1906203596086497,0.5306282510621704,8.223354874786427,7.9450997963908545,0.0,4.191168746857641,1.5402932344898463
HND,2004,0.334,0.844,-0.946081817150116,-0.716462850570679,-0.391061931848526,-0.429583519697189,-0.340818166732788,37.2318685616615,0.475664893065065,34.109,0.0,0.0,0.0,0.0,0.3987761199573678,1.9895395055251852,1.8779371654691073,3.4175627357484197,0.3920420877760237,0.5653138090500605,8.30449044471268,8.007132845818328,0.0,4.220977213155467,1.8284213558748843
HND,2005,0.33,0.844,-0.819756150245667,-0.680190563201904,-0.623264193534851,-0.625240623950958,-0.345806866884232,37.4969593173687,0.473814129592957,33.092,0.0,0.0,0.0,0.0,0.3987761199573678,1.8655682805443141,1.884034745337226,3.392089362631428,0.5481214085096876,0.5596157879354227,8.253858175922398,8.072454636015431,0.0,4.247065649239764,1.9895395055251852
HND,2006,0.316,0.844,-0.833331823348999,-0.660407066345215,-0.66790372133255,-0.457659006118774,-0.139432832598686,37.563952005286,0.467721816485244,36.745,0.0,0.0,0.0,0.0,0.4054651081081644,2.0237695476674746,1.943048916774281,3.331811575843763,0.5481214085096876,0.5766133643039938,8.167867745062958,8.142826368902526,0.0,4.280824129164719,1.8655682805443141
HND,2007,0.315,0.845,-0.791543304920197,-0.553879499435425,-0.43703019618988,-0.282702386379242,-0.192796736955643,38.165008205695,0.467018374722285,37.52,0.0,1.0,0.0,0.0,0.41871033485818504,2.4425251224039846,1.9878743481543455,3.560108142876075,0.5481214085096876,0.5877866649021191,8.380673108531527,8.206607702692398,0.0,4.310799125385514,2.0237695476674746
HND,2008,0.319,0.845,-0.915665328502655,-0.622831583023071,-0.527115523815155,-0.316503912210464,-0.294657081365585,38.205323753424,0.466016014297476,38.117,0.0,0.0,0.0,0.0,0.41871033485818504,2.4560664578898876,2.010894999144726,3.54434489088064,0.5481214085096876,0.5933268452777344,8.341996830020863,8.24468791685516,0.0,4.3489867805956814,2.4425251224039846
HND,2009,0.278,0.845,-0.908242762088776,-0.674577832221985,-0.308192104101181,-0.310121268033981,-0.532957136631012,38.6366295239647,0.465183837896434,47.376,0.0,1.0,0.0,0.0,0.41871033485818504,2.4451988257058783,2.0554049638515943,3.4855998027285042,0.5481214085096876,0.6043159668533296,8.259602336082349,8.204342910410075,0.0,4.373238128640803,2.4560664578898876
HND,2010,0.235,0.847,-0.889169752597809,-0.636895477771759,-0.496909588575363,-0.24657230079174,-0.503610491752625,38.5588967322657,0.461660467261135,48.611,0.0,1.0,1.0,0.0,0.4252677354043441,2.4490390600500773,2.105352923464337,3.5175868541677158,0.5481214085096876,0.6205764877251099,8.271324110285137,8.23178757137922,0.0,4.406719247264253,2.4451988257058783
HND,2011,0.245,0.854,-0.833935797214508,-0.520890951156616,-0.390435367822647,-0.152864038944244,-0.468656331300735,38.1107184337118,0.45984101338143,46.051,0.0,1.0,0.0,0.0,0.4252677354043441,2.558948970148839,2.1412419425852827,3.541915388601035,0.5481214085096876,0.6312717768418579,8.275721195664149,8.269170546569345,0.0,4.421247347827163,2.4490390600500773
HND,2012,0.239,0.854,-0.955132007598877,-0.691542148590088,-0.350115597248077,-0.205009326338768,-0.469777703285217,37.5289817938468,0.458843892318288,46.429,0.0,1.0,0.0,0.0,0.43178241642553783,2.610087878259712,2.188295946591918,3.616711905811874,0.5481214085096876,0.6471032420585385,8.332412292919118,8.298376787237016,0.0,4.437934266612178,2.558948970148839
HND,2013,0.253,0.853,-0.945059180259705,-0.724005818367004,-0.438611596822739,-0.197600990533829,-0.474992007017136,38.0033880177665,0.456462424480516,44.093,0.0,1.0,1.0,0.0,0.44468582126144574,2.6107193614948456,2.2321626286975,3.630641045524845,0.5481214085096876,0.6626879730752367,8.326926233353904,8.328046836283335,0.0,4.4796069630127455,2.610087878259712
HND,2014,0.267,0.853,-0.787561237812042,-0.812356412410736,-0.534083962440491,-0.408311367034912,-0.409250140190125,38.874762418892,0.455294280107515,40.602,0.0,1.0,0.0,0.0,0.48858001481867097,2.6134287719792306,2.263844264677615,3.6862760682438216,0.5481214085096876,0.6678293725756554,8.364657673179622,8.403141108466553,0.0,4.49647076906475,2.6107193614948456
HND,2015,0.242,0.853,-0.589746415615082,-0.859404504299164,-0.472757905721664,-0.417710304260254,-0.421847492456436,39.6697146918964,0.451022860681871,46.211,0.0,1.0,1.0,0.06765864847381481,0.49469624183610705,2.692015209400288,2.3532782073095637,3.8121363696055615,0.5481214085096876,0.708035793053696,8.47450007243393,8.486031812768337,0.0,4.51085950651685,2.6134287719792306
HND,2016,0.252,0.853,-0.679402530193329,-0.763441383838654,-0.437456160783768,-0.530846297740936,-0.438270062208176,39.3435250848093,0.451904203180929,49.896,0.0,1.0,0.0,0.06765864847381481,0.5187937934151676,2.6264470734694827,2.392425796993835,3.760758157579345,0.5481214085096876,0.7227059828014898,8.40316679076248,8.553941422459264,0.0,4.528289141652134,2.692015209400288
HND,2017,0.241,0.838,-0.738785088062286,-0.530908048152924,-0.565637111663818,-0.451085269451141,-0.44031897187233,39.0215593237967,0.455291195108292,59.058,0.0,0.0,0.0,0.06765864847381481,0.5187937934151676,2.589839897856979,2.4150205223238337,3.800062983074551,0.5481214085096876,0.7227059828014898,8.424886875492003,8.634381303914676,0.0,4.471638793363569,2.6264470734694827
HND,2018,0.232,0.845,-0.656895399093628,-0.618258476257324,-0.531820952892303,-0.448792904615402,-0.52352774143219,39.5759034856173,0.447978757701774,64.151,0.0,1.0,0.0,0.09531017980432487,0.5364933705145685,2.579979498165844,2.4362414778067194,3.8120037553360717,0.5481214085096876,0.7275486072772778,8.418798358958934,8.636642968567322,0.0,4.528289141652134,2.589839897856979
HND,2019,0.231,0.841,-0.875853598117828,-0.619122743606567,-0.569057047367096,-0.495705455541611,-0.572002947330475,38.6479730338644,0.447907438338246,54.978,0.0,0.0,0.0,0.09531017980432487,0.5481214085096876,2.6825617666966246,2.517696472610991,3.905481657384724,0.598836501088704,0.7654678421395714,8.496165654224148,8.663184527388383,0.0,4.522874943261261,2.579979498165844
HND,2020,0.232,0.828,-0.988051235675812,-0.645809412002563,-0.448507726192474,-0.494940370321274,-0.618947327136993,38.0535562921395,0.449930025737947,56.929,0.0,1.0,0.0,0.09531017980432487,0.6097655716208943,2.6368952925933935,2.481567748522486,3.8150714793516958,0.6259384308664953,0.7323678937132266,8.386300827775178,8.591502259888667,0.0,4.544358046591334,2.6825617666966246
HND,2021,0.243,0.814,-1.09147262573242,-0.819059908390045,-0.627813994884491,-0.534852623939514,-0.589453816413879,37.8348277323914,0.447611300977317,62.76,0.0,1.0,1.0,0.09531017980432487,0.6151856390902335,2.728051773096862,2.543175557911976,3.9451095584159352,0.6259384308664953,0.76080582903376,8.502372099642912,8.732946427599238,0.0,4.554928969551344,2.6368952925933935
HND,2022,0.381,0.768,-1.00228834152222,-0.86729633808136,-0.568361818790436,-0.485292732715607,-0.49105179309845,38.3195789563081,0.445571418022766,61.172,0.0,1.0,0.0,0.09531017980432487,0.6471032420585385,2.7579668984097006,2.561867690924129,3.9892247583316127,0.6259384308664953,0.76080582903376,8.530561634259055,8.825632374168794,0.0,4.558078578454241,2.728051773096862
HRV,2003,0.633,0.309,0.258523046970367,0.318801134824753,0.558495879173279,0.466213047504425,0.623684108257294,52.9760978913777,0.385294825237862,41.489,0.0,1.0,0.0,0.29266961396282,1.1184149159642893,3.098971440537669,2.8604851241459652,4.675815025557423,1.0438040521731147,1.5727739280625088,10.11407747575749,9.524734127729143,0.0,4.61512051684126,2.9894347435052344
HRV,2004,0.604,0.457,0.239370077848434,0.44430086016655,0.686754405498505,0.53191602230072,0.658320605754852,53.125108112711,0.384935411929457,55.011,0.0,0.0,0.0,0.29266961396282,1.1216775615991057,3.108446588728995,2.8831233291713367,4.7143922363148,1.0438040521731147,1.5912739418064292,10.152231908787213,9.594861199144665,0.0,4.6141299273595635,3.098971440537669
HRV,2005,0.637,0.457,0.139555230736732,0.455620646476746,0.43447408080101,0.47524955868721,0.452612310647964,52.4448415414463,0.384563288077107,54.1,0.0,1.0,0.0,0.29266961396282,1.1216775615991057,3.1002184617559845,2.9156062290747062,4.703067924264551,1.0260415958332743,1.6193882432872684,10.139900119791077,9.645483188594604,0.0,4.6141299273595635,3.108446588728995
HRV,2006,0.634,0.457,0.0449901148676872,0.555540442466736,0.560829281806946,0.365195125341415,0.48149374127388,51.4067584619224,0.383143168558048,51.51,0.0,0.0,0.0,0.29266961396282,1.1216775615991057,3.126987342490174,2.9396908826703663,4.690889061390629,1.0260415958332743,1.6389967146756448,10.127178474015953,9.777555766185234,0.0,4.613138355637268,3.1002184617559845
HRV,2007,0.642,0.454,0.0590379722416401,0.456446975469589,0.60539698600769,0.411397367715836,0.517976045608521,51.8133094493879,0.383633630488915,37.799,0.0,1.0,0.0,0.29266961396282,1.1184149159642893,3.2367121653573228,2.967332799032293,4.695513505885693,1.0331844833456545,1.6620303625532709,10.131809472923784,9.88171487048085,0.0,4.613138355637268,3.126987342490174
HRV,2008,0.641,0.441,-0.050504669547081,0.572743833065033,0.573651909828186,0.413963556289673,0.467806965112686,51.4973350877525,0.384339520057961,45.696,0.0,0.0,0.0,0.29266961396282,1.1184149159642893,3.184061917442142,2.9851767596144745,4.690099396773396,1.0331844833456545,1.6789639750827106,10.126658143484764,9.953181133798008,0.0,4.61512051684126,3.2367121653573228
HRV,2009,0.656,0.366,-0.0860949829220772,0.585426390171051,0.612926959991455,0.472275614738464,0.48627769947052,51.126687134172,0.382617661647697,56.03,0.0,1.0,1.0,0.29266961396282,1.1249295969854831,3.1008318209545784,2.9626924194757907,4.677388516750702,1.0612565021243408,1.6601310267496183,10.114773034019807,9.9207727125273,0.0,4.61512051684126,3.184061917442142
HRV,2010,0.734,0.289,0.0231014657765627,0.581434488296509,0.608463644981384,0.489483296871185,0.476428359746933,52.0927063097912,0.382246387784292,62.88,0.0,1.0,0.0,0.29266961396282,1.1410330045520618,3.0820413817428673,2.983659692319722,4.693766972218733,1.0612565021243408,1.6789639750827106,10.13348738574009,9.910588193941203,0.0,4.61512051684126,3.1008318209545784
HRV,2011,0.747,0.271,0.0277206785976887,0.502175211906433,0.623747110366821,0.442892551422119,0.521082401275635,52.11880407179,0.379474528289321,47.017,0.0,1.0,0.0,0.29266961396282,1.1410330045520618,3.124482324520768,2.96424160646262,4.558581596573499,1.0612565021243408,1.665818245870208,10.00170676971257,9.961369239667155,0.0,4.61512051684126,3.0820413817428673
HRV,2012,0.747,0.271,-0.0254572927951813,0.675028204917908,0.606891453266144,0.353815704584122,0.540830552577972,52.1270623497936,0.376016983565733,49.763,0.0,1.0,0.0,0.29266961396282,1.1410330045520618,3.0724330832788347,2.9444389791664403,4.484075422610033,1.0543120297715298,1.6544112780768316,9.931435349066678,9.981363321403906,0.0,4.61512051684126,3.124482324520768
HRV,2013,0.715,0.301,0.107450112700462,0.675364792346954,0.642667889595032,0.369632989168167,0.513696014881134,52.8600752624064,0.377119295387534,66.571,0.0,1.0,1.0,0.29266961396282,1.1568811967920856,3.009744307072656,2.934388643312939,4.575463272778659,1.0367368849500223,1.6486586255873816,10.027777858796638,10.018196529310766,0.2324956568844901,4.61512051684126,3.0724330832788347
HRV,2014,0.709,0.301,0.200835213065147,0.676334917545319,0.619112372398376,0.276575356721878,0.514897346496582,53.5314701003745,0.377127618422253,74.013,0.0,1.0,0.0,0.29266961396282,1.1568811967920856,2.984962534654939,2.911263116927541,4.574803757704414,1.0402767116551463,1.6331544390514163,10.03252550225029,10.030438962926313,0.2324956568844901,4.61512051684126,3.009744307072656
HRV,2015,0.701,0.301,0.19990636408329,0.457353413105011,0.586513638496399,0.237562641501427,0.555477857589722,53.8530412171932,0.377882432091323,66.904,0.0,1.0,0.0,0.29266961396282,1.1631508098056809,3.030280788232006,2.946016681308058,4.522005944727322,1.11514159061932,1.6695918352538475,9.98767556424505,10.075633070869564,0.2324956568844901,4.61512051684126,2.984962534654939
HRV,2016,0.653,0.324,0.155666068196297,0.422308266162872,0.654191136360168,0.238647386431694,0.525477707386017,53.9473811699782,0.372841906932202,66.349,0.0,1.0,0.0,0.29266961396282,1.1600209167967532,3.0557840583879163,2.9512577834521614,4.5615421749498735,1.11514159061932,1.682688374173693,10.039000655275432,10.158250355138426,0.2324956568844901,4.61512051684126,3.030280788232006
HRV,2017,0.625,0.341,0.0596246346831322,0.535491704940796,0.681905686855316,0.299445986747742,0.479264795780182,53.3755035866762,0.374361190002342,60.493,0.0,1.0,0.0,0.29266961396282,1.1600209167967532,3.1188560002787575,2.9816333491744893,4.562085216203024,1.11514159061932,1.7209792871670078,10.05349229267759,10.235967577817934,0.2324956568844901,4.61512051684126,3.0557840583879163
HRV,2018,0.617,0.357,0.0467699244618416,0.513932764530182,0.793678283691406,0.48981836438179,0.446175158023834,53.2772346058261,0.373900373572507,72.337,0.0,1.0,0.0,0.29266961396282,1.1631508098056809,3.0471638716009246,2.991222118076105,4.5967347071669895,1.1085626195212777,1.7404661748405044,10.10190741677716,10.30191359922601,0.2324956568844901,4.61512051684126,3.1188560002787575
HRV,2019,0.624,0.292,0.0524476990103722,0.456785351037979,0.685510694980621,0.552517652511597,0.454173117876053,53.539686540852,0.375299374311101,66.008,0.0,1.0,0.0,0.29266961396282,1.1631508098056809,3.050173110310603,2.984671326194566,4.572781282786088,0.9707789171582247,1.7422190236679187,10.087324252587276,10.406207727686036,0.2324956568844901,4.61512051684126,3.0471638716009246
HRV,2020,0.66,0.292,0.177110493183136,0.424775809049606,0.607283234596252,0.36231455206871,0.579596340656281,53.8680334000149,0.374130817488851,64.626,0.0,1.0,0.0,0.29266961396282,1.1631508098056809,3.023233707143978,2.9375733593804587,4.525888855060372,0.8796267475025636,1.7083778602890038,10.048091795505485,10.360755208669259,0.2324956568844901,4.61512051684126,3.050173110310603
HRV,2021,0.652,0.284,0.0375364571809769,0.552374601364136,0.621595680713654,0.493546575307846,0.601495921611786,53.0603723363919,0.377992936273298,69.689,0.0,1.0,0.0,0.29266961396282,1.1631508098056809,3.025707493393439,2.9992261628082466,4.598266409671297,0.8671004876833832,1.7681496035889213,10.128675891845706,10.516812516291678,0.2324956568844901,4.61512051684126,3.023233707143978
HRV,2022,0.651,0.245,0.147807404398918,0.581313610076904,0.672563254833221,0.502549886703491,0.616291224956512,53.4702989570905,0.380032072913129,63.475,0.0,1.0,0.0,0.29266961396282,1.1662709371419244,3.0596993124134646,2.9851767596144745,4.54506980173513,0.8712933659434192,1.75958057086382,10.07941646988112,10.64445476558887,0.0,4.61512051684126,3.025707493393439
HTI,2003,0.248,0.83,-1.58485579490662,-1.48065805435181,-1.31542313098907,-1.13356590270996,-1.20058274269104,32.2410825686557,0.526756934748083,47.17,0.0,0.0,0.0,0.0,0.058268908123975775,2.507680445285433,0.4252677354043441,2.105352923464337,0.18232155679395462,0.058268908123975775,6.7142615451849315,7.7544467009515134,0.0,3.484312288372662,2.501904949060231
HTI,2004,0.1,0.819,-1.46017730236053,-1.71339082717896,-1.98454308509827,-1.47985637187958,-1.33551788330078,32.8197170215966,0.52588170614642,47.273,0.0,0.0,0.0,0.0,0.058268908123975775,2.503167796438531,0.4382549309311553,2.238153232834657,0.1906203596086497,0.058268908123975775,6.847039840541997,7.750699906924697,0.0,3.55820113047182,2.507680445285433
HTI,2005,0.086,0.83,-1.39128422737122,-1.33601558208466,-1.80439794063568,-1.22202289104462,-1.2315981388092,32.3892932474463,0.525837583303478,47.273,0.0,0.0,0.0,0.0,0.058268908123975775,2.5184231942318718,0.4382549309311553,2.277267285009756,0.1906203596086497,0.058268908123975775,6.873866485845755,7.795007684375476,0.0,3.56953269648137,2.503167796438531
