iso_alpha_3,income_group,region,year,pop_growth,renewable_energy_consumption_pct,forest_area_pct,gdp_growth_pct,gdp_per_capita_growth_pct,manufacturing_pct_of_gdp,policy_index,policy_index_lag1,log_pop_total,log_gdp_2021_ppp_intl_usd,log_gdp_per_capita_2021_ppp_intl_usd,log_imports_pct_of_gdp,log_industry_pct_of_gdp,log_exports_pct_of_gdp,log_total_emissions,log_policy_count,log_gdp_2021_ppp_intl_usd_lag1,log_pop_total_lag1,log_policy_count_lag1,log_total_emissions_lag1
BEL,High income,Europe & Central Asia,2022,0.808165350001861,11.7,22.604446776415,4.2593607365269,3.42016830765408,12.1581733886454,2.1869219282364716,2.1437133239715314,16.273406600269677,27.320227984859567,11.046837407803766,4.581900009328965,3.0211061360012823,4.566840868640048,4.7410011631028,4.6443908991413725,27.27851652296213,16.26532494746437,4.553876891600541,4.807271026995321
BEN,Lower middle income,Africa Western and Central,2001,3.05435506649292,66.9,36.2287158566868,5.33313570603937,2.16452439056758,15.6382657209159,1.2070784343255752,1.2070784343255752,15.823133408931024,23.68295748472071,7.8602100772991665,3.380606565967785,3.11822889969367,3.0382446215759678,1.7708771854384977,1.6094379124341003,23.630999622003014,15.792589862431617,1.6094379124341003,1.5668536819001566
BEN,Lower middle income,Africa Western and Central,2002,3.04010801597376,64.0,35.7852962043278,4.64303087074482,1.50964025698303,15.6429961497365,1.2070784343255752,1.2070784343255752,15.853534485069108,23.728342150763098,7.87518792569912,3.2205468981711065,3.102614547481964,3.031418419512996,1.9284784481055248,1.6094379124341003,23.68295748472071,15.823133408931024,1.6094379124341003,1.7708771854384977
BEN,Lower middle income,Africa Western and Central,2003,3.04920259714654,61.7,35.3418765519688,3.44357677591658,0.336976510869505,15.7466383947755,1.2070784343255752,1.2070784343255752,15.88402650712785,23.762198276905934,7.878550749467904,3.176883700485874,3.125239023163416,2.9777870799136177,2.052359256741776,1.6094379124341003,23.728342150763098,15.853534485069108,1.6094379124341003,1.9284784481055248
BEN,Lower middle income,Africa Western and Central,2004,3.06173106096489,60.7,34.8984568996098,4.42968455385082,1.28077994352564,14.8084293484338,1.2070784343255752,1.2070784343255752,15.914643813926924,23.80554206075587,7.891272432689356,3.108588828255101,3.068026172349855,2.9711089713146173,2.158351461556859,1.6094379124341003,23.762198276905934,15.88402650712785,1.6094379124341003,2.052359256741776
BEN,Lower middle income,Africa Western and Central,2005,3.22061199704122,59.2,34.4550372472508,1.71316456361184,-1.51043339492205,15.6708185798349,1.2070784343255752,1.2070784343255752,15.946849930012956,23.82252861451416,7.8760586020143295,3.0732621902315604,3.1185511585312757,2.9695751380722366,2.1547743598898785,1.6094379124341003,23.80554206075587,15.914643813926924,1.6094379124341003,2.158351461556859
BEN,Lower middle income,Africa Western and Central,2006,3.12066888297415,57.3,34.0116175948918,3.94373882815798,0.750089697773319,15.4383500380973,1.2070784343255752,1.2070784343255752,15.978056615196333,23.861208208480974,7.883528680063451,3.123103550309751,3.0981540954709086,2.9474830629733897,2.3420230496636303,1.6094379124341003,23.82252861451416,15.946849930012956,1.6094379124341003,2.1547743598898785
BEN,Lower middle income,Africa Western and Central,2007,2.95509554727715,54.5,33.5681979425328,5.98634932177609,2.9001757042866,13.7419112978014,1.2070784343255752,1.2070784343255752,16.00760756731954,23.919348328326404,7.9121072216754476,3.33473455824319,3.0209699660709335,3.1373556612962568,2.4540990494050385,1.6094379124341003,23.861208208480974,15.978056615196333,1.6094379124341003,2.3420230496636303
BEN,Lower middle income,Africa Western and Central,2008,3.01959398464251,54.8,33.1247782901738,4.89657708429647,1.77647069609412,12.2499787599105,1.2070784343255752,1.2070784343255752,16.03780350384402,23.967153026932642,7.929709587100973,3.2822125868037473,2.926415532306256,3.141593847740922,2.507819716347921,1.6094379124341003,23.919348328326404,16.00760756731954,1.6094379124341003,2.4540990494050385
BEN,Lower middle income,Africa Western and Central,2009,2.99903642214246,52.8,32.6813586378148,2.31929213912838,-0.703743155603306,12.2191205154048,1.2070784343255752,1.2070784343255752,16.067793864863926,23.99008108008173,7.922649826684024,3.2493919250098764,2.9401935553170677,3.041086390764177,2.59038450143669,1.6094379124341003,23.967153026932642,16.03780350384402,1.6094379124341003,2.507819716347921
