future_id,iso_alpha_3,2022,2030,vulnerability_threshold,vulnerability_indicator,ndc_unconditional
id_MOZ_137,MOZ,39.202188328635245,31.411902095159014,48.2499815774557,0,95.5
id_MOZ_138,MOZ,39.202188328635245,33.1857100582082,48.2499815774557,0,95.5
id_MOZ_139,MOZ,39.202188328635245,31.26874878199492,48.2499815774557,0,95.5
id_MOZ_14,MOZ,39.202188328635245,51.43930965236785,48.2499815774557,1,95.5
id_MOZ_140,MOZ,39.202188328635245,50.77795784658202,48.2499815774557,1,95.5
id_MOZ_141,MOZ,39.202188328635245,54.48464406197805,48.2499815774557,1,95.5
id_MOZ_142,MOZ,39.202188328635245,49.37674965285053,48.2499815774557,1,95.5
id_MOZ_143,MOZ,39.202188328635245,55.03881814453744,48.2499815774557,1,95.5
id_MOZ_144,MOZ,39.202188328635245,45.41302552748971,48.2499815774557,0,95.5
id_MOZ_145,MOZ,39.202188328635245,68.92642104754421,48.2499815774557,1,95.5
id_MOZ_146,MOZ,39.202188328635245,48.14166184697311,48.2499815774557,0,95.5
id_MOZ_147,MOZ,39.202188328635245,43.428134852196166,48.2499815774557,0,95.5
id_MOZ_148,MOZ,39.202188328635245,70.28027949331424,48.2499815774557,1,95.5
id_MOZ_149,MOZ,39.202188328635245,62.94364657650043,48.2499815774557,1,95.5
id_MOZ_15,MOZ,39.202188328635245,42.51826181803018,48.2499815774557,0,95.5
id_MOZ_150,MOZ,39.202188328635245,53.94521548805582,48.2499815774557,1,95.5
id_MOZ_151,MOZ,39.202188328635245,54.402777922420825,48.2499815774557,1,95.5
id_MOZ_152,MOZ,39.202188328635245,51.77875745610933,48.2499815774557,1,95.5
id_MOZ_153,MOZ,39.202188328635245,48.676539804895505,48.2499815774557,1,95.5
id_MOZ_154,MOZ,39.202188328635245,50.17175572488219,48.2499815774557,1,95.5
id_MOZ_155,MOZ,39.202188328635245,30.927825237040192,48.2499815774557,0,95.5
id_MOZ_156,MOZ,39.202188328635245,39.05784833893898,48.2499815774557,0,95.5
id_MOZ_157,MOZ,39.202188328635245,48.237769853044114,48.2499815774557,0,95.5
id_MOZ_158,MOZ,39.202188328635245,55.94578883532065,48.2499815774557,1,95.5
id_MOZ_159,MOZ,39.202188328635245,64.42972303150516,48.2499815774557,1,95.5
id_MOZ_16,MOZ,39.202188328635245,50.558372960177074,48.2499815774557,1,95.5
id_MOZ_160,MOZ,39.202188328635245,64.97983654194562,48.2499815774557,1,95.5
id_MOZ_161,MOZ,39.202188328635245,48.861501558314565,48.2499815774557,1,95.5
id_MOZ_162,MOZ,39.202188328635245,40.349562691579,48.2499815774557,0,95.5
id_MOZ_163,MOZ,39.202188328635245,45.81526921828667,48.2499815774557,0,95.5
id_MOZ_164,MOZ,39.202188328635245,54.71558101474928,48.2499815774557,1,95.5
id_MOZ_165,MOZ,39.202188328635245,48.34114456980633,48.2499815774557,1,95.5
id_MOZ_166,MOZ,39.202188328635245,45.41225655364039,48.2499815774557,0,95.5
id_MOZ_167,MOZ,39.202188328635245,49.42385529437591,48.2499815774557,1,95.5
id_MOZ_168,MOZ,39.202188328635245,30.69944557861932,48.2499815774557,0,95.5
id_MOZ_169,MOZ,39.202188328635245,51.110628290199834,48.2499815774557,1,95.5
id_MOZ_17,MOZ,39.202188328635245,53.04109834310953,48.2499815774557,1,95.5
id_MOZ_171,MOZ,39.202188328635245,43.57111249257025,48.2499815774557,0,95.5
id_MOZ_172,MOZ,39.202188328635245,58.35153615336668,48.2499815774557,1,95.5
id_MOZ_173,MOZ,39.202188328635245,56.64530619396235,48.2499815774557,1,95.5
id_MOZ_174,MOZ,39.202188328635245,54.08466418717066,48.2499815774557,1,95.5
id_MOZ_175,MOZ,39.202188328635245,38.37176348355336,48.2499815774557,0,95.5
id_MOZ_176,MOZ,39.202188328635245,37.57454715667865,48.2499815774557,0,95.5
id_MOZ_177,MOZ,39.202188328635245,58.66341425214747,48.2499815774557,1,95.5
id_MOZ_178,MOZ,39.202188328635245,54.96850120301607,48.2499815774557,1,95.5
id_MOZ_179,MOZ,39.202188328635245,54.865283546891405,48.2499815774557,1,95.5
id_MOZ_18,MOZ,39.202188328635245,55.16032948774956,48.2499815774557,1,95.5
id_MOZ_180,MOZ,39.202188328635245,59.23565997441535,48.2499815774557,1,95.5
id_MOZ_181,MOZ,39.202188328635245,49.33470937322328,48.2499815774557,1,95.5
id_MOZ_182,MOZ,39.202188328635245,34.78793857036445,48.2499815774557,0,95.5
id_MOZ_183,MOZ,39.202188328635245,51.10977487663532,48.2499815774557,1,95.5
id_MOZ_184,MOZ,39.202188328635245,38.78956564125283,48.2499815774557,0,95.5
id_MOZ_185,MOZ,39.202188328635245,59.98617164302623,48.2499815774557,1,95.5
id_MOZ_186,MOZ,39.202188328635245,55.80015346691668,48.2499815774557,1,95.5
id_MOZ_187,MOZ,39.202188328635245,39.9226875422697,48.2499815774557,0,95.5
