x_log_signed_con_primary_energy_twh__last,con_fossil_share_elec_pct__last,x_log_signed_con_electricity_access_pct__last,coverage,density,x_log_signed_con_primary_energy_twh__last__cutoff,con_fossil_share_elec_pct__last__cutoff,x_log_signed_con_electricity_access_pct__last__cutoff,comparators,selected_density_threshold,selected_coverage_threshold,selected_solution
0.4733565375209513,0.1080730821580875,0.8999738946480986,0.7703252032520326,0.8981042654028436,4.378452914203811,9.754106655149146,4.1494853057575,"['>', '>', '<']",,,False
0.4813380953209876,0.1036669972921821,0.8999761024442319,0.7642276422764228,0.9016786570743404,4.384852369086715,9.44323843970068,4.1494865565459635,"['>', '>', '<']",,,False
0.4813380953209876,0.1034425736702,0.899975942122531,0.7642276422764228,0.9016786570743404,4.384852369086715,9.430041041095588,4.149486465718495,"['>', '>', '<']",,,False
0.4867075681560442,0.1002380418235152,0.8999552819204985,0.7621951219512195,0.9079903147699758,4.391310981996989,9.246777519193758,4.149474761040705,"['>', '>', '<']",,,False
0.4867075681560442,0.1002626119032635,0.8998695037468324,0.7621951219512195,0.9079903147699758,4.391310981996989,9.247293259331322,4.149426164909717,"['>', '>', '<']",,,False
0.4864953876758242,0.1034614399664431,0.8997769817839938,0.7621951219512195,0.9079903147699758,4.3909797190043935,9.431150487728354,4.1493737482023745,"['>', '>', '<']",,,False
0.4881697368990374,0.1036723664680972,0.8999761024442319,0.7621951219512195,0.9079903147699758,4.393062096520727,9.443554178098031,4.1494865565459635,"['>', '>', '<']",,,False
0.4881697368990374,0.1036723664680972,0.899962553633865,0.7621951219512195,0.9079903147699758,4.393062096520727,9.443554178098031,4.14947888070332,"['>', '>', '<']",,,False
0.486506078352602,0.1020166741332811,0.8999934987917325,0.7621951219512195,0.9079903147699758,4.39099640963295,9.3761184906331,4.149496412143789,"['>', '>', '<']",,,False
0.491015960464466,0.100693541093387,0.8999740354394488,0.758130081300813,0.9097560975609756,4.396382775075357,9.256338711445103,4.149485385520388,"['>', '>', '<']",,,False
0.491015960464466,0.1006355944512333,0.8999740354394488,0.758130081300813,0.9097560975609756,4.396382775075357,9.255122378022426,4.149485385520388,"['>', '>', '<']",,,False
0.4903635571994282,0.1010886483381762,0.8999815033641704,0.758130081300813,0.9097560975609756,4.395523162652644,9.299025949292783,4.149489616343131,"['>', '>', '<']",,,False
