x_log_signed_con_primary_energy_twh__last,con_fossil_share_elec_pct__last,x_log_signed_con_electricity_access_pct__last,vulnerability_indicator
4.384034805390684,14.706563718091829,3.898133852939067,1
4.043315438107182,41.18378396092149,4.057247423918507,0
4.778680578692484,14.245179629966296,4.006621793819256,1
4.672015693465507,15.7723047399053,3.844031512406497,1
4.144669213614314,15.777198203300587,3.937273541179973,0
4.863821659293625,20.280273768437738,3.899597766754225,1
4.317916634029664,24.400236909901626,4.049405327890034,1
4.013070555105923,19.285312267500785,3.8971377502114417,0
4.293280154235571,19.88279247371918,4.285195551523039,0
4.225221599201099,14.933136302311796,3.9226056583566424,0
4.383856165741021,31.7897953289898,4.028759035692734,1
4.100821260775929,9.256728395308812,3.822553023307386,0
4.244028859026319,9.389119305586297,3.7798244110134775,0
4.8215685517323985,16.503352463384154,4.000133863656572,1
4.537586897772554,10.36708231069094,4.005321543281899,0
4.70539131538524,33.59066485621354,3.8145244359115646,1
4.144207709697296,22.846480977506285,4.105043498628496,0
4.916993486313585,32.05260208414579,4.38216737791294,1
4.144083208855981,22.87344931812154,4.032188191322629,0
4.381567631399802,21.635229642461656,4.045206703698226,1
4.282224251248255,18.211469621903767,4.112391089432029,0
3.8248031542431096,24.080332971076324,3.960734162209574,0
4.113789921753173,0.0,3.694203266511958,0
4.640249946595523,41.07799917947728,4.142762532078948,1
4.6073839272517265,10.746179578306691,3.8892153827528593,1
3.792931053499187,29.63628311479267,4.043436341874914,0
4.484885048975996,4.902105867787347,3.8414338989446266,0
3.985104310581834,29.61641568319182,4.03091135475085,0
4.788671348854642,7.34754286081021,4.015908740789329,1
4.410469685546422,36.735949711410655,4.086992619710183,1
4.791587279022745,10.517451256437036,3.887395433892346,1
4.652303680546222,33.10928828290072,3.9927174178143674,1
4.5485120152740635,22.36827492210734,3.839339974853668,1
4.417725813957581,26.51386605087063,3.871684941460887,1
4.900527066159895,34.817061085564745,4.016432759025342,1
4.20953302852417,26.37867405427361,4.024581534506589,0
4.36845135678845,31.169067122316324,4.114987126976808,1
4.211753340203815,28.453594294943468,3.8942303283856408,0
4.136245859990497,24.44194026940448,3.947824704548146,0
4.48542474249807,12.594805351559014,3.847868268161376,1
4.5494207249417595,25.141192074838337,4.023939302624191,1
4.501409674796842,25.623944667641997,4.269298099209515,0
4.287715018931184,20.436349896376058,3.7884052885817567,0
3.983609138759693,31.478657596355212,3.86643420933047,0
4.427432497000552,20.359360273928957,3.936726763806939,1
4.235416246951182,18.227431987226552,3.873003306344202,0
4.225504149600882,21.196274874504635,4.022885854916415,0
4.10950926781844,24.399076665157377,4.009136316550962,0
4.588731559887629,12.902580119620122,4.071008964381759,1
4.056652024950655,14.667800484014814,3.7727982778274702,0
4.036734423719549,32.86799166232522,3.953530488332775,0
4.050732102286171,1.9126488222229865,4.018586730929241,0
4.323598170104859,25.11522760838087,4.079856465203202,0
4.73826684093298,31.39234600894303,3.88933414684176,1
4.606802454841553,30.84533018297299,4.166157551809194,1
4.7400069662113555,23.450484248967843,4.039348398090177,1
4.1067933271648975,34.19506779665044,3.8518603605059023,0
4.402060888258985,24.783328088016816,4.00238106336913,0
4.19132642026626,16.72499210121959,3.99601051725246,0
4.271072009920509,25.04520832572768,4.198328118563357,0
4.178586219062929,18.45194556661979,4.180462342144136,0
4.5592747079907205,29.234427219614208,3.8858386211923266,1
4.572698342646691,10.259419677051572,4.208417914686655,0
4.255373363417382,12.863811810290704,3.7797986780030945,0
3.959135586647429,24.41399129363095,3.943871873596353,0
4.387948269829305,15.774367244329422,3.9260677694083697,0
4.6267160361594275,15.870648627281833,4.232351818266021,1
4.233401429002163,16.66194281314393,3.745777084046213,0
3.8109315727258384,19.46698976362102,3.94172273409062,0
4.606466382634263,33.51149859310553,3.923833416191035,1
4.821913544836744,36.213285625180475,3.9082755403705023,1
4.684347868572004,27.864807761286205,3.9649405590042472,1
4.180460961545402,28.002093711918462,4.203750974591834,0
4.30837523719485,23.70915067941612,3.97892304957425,0
4.7545885469390505,18.312970291970014,3.982314997037945,1
4.168193884298889,23.04525567786348,3.8482161348012496,0
4.331232893024298,29.27805944985,3.9439544594032903,1
4.645045360881028,17.905831790364246,4.064645982323296,1
4.602014878996151,19.444660608553026,3.813375105986537,1
4.302494541736513,18.1482070368327,4.276617841027067,0
4.453386828816432,19.532765849602495,4.132813847122731,0
4.481523818102839,10.336712843874963,4.048774257241016,0
4.689834376931744,25.243080869357733,4.10111969199441,1
4.2500533760178225,15.632249248869442,3.849319068752252,0
4.422695185610479,14.342257991833838,3.9754336207041785,0
4.596889274473805,20.7612288269981,3.856347332655314,1
4.951137200556081,22.922302049902655,4.040667945134425,1
4.3669660279970675,16.54396583402127,3.90982028467412,0
4.079265654339505,24.663502809226785,4.249722768733934,0
4.52317332518218,23.432594220985735,4.138281290580264,0
4.003827834681113,21.20863634829522,3.7391222625056697,0
4.52348764989233,17.15966148037893,3.8444390388938934,1
4.08169142199119,30.65816890451642,3.9233485434584585,0
4.21989080481872,23.864092085205208,4.090635905400501,0
4.096179460470639,25.546575607249196,4.00805461787042,0
4.785333546931748,31.792040142545165,3.930619983624142,1
4.432589515155023,23.06335794424546,3.928564217089423,1
4.224732137799137,15.28127603051556,4.118001446209346,0
4.717264756152135,16.019594512161913,3.934873437215388,1
3.707715722884602,35.88861740694062,4.119144516020144,0
4.90445678973789,17.93767941349904,3.944197662740355,1
3.860575444943666,9.543231348822808,4.022832008656686,0
4.2879350022652325,22.712095119231357,4.139507746799718,0
3.631992259993301,39.28924079125561,3.819195016879411,0
4.491364419189765,19.388429173780967,3.8895589116567697,0
4.173849988396723,0.0,3.9564259674563593,0
4.424212723494636,15.717328689097087,4.007381676347649,1
4.593223938378813,20.466077922258755,3.7284776489927265,1
4.304498332888956,20.30162265176273,4.0605551098562485,0
4.406465535157389,18.93873750002529,3.7793850821184938,1
4.327880551099,25.22638146541019,3.9759329866604345,0
4.369554540021575,28.86430812282997,4.079180548372765,1
4.316977346031516,28.697071549220567,3.9648540681411264,0
4.231636162874057,15.851170172476383,3.9007552537232746,0
4.500495879293897,19.94548309035022,3.706853503621846,1
5.016701001391469,16.279214870804147,4.153916090567397,1
4.335453081092128,37.1644279576761,3.953971752620863,1
4.251366226551386,22.934724237942117,3.9279176933740185,0
4.467933217216881,17.109183091919476,3.981197211795545,0
4.447593111768258,22.501466131558765,3.9437774562814862,1
4.139824553123514,16.92725311181387,3.9300207640606137,0
4.213134954513098,28.580942698335257,4.082394540671403,0
3.97961605739489,35.20621851192852,4.143815564288802,0
4.692302590644831,15.07744166539679,3.935189946813211,1
4.691713907044486,3.6646425397656857,4.095109196936199,1
4.208298747034068,20.209133948280257,3.9841733486372704,0
4.530997201675517,14.65388557354768,4.0407472154771025,1
4.4149773372079535,22.6450529520086,3.997066669186039,1
4.3264046765018005,5.269373700125765,4.117222683227554,0
4.823061938082547,30.87397247185221,3.9272403449518016,1
4.031658845752734,31.527247511450316,4.103234339572753,0
4.642051140031324,17.803036208541826,3.9999279112330344,1
4.546073738267953,18.405657787348197,3.861815074303785,1
4.856143795291317,35.81737262365641,3.993063073363498,1
3.7909779215632424,26.838049207235095,4.125243445471099,0
4.262183611988876,31.347532797381053,3.9236457744661175,0
4.5374455816322445,28.89674488871022,4.095131795442635,1
4.604557952596074,17.030145762530946,4.229195523968351,1
4.571297345313893,46.230556566664106,3.784402613757666,1
4.686940089302071,16.432616286939755,3.860961708881381,1
4.497014733208281,37.609698037425346,4.18986551221639,1
4.271302050980573,34.40663395919988,4.24551058781233,0
4.797562672993768,22.54341499199527,4.261183230042123,1
4.270278903732075,20.09411082096048,3.951698615375803,0
3.81436853892077,14.163520758321246,3.9586336555410417,0
4.748454750777729,26.741599728767483,3.8913177320419576,1
4.349511849889586,10.970619118923116,4.104213655779619,0
3.6928603468189114,12.620537069211846,4.055196469680449,0
4.53160671986276,26.78513770545755,3.9324321620136353,1
4.348233395965809,6.322998504845904,4.153178568341137,0
4.236630921495067,28.38644177308625,4.00886189557716,0
4.724940390594365,22.414371144803752,3.936823762125796,1
4.417460457397967,0.9885852211292968,4.185153061940148,0
