con_fossil_share_elec_pct__last,x_log_signed_con_solar__last,cap_govt_effectiveness__last,vulnerability_indicator
100.0,6.348887478254104,1.8980859691716323,1
100.0,6.157582175878138,1.6452501507832875,1
73.42377549347736,5.6800422411996445,1.1724772060864947,0
76.17143590701465,5.068105823576823,1.713456554666131,1
71.55148350440282,6.140214422213676,1.5368323034946505,1
60.64353810512951,6.63120067875334,1.521814856706246,0
68.58681053217049,5.254056807294796,2.0614452365656932,0
86.06284062270481,4.911371757211715,1.7009970835273367,1
62.400171058766986,6.366767494303646,1.7134732690405796,0
100.0,5.2118400727323335,1.7783350761902272,1
96.4443867958297,6.35435013523095,1.7591272922516668,1
72.92421646283222,5.381909707760802,2.2300029044877525,0
97.86908793867818,6.5811303555331495,2.080356978547305,1
97.39187527984606,5.489202520507686,1.7361998257603413,1
88.65626727301017,6.878724715992204,1.6056213825175076,0
100.0,5.452643953071157,1.4204652098070545,1
98.86756381160038,7.692269648075156,2.1841205350359,1
62.85041562500156,6.097060541054462,1.8375110112867157,0
89.62664646966357,5.462843392120573,1.660039105277665,1
73.94317507986207,6.735516764163591,1.885383908123736,0
61.81569081616035,4.654774783322815,2.0839894675623327,0
90.57567599712756,5.503745778444615,1.6935093390748444,1
83.72055906858276,7.195436456702684,1.5037797024613484,1
69.49035184020218,5.331111474069456,1.5381574683858412,0
74.15518731600949,5.899264835203003,1.80726790924426,0
88.6478925293583,5.462601668010901,1.3984541951831206,1
95.8534749541946,6.48742928386391,1.783795962241963,1
49.99213349238292,6.958697106561608,1.4181527939800709,0
76.2285244662858,6.441000010191567,1.1737763791045324,1
95.05511937131598,6.452296981367678,2.0129828693870424,1
44.94915269968943,5.851554753489717,1.4346618875103627,0
79.64636342288458,5.424020169076669,1.6933025908738024,0
90.13836438215546,5.84590456460823,1.045115598939666,1
83.43773430335213,6.2695534336298415,1.3619042174456062,1
62.268260337327554,8.014340117909992,1.926825546513948,0
78.44020938408156,5.273877703330624,1.7315045591109002,1
82.31061731828865,4.243206409926973,1.8971974249592591,1
80.0111625872133,6.405318965120028,1.831884477965737,1
86.73992630541457,5.918367523804952,1.479127164871014,1
89.874904819379,6.869673552369846,1.879548517961628,1
84.86018477679002,5.474906126453939,1.6609189276568506,1
70.46698799505927,7.836454554335514,1.8579925784302465,0
64.29381156182336,6.856479293138491,2.061664938363879,0
64.58676428789039,7.288077070692691,1.6944999219573171,0
100.0,6.1678659673114336,2.2622136946643803,1
64.76321646874109,5.567010520775399,1.5021122838508054,0
58.285587789306454,5.143356727997483,1.587978774027881,0
72.11112895400606,5.853167837839557,1.7232769648611308,1
65.18739574696576,6.624195593477491,1.3282112201694154,0
71.95198735138902,6.42727297506884,1.8830457077217324,0
58.02060513190011,5.629635912739622,1.704669440189653,0
97.71593982260669,5.642947527613704,1.3505808877743308,1
72.79850122931296,5.856179026692282,1.2854757141719095,1
96.05527897700622,6.41700196089964,1.744207059685536,1
75.63588635361938,5.539099505616854,2.102500596610027,0
56.46466187330977,5.257305007203062,1.5954620604135084,0
86.27702340623864,5.378545449191918,2.3705382338465495,0
