future_id,iso_alpha_3,2022,2030,vulnerability_threshold,vulnerability_indicator,ndc_unconditional
id_JPN_267,JPN,1156.9285210437156,1094.6111882633422,1087.8404723653855,1,760.3
id_JPN_268,JPN,1156.9285210437156,1108.73295569872,1087.8404723653855,1,760.3
id_JPN_269,JPN,1156.9285210437156,1145.5608405675189,1087.8404723653855,1,760.3
id_JPN_27,JPN,1156.9285210437156,1265.9798508391564,1087.8404723653855,1,760.3
id_JPN_270,JPN,1156.9285210437156,1163.771186495895,1087.8404723653855,1,760.3
id_JPN_271,JPN,1156.9285210437156,1002.0908439776806,1087.8404723653855,0,760.3
id_JPN_272,JPN,1156.9285210437156,1137.0625279492615,1087.8404723653855,1,760.3
id_JPN_273,JPN,1156.9285210437156,1079.9909967775654,1087.8404723653855,0,760.3
id_JPN_274,JPN,1156.9285210437156,1067.541960452946,1087.8404723653855,0,760.3
id_JPN_275,JPN,1156.9285210437156,1110.2220464027844,1087.8404723653855,1,760.3
id_JPN_276,JPN,1156.9285210437156,1255.029234428964,1087.8404723653855,1,760.3
id_JPN_277,JPN,1156.9285210437156,1038.8900660586248,1087.8404723653855,0,760.3
id_JPN_278,JPN,1156.9285210437156,1017.4984633504648,1087.8404723653855,0,760.3
id_JPN_279,JPN,1156.9285210437156,981.470943277072,1087.8404723653855,0,760.3
id_JPN_28,JPN,1156.9285210437156,1230.0875787050848,1087.8404723653855,1,760.3
id_JPN_280,JPN,1156.9285210437156,1110.3741458235934,1087.8404723653855,1,760.3
id_JPN_281,JPN,1156.9285210437156,1201.6028771299978,1087.8404723653855,1,760.3
id_JPN_282,JPN,1156.9285210437156,981.7559635905856,1087.8404723653855,0,760.3
id_JPN_283,JPN,1156.9285210437156,1148.0169974324256,1087.8404723653855,1,760.3
id_JPN_284,JPN,1156.9285210437156,1015.7611898840804,1087.8404723653855,0,760.3
id_JPN_285,JPN,1156.9285210437156,1076.9454281309856,1087.8404723653855,0,760.3
id_JPN_286,JPN,1156.9285210437156,1225.816944833061,1087.8404723653855,1,760.3
id_JPN_287,JPN,1156.9285210437156,1138.121544700474,1087.8404723653855,1,760.3
id_JPN_288,JPN,1156.9285210437156,1105.2578971195685,1087.8404723653855,1,760.3
id_JPN_289,JPN,1156.9285210437156,1219.8107772434214,1087.8404723653855,1,760.3
id_JPN_29,JPN,1156.9285210437156,1163.9774944763433,1087.8404723653855,1,760.3
id_JPN_290,JPN,1156.9285210437156,1031.8570347841269,1087.8404723653855,0,760.3
id_JPN_291,JPN,1156.9285210437156,956.5216624129088,1087.8404723653855,0,760.3
id_JPN_292,JPN,1156.9285210437156,1157.6028107142404,1087.8404723653855,1,760.3
id_JPN_293,JPN,1156.9285210437156,1018.224491166144,1087.8404723653855,0,760.3
id_JPN_294,JPN,1156.9285210437156,1164.6173311192229,1087.8404723653855,1,760.3
id_JPN_295,JPN,1156.9285210437156,1089.1979891228336,1087.8404723653855,1,760.3
id_JPN_296,JPN,1156.9285210437156,1154.5929387841225,1087.8404723653855,1,760.3
id_JPN_297,JPN,1156.9285210437156,1092.5201845808278,1087.8404723653855,1,760.3
id_JPN_298,JPN,1156.9285210437156,1136.014044984683,1087.8404723653855,1,760.3
id_JPN_299,JPN,1156.9285210437156,949.7732331424884,1087.8404723653855,0,760.3
id_JPN_3,JPN,1156.9285210437156,960.0749631670778,1087.8404723653855,0,760.3
id_JPN_30,JPN,1156.9285210437156,1078.439759587553,1087.8404723653855,0,760.3
id_JPN_300,JPN,1156.9285210437156,959.8256258122608,1087.8404723653855,0,760.3
id_JPN_301,JPN,1156.9285210437156,1187.6497532841252,1087.8404723653855,1,760.3
id_JPN_302,JPN,1156.9285210437156,1036.1081366926535,1087.8404723653855,0,760.3
id_JPN_303,JPN,1156.9285210437156,1076.637550909216,1087.8404723653855,0,760.3
id_JPN_304,JPN,1156.9285210437156,983.5782304400326,1087.8404723653855,0,760.3
id_JPN_305,JPN,1156.9285210437156,1126.3391468291486,1087.8404723653855,1,760.3
id_JPN_306,JPN,1156.9285210437156,1026.8174078001643,1087.8404723653855,0,760.3
id_JPN_307,JPN,1156.9285210437156,1134.886837127117,1087.8404723653855,1,760.3
id_JPN_308,JPN,1156.9285210437156,926.694675572323,1087.8404723653855,0,760.3
