con_fossil_share_elec_pct__last,x_log_signed_con_solar__last,cap_govt_effectiveness__last,coverage,density,con_fossil_share_elec_pct__last__cutoff,x_log_signed_con_solar__last__cutoff,cap_govt_effectiveness__last__cutoff,comparators,selected_density_threshold,selected_coverage_threshold,selected_solution
0.3512844176701633,0.8990802326355259,0.8998985597385217,0.812,0.7748091603053435,71.84855114581877,6.642593909101229,1.9789645704734025,"['>', '<', '<']",,,False
0.3512844176701633,0.8999215053390037,0.8997266307318325,0.812,0.7748091603053435,71.84855114581877,6.6456806002566715,1.9787475127858525,"['>', '<', '<']",,,False
0.3512844176701633,0.89928137409313,0.8998602360785621,0.812,0.7748091603053435,71.84855114581877,6.6433485246663935,1.9789161874508427,"['>', '<', '<']",,,False
0.3631091487462262,0.899989858929872,0.8993671408119293,0.81,0.7879377431906615,72.10608604817901,6.645717215139518,1.9782936623727423,"['>', '<', '<']",,,False
0.3631091487462262,0.8987298914041947,0.8993675573052555,0.81,0.7879377431906615,72.10608604817901,6.641529466057932,1.9782941881890663,"['>', '<', '<']",,,False
0.3683091756429484,0.8999597597715572,0.8992529379727363,0.808,0.792156862745098,72.29770816716491,6.645701091960889,1.9781494830706912,"['>', '<', '<']",,,False
0.3683091756429484,0.8999664295846672,0.8992529379727363,0.808,0.792156862745098,72.29770816716491,6.645704664771367,1.9781494830706912,"['>', '<', '<']",,,False
0.3683091756429484,0.8999597597715572,0.8992557244504034,0.808,0.792156862745098,72.29770816716491,6.645701091960889,1.9781530009552557,"['>', '<', '<']",,,False
0.3683091756429484,0.8999648888225841,0.8997458010914307,0.808,0.792156862745098,72.29770816716491,6.645703839433262,1.9787717150656423,"['>', '<', '<']",,,False
0.3759072180624593,0.8998645856324056,0.8994724677488277,0.806,0.8011928429423459,72.7556123422353,6.645536539561798,1.9784266359866785,"['>', '<', '<']",,,False
0.3759072180624593,0.8994172767630774,0.8998217224633335,0.806,0.8011928429423459,72.7556123422353,6.643858386090842,1.978867564612721,"['>', '<', '<']",,,False
0.3759072180624593,0.8999898266867216,0.8994724677488277,0.806,0.8011928429423459,72.7556123422353,6.64571719786787,1.9784266359866785,"['>', '<', '<']",,,False
0.3801414288296283,0.8999454510284751,0.8994174189648596,0.804,0.8056112224448898,72.86994122066315,6.645693427214312,1.978357137756097,"['>', '<', '<']",,,False
0.3803431793206713,0.8990796050438787,0.8999363585092565,0.804,0.8056112224448898,72.87143492678024,6.642591554586992,1.978967456739644,"['>', '<', '<']",,,False
0.3843045209538531,0.8997730479589816,0.8997273590124077,0.802,0.8084677419354839,72.99285473167099,6.64519312078584,1.978748432228712,"['>', '<', '<']",,,False
0.3838864512977573,0.8999566466094718,0.8997888072320622,0.802,0.8084677419354839,72.99061871108128,6.645699424337234,1.978826009646968,"['>', '<', '<']",,,False
0.3838864512977573,0.8999566466094718,0.8994724677488277,0.802,0.8084677419354839,72.99061871108128,6.645699424337234,1.9784266359866785,"['>', '<', '<']",,,False
0.3976033477665573,0.8989745125724521,0.8990759148076299,0.8,0.823045267489712,73.50087358089392,6.642197282736401,1.9779259940876477,"['>', '<', '<']",,,False
0.3976033477665573,0.898756596461906,0.8990759148076299,0.8,0.823045267489712,73.50087358089392,6.641590164346476,1.9779259940876477,"['>', '<', '<']",,,False
0.3977514279086532,0.8991220783303215,0.8991000295711072,0.8,0.823045267489712,73.50233474216165,6.642750900171116,1.9779564386001645,"['>', '<', '<']",,,False
