iso_alpha_3,year,avg_policy_score,policy_count,dominant_topic,dominant_category,log_policy_count,policy_index,policy_index_geom_7
BOL,1980,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
BOL,1981,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
BOL,1982,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
BOL,1983,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
BOL,1984,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
BOL,1985,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
BOL,1986,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
BOL,1987,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
BOL,1988,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
BOL,1989,0.75,2,Cross-cutting / Economy-wide,Other,1.0986122886681098,0.8239592165010823,0.9896309330796706
BOL,1990,0.75,2,Cross-cutting / Economy-wide,Other,1.0986122886681098,0.8239592165010823,0.9896309330796706
BOL,1991,0.75,2,Cross-cutting / Economy-wide,Other,1.0986122886681098,0.8239592165010823,0.9896309330796706
BOL,1992,0.75,2,Cross-cutting / Economy-wide,Other,1.0986122886681098,0.8239592165010823,0.9896309330796706
BOL,1993,0.75,3,Energy,Solar Power,1.3862943611198906,1.0397207708399179,1.0482406781573688
BOL,1994,0.8,5,Energy,Solar Power,1.791759469228055,1.433407575382444,1.1970222957910759
BOL,1995,0.8,5,Energy,Solar Power,1.791759469228055,1.433407575382444,1.1970222957910759
BOL,1996,0.7916666666666666,6,Energy,Solar Power,1.9459101490553132,1.5405122013354562,1.2242031577435348
BOL,1997,0.7916666666666666,6,Energy,Solar Power,1.9459101490553132,1.5405122013354562,1.2242031577435348
BOL,1998,0.7916666666666666,6,Energy,Solar Power,1.9459101490553132,1.5405122013354562,1.2242031577435348
BOL,1999,0.7142857142857143,7,Energy,Solar Power,2.0794415416798357,1.4853153869141684,1.158018690141356
BOL,2000,0.65625,8,Cross-cutting / Economy-wide,Other,2.1972245773362196,1.441928628876894,1.1079086547953945
BOL,2001,0.65625,8,Cross-cutting / Economy-wide,Other,2.1972245773362196,1.441928628876894,1.1079086547953945
BOL,2002,0.65625,8,Cross-cutting / Economy-wide,Other,2.1972245773362196,1.441928628876894,1.1079086547953945
BOL,2003,0.6944444444444444,9,Cross-cutting / Economy-wide,Other,2.302585092994046,1.5990174256903096,1.183886331116425
BOL,2004,0.6136363636363636,11,Cross-cutting / Economy-wide,Other,2.4849066497880004,1.5248290805517275,1.1121544895460267
BOL,2005,0.625,12,Cross-cutting / Economy-wide,Other,2.5649493574615367,1.6030933484134604,1.1468132032631226
BOL,2006,0.625,12,Cross-cutting / Economy-wide,Other,2.5649493574615367,1.6030933484134604,1.1468132032631226
BOL,2007,0.5961538461538461,13,Cross-cutting / Economy-wide,Other,2.6390573296152584,1.5732841772706347,1.1207591348139
BOL,2008,0.625,14,Cross-cutting / Economy-wide,Other,2.70805020110221,1.6925313756888813,1.1801093891186276
BOL,2009,0.6323529411764706,17,Cross-cutting / Economy-wide,Other,2.8903717578961645,1.8277350821990452,1.2354413565887188
BOL,2010,0.6527777777777778,18,Cross-cutting / Economy-wide,Other,2.9444389791664403,1.9220643336225374,1.28104094022786
BOL,2011,0.6527777777777778,18,Cross-cutting / Economy-wide,Other,2.9444389791664403,1.9220643336225374,1.28104094022786
BOL,2012,0.6527777777777778,18,Cross-cutting / Economy-wide,Other,2.9444389791664403,1.9220643336225374,1.28104094022786
BOL,2013,0.6527777777777778,18,Cross-cutting / Economy-wide,Other,2.9444389791664403,1.9220643336225374,1.28104094022786
BOL,2014,0.6309523809523809,21,Cross-cutting / Economy-wide,Other,3.091042453358316,1.9503005955713184,1.2837539798597777
BOL,2015,0.6136363636363636,22,Cross-cutting / Economy-wide,Other,3.1354942159291497,1.9240532688656147,1.266701944825835
BOL,2016,0.6136363636363636,22,Cross-cutting / Economy-wide,Other,3.1354942159291497,1.9240532688656147,1.266701944825835
BOL,2017,0.5978260869565217,23,Cross-cutting / Economy-wide,Other,3.1780538303479458,1.899923485534098,1.251129136300264
BOL,2018,0.5978260869565217,23,Cross-cutting / Economy-wide,Other,3.1780538303479458,1.899923485534098,1.251129136300264
BOL,2019,0.5978260869565217,23,Cross-cutting / Economy-wide,Other,3.1780538303479458,1.899923485534098,1.251129136300264
BOL,2020,0.5978260869565217,23,Cross-cutting / Economy-wide,Other,3.1780538303479458,1.899923485534098,1.251129136300264
BOL,2021,0.59,25,Cross-cutting / Economy-wide,Other,3.258096538021482,1.9222769574326743,1.2579873642839277
BOL,2022,0.59,25,Cross-cutting / Economy-wide,Other,3.258096538021482,1.9222769574326743,1.2579873642839277
BOL,2023,0.59,25,Cross-cutting / Economy-wide,Other,3.258096538021482,1.9222769574326743,1.2579873642839277
BOL,2024,0.59,25,Cross-cutting / Economy-wide,Other,3.258096538021482,1.9222769574326743,1.2579873642839277
BOL,2025,0.59,25,Cross-cutting / Economy-wide,Other,3.258096538021482,1.9222769574326743,1.2579873642839277
BOL,2026,0.59,25,Cross-cutting / Economy-wide,Other,3.258096538021482,1.9222769574326743,1.2579873642839277
BOL,2027,0.59,25,Cross-cutting / Economy-wide,Other,3.258096538021482,1.9222769574326743,1.2579873642839277
BOL,2028,0.59,25,Cross-cutting / Economy-wide,Other,3.258096538021482,1.9222769574326743,1.2579873642839277
BRA,1975,0.25,1,Social & Equity,Other,0.6931471805599453,0.17328679513998632,0.37892914162759955
BRA,1976,0.25,1,Social & Equity,Other,0.6931471805599453,0.17328679513998632,0.37892914162759955
BRA,1977,0.25,1,Social & Equity,Other,0.6931471805599453,0.17328679513998632,0.37892914162759955
BRA,1978,0.25,1,Social & Equity,Other,0.6931471805599453,0.17328679513998632,0.37892914162759955
BRA,1979,0.25,1,Social & Equity,Other,0.6931471805599453,0.17328679513998632,0.37892914162759955
BRA,1980,0.25,1,Social & Equity,Other,0.6931471805599453,0.17328679513998632,0.37892914162759955
BRA,1981,0.375,2,Raw Materials,Fossil Fuel Extraction,1.0986122886681098,0.41197960825054114,0.5683937124413992
BRA,1982,0.375,2,Raw Materials,Fossil Fuel Extraction,1.0986122886681098,0.41197960825054114,0.5683937124413992
BRA,1983,0.375,2,Raw Materials,Fossil Fuel Extraction,1.0986122886681098,0.41197960825054114,0.5683937124413992
BRA,1984,0.375,2,Raw Materials,Fossil Fuel Extraction,1.0986122886681098,0.41197960825054114,0.5683937124413992
BRA,1985,0.35,5,Cross-cutting / Economy-wide,Other,1.791759469228055,0.6271158142298192,0.617852325393203
BRA,1986,0.35,5,Cross-cutting / Economy-wide,Other,1.791759469228055,0.6271158142298192,0.617852325393203
BRA,1987,0.35,5,Cross-cutting / Economy-wide,Other,1.791759469228055,0.6271158142298192,0.617852325393203
BRA,1988,0.4583333333333333,6,Cross-cutting / Economy-wide,Other,1.9459101490553132,0.8918754849836852,0.7906144775135436
BRA,1989,0.5,7,Cross-cutting / Economy-wide,Other,2.0794415416798357,1.0397207708399179,0.8705505632961241
BRA,1990,0.5,7,Cross-cutting / Economy-wide,Other,2.0794415416798357,1.0397207708399179,0.8705505632961241
BRA,1991,0.53125,8,Cross-cutting / Economy-wide,Other,2.1972245773362196,1.1672755567098667,0.9355944919000136
BRA,1992,0.53125,8,Cross-cutting / Economy-wide,Other,2.1972245773362196,1.1672755567098667,0.9355944919000136
BRA,1993,0.525,10,Cross-cutting / Economy-wide,Other,2.3978952727983707,1.2588950182191447,0.9647304350796498
BRA,1994,0.5681818181818182,11,Cross-cutting / Economy-wide,Other,2.4849066497880004,1.4118787782886366,1.0457457661614669
BRA,1995,0.5681818181818182,11,Cross-cutting / Economy-wide,Other,2.4849066497880004,1.4118787782886366,1.0457457661614669
BRA,1996,0.5961538461538461,13,Cross-cutting / Economy-wide,Other,2.6390573296152584,1.5732841772706347,1.1207591348139
BRA,1997,0.55,15,Cross-cutting / Economy-wide,Other,2.772588722239781,1.5249237972318797,1.079230345298891
BRA,1998,0.5416666666666666,18,Cross-cutting / Economy-wide,Other,2.9444389791664403,1.5949044470484883,1.1034087121144294
BRA,1999,0.5416666666666666,18,Cross-cutting / Economy-wide,Other,2.9444389791664403,1.5949044470484883,1.1034087121144294
BRA,2000,0.5125,20,Cross-cutting / Economy-wide,Other,3.044522437723423,1.560317749333254,1.0769584662902505
BRA,2001,0.5227272727272727,22,Cross-cutting / Economy-wide,Other,3.1354942159291497,1.6390083401447828,1.114206518300723
BRA,2002,0.53125,24,Cross-cutting / Economy-wide,Other,3.2188758248682006,1.7100277819612315,1.1476967615100362
BRA,2003,0.5480769230769231,26,Cross-cutting / Economy-wide,Other,3.295836866004329,1.806372128483142,1.1949396334372497
BRA,2004,0.5480769230769231,26,Cross-cutting / Economy-wide,Other,3.295836866004329,1.806372128483142,1.1949396334372497
BRA,2005,0.5416666666666666,30,Cross-cutting / Economy-wide,Other,3.4339872044851463,1.860076402429454,1.2169087875432114
BRA,2006,0.5416666666666666,30,Cross-cutting / Economy-wide,Other,3.4339872044851463,1.860076402429454,1.2169087875432114
BRA,2007,0.5357142857142857,35,Cross-cutting / Economy-wide,Other,3.58351893845611,1.9197422884586302,1.2428167057007156
BRA,2008,0.5277777777777778,36,Cross-cutting / Economy-wide,Other,3.6109179126442243,1.9057622316733407,1.234813090741384
BRA,2009,0.5232558139534884,43,Cross-cutting / Economy-wide,Other,3.784189633918261,1.980099227050253,1.2695850078481123
BRA,2010,0.5260416666666666,48,Cross-cutting / Economy-wide,Other,3.8918202981106265,2.0472596359852773,1.3027327525714403
BRA,2011,0.5288461538461539,52,Cross-cutting / Economy-wide,Other,3.970291913552122,2.099673608128526,1.3289806390725936
BRA,2012,0.5526315789473685,57,Cross-cutting / Economy-wide,Other,4.060443010546419,2.243929032144074,1.401632494099643
BRA,2013,0.5666666666666667,60,Cross-cutting / Economy-wide,Other,4.110873864173311,2.3294951896982097,1.4445351044138561
BRA,2014,0.578125,64,Cross-cutting / Economy-wide,Other,4.174387269895637,2.413317640408415,1.4866203429188476
BRA,2015,0.5833333333333334,69,Cross-cutting / Economy-wide,Other,4.248495242049359,2.4782888911954597,1.5196831327401221
BRA,2016,0.5833333333333334,72,Cross-cutting / Economy-wide,Other,4.290459441148391,2.5027680073365617,1.532491262959352
BRA,2017,0.5888157894736842,76,Cross-cutting / Economy-wide,Other,4.343805421853684,2.557701218788847,1.560564426868403
BRA,2018,0.5792682926829268,82,Cross-cutting / Economy-wide,Other,4.418840607796598,2.559694254516322,1.5635775431810042
BRA,2019,0.5744047619047619,84,Cross-cutting / Economy-wide,Other,4.442651256490317,2.5518800372102115,1.560480012811292
BRA,2020,0.5904255319148937,94,Cross-cutting / Economy-wide,Other,4.553876891600541,2.6887251859981918,1.631085867017139
BRA,2021,0.5694444444444444,108,Cross-cutting / Economy-wide,Other,4.6913478822291435,2.6714619884915956,1.6287198442001478
BRA,2022,0.5676229508196722,122,Cross-cutting / Economy-wide,Other,4.812184355372417,2.7315062836847535,1.6642899089324834
BRA,2023,0.5790441176470589,136,Cross-cutting / Economy-wide,Other,4.919980925828125,2.8488860140365064,1.7278794388111642
BRA,2024,0.5763888888888888,144,Cross-cutting / Economy-wide,Other,4.976733742420574,2.868534032089636,1.7411896649022922
BRA,2025,0.5763888888888888,144,Cross-cutting / Economy-wide,Other,4.976733742420574,2.868534032089636,1.7411896649022922
BRA,2026,0.5763888888888888,144,Cross-cutting / Economy-wide,Other,4.976733742420574,2.868534032089636,1.7411896649022922
BRA,2027,0.5763888888888888,144,Cross-cutting / Economy-wide,Other,4.976733742420574,2.868534032089636,1.7411896649022922
BRA,2028,0.5763888888888888,144,Cross-cutting / Economy-wide,Other,4.976733742420574,2.868534032089636,1.7411896649022922
BRB,1974,0.75,1,Cross-cutting / Economy-wide,Other,0.6931471805599453,0.5198603854199589,0.9125465128398087
BRB,1975,0.75,1,Cross-cutting / Economy-wide,Other,0.6931471805599453,0.5198603854199589,0.9125465128398087
BRB,1976,0.75,1,Cross-cutting / Economy-wide,Other,0.6931471805599453,0.5198603854199589,0.9125465128398087
BRB,1977,0.75,1,Cross-cutting / Economy-wide,Other,0.6931471805599453,0.5198603854199589,0.9125465128398087
BRB,1978,0.75,1,Cross-cutting / Economy-wide,Other,0.6931471805599453,0.5198603854199589,0.9125465128398087
BRB,1979,0.75,1,Cross-cutting / Economy-wide,Other,0.6931471805599453,0.5198603854199589,0.9125465128398087
BRB,1980,0.75,1,Cross-cutting / Economy-wide,Other,0.6931471805599453,0.5198603854199589,0.9125465128398087
BRB,1981,0.75,1,Cross-cutting / Economy-wide,Other,0.6931471805599453,0.5198603854199589,0.9125465128398087
BRB,1982,0.75,1,Cross-cutting / Economy-wide,Other,0.6931471805599453,0.5198603854199589,0.9125465128398087
BRB,1983,0.75,1,Cross-cutting / Economy-wide,Other,0.6931471805599453,0.5198603854199589,0.9125465128398087
BRB,1984,0.75,1,Cross-cutting / Economy-wide,Other,0.6931471805599453,0.5198603854199589,0.9125465128398087
BRB,1985,0.75,1,Cross-cutting / Economy-wide,Other,0.6931471805599453,0.5198603854199589,0.9125465128398087
BRB,1986,0.75,1,Cross-cutting / Economy-wide,Other,0.6931471805599453,0.5198603854199589,0.9125465128398087
BRB,1987,0.75,1,Cross-cutting / Economy-wide,Other,0.6931471805599453,0.5198603854199589,0.9125465128398087
BRB,1988,0.75,1,Cross-cutting / Economy-wide,Other,0.6931471805599453,0.5198603854199589,0.9125465128398087
BRB,1989,0.75,1,Cross-cutting / Economy-wide,Other,0.6931471805599453,0.5198603854199589,0.9125465128398087
BRB,1990,0.75,1,Cross-cutting / Economy-wide,Other,0.6931471805599453,0.5198603854199589,0.9125465128398087
BRB,1991,0.75,1,Cross-cutting / Economy-wide,Other,0.6931471805599453,0.5198603854199589,0.9125465128398087
BRB,1992,0.75,1,Cross-cutting / Economy-wide,Other,0.6931471805599453,0.5198603854199589,0.9125465128398087
BRB,1993,0.75,1,Cross-cutting / Economy-wide,Other,0.6931471805599453,0.5198603854199589,0.9125465128398087
BRB,1994,0.75,1,Cross-cutting / Economy-wide,Other,0.6931471805599453,0.5198603854199589,0.9125465128398087
BRB,1995,0.75,1,Cross-cutting / Economy-wide,Other,0.6931471805599453,0.5198603854199589,0.9125465128398087
BRB,1996,0.75,1,Cross-cutting / Economy-wide,Other,0.6931471805599453,0.5198603854199589,0.9125465128398087
BRB,1997,0.75,1,Cross-cutting / Economy-wide,Other,0.6931471805599453,0.5198603854199589,0.9125465128398087
BRB,1998,0.75,1,Cross-cutting / Economy-wide,Other,0.6931471805599453,0.5198603854199589,0.9125465128398087
BRB,1999,0.75,1,Cross-cutting / Economy-wide,Other,0.6931471805599453,0.5198603854199589,0.9125465128398087
BRB,2000,0.75,1,Cross-cutting / Economy-wide,Other,0.6931471805599453,0.5198603854199589,0.9125465128398087
BRB,2001,0.75,1,Cross-cutting / Economy-wide,Other,0.6931471805599453,0.5198603854199589,0.9125465128398087
BRB,2002,0.75,1,Cross-cutting / Economy-wide,Other,0.6931471805599453,0.5198603854199589,0.9125465128398087
BRB,2003,0.75,1,Cross-cutting / Economy-wide,Other,0.6931471805599453,0.5198603854199589,0.9125465128398087
BRB,2004,0.75,1,Cross-cutting / Economy-wide,Other,0.6931471805599453,0.5198603854199589,0.9125465128398087
BRB,2005,0.75,2,Cross-cutting / Economy-wide,Other,1.0986122886681098,0.8239592165010823,0.9896309330796706
BRB,2006,0.75,2,Cross-cutting / Economy-wide,Other,1.0986122886681098,0.8239592165010823,0.9896309330796706
BRB,2007,0.75,2,Cross-cutting / Economy-wide,Other,1.0986122886681098,0.8239592165010823,0.9896309330796706
BRB,2008,0.75,3,Energy,Solar Power,1.3862943611198906,1.0397207708399179,1.0482406781573688
BRB,2009,0.8125,4,Cross-cutting / Economy-wide,Other,1.6094379124341003,1.3076683038527064,1.1685645212886908
BRB,2010,0.8125,4,Cross-cutting / Economy-wide,Other,1.6094379124341003,1.3076683038527064,1.1685645212886908
BRB,2011,0.8125,4,Cross-cutting / Economy-wide,Other,1.6094379124341003,1.3076683038527064,1.1685645212886908
BRB,2012,0.8125,4,Cross-cutting / Economy-wide,Other,1.6094379124341003,1.3076683038527064,1.1685645212886908
BRB,2013,0.8125,4,Cross-cutting / Economy-wide,Other,1.6094379124341003,1.3076683038527064,1.1685645212886908
BRB,2014,0.8125,4,Cross-cutting / Economy-wide,Other,1.6094379124341003,1.3076683038527064,1.1685645212886908
BRB,2015,0.8125,4,Cross-cutting / Economy-wide,Other,1.6094379124341003,1.3076683038527064,1.1685645212886908
BRB,2016,0.8125,4,Cross-cutting / Economy-wide,Other,1.6094379124341003,1.3076683038527064,1.1685645212886908
BRB,2017,0.75,5,Cross-cutting / Economy-wide,Other,1.791759469228055,1.3438196019210413,1.1367874248827985
BRB,2018,0.75,5,Cross-cutting / Economy-wide,Other,1.791759469228055,1.3438196019210413,1.1367874248827985
BRB,2019,0.75,5,Cross-cutting / Economy-wide,Other,1.791759469228055,1.3438196019210413,1.1367874248827985
BRB,2020,0.75,5,Cross-cutting / Economy-wide,Other,1.791759469228055,1.3438196019210413,1.1367874248827985
BRB,2021,0.6666666666666666,6,Cross-cutting / Economy-wide,Other,1.9459101490553132,1.297273432703542,1.0669562229603142
BRB,2022,0.6666666666666666,6,Cross-cutting / Economy-wide,Other,1.9459101490553132,1.297273432703542,1.0669562229603142
BRB,2023,0.6666666666666666,6,Cross-cutting / Economy-wide,Other,1.9459101490553132,1.297273432703542,1.0669562229603142
BRB,2024,0.6666666666666666,6,Cross-cutting / Economy-wide,Other,1.9459101490553132,1.297273432703542,1.0669562229603142
BRB,2025,0.6666666666666666,6,Cross-cutting / Economy-wide,Other,1.9459101490553132,1.297273432703542,1.0669562229603142
BRB,2026,0.6666666666666666,6,Cross-cutting / Economy-wide,Other,1.9459101490553132,1.297273432703542,1.0669562229603142
BRB,2027,0.6666666666666666,6,Cross-cutting / Economy-wide,Other,1.9459101490553132,1.297273432703542,1.0669562229603142
BRB,2028,0.6666666666666666,6,Cross-cutting / Economy-wide,Other,1.9459101490553132,1.297273432703542,1.0669562229603142
BRN,2006,1.0,2,Energy,Solar Power,1.0986122886681098,1.0986122886681098,1.2457309396155174
BRN,2007,1.0,3,Energy,Solar Power,1.3862943611198906,1.3862943611198906,1.3195079107728942
BRN,2008,1.0,5,Energy,Solar Power,1.791759469228055,1.791759469228055,1.4309690811052556
BRN,2009,1.0,5,Energy,Solar Power,1.791759469228055,1.791759469228055,1.4309690811052556
BRN,2010,0.9285714285714286,7,Energy,Solar Power,2.0794415416798357,1.930910002988419,1.4284671276280934
BRN,2011,0.9285714285714286,7,Energy,Solar Power,2.0794415416798357,1.930910002988419,1.4284671276280934
BRN,2012,0.9285714285714286,7,Energy,Solar Power,2.0794415416798357,1.930910002988419,1.4284671276280934
BRN,2013,0.9285714285714286,7,Energy,Solar Power,2.0794415416798357,1.930910002988419,1.4284671276280934
BRN,2014,0.75,10,Energy,Solar Power,2.3978952727983707,1.798421454598778,1.2832980895911739
BRN,2015,0.75,10,Energy,Solar Power,2.3978952727983707,1.798421454598778,1.2832980895911739
BRN,2016,0.75,10,Energy,Solar Power,2.3978952727983707,1.798421454598778,1.2832980895911739
BRN,2017,0.75,10,Energy,Solar Power,2.3978952727983707,1.798421454598778,1.2832980895911739
BRN,2018,0.7916666666666666,12,Energy,Solar Power,2.5649493574615367,2.030584907990383,1.3855511331344441
BRN,2019,0.8076923076923077,13,Energy,Solar Power,2.6390573296152584,2.1315463046892473,1.4289675431155955
BRN,2020,0.8076923076923077,13,Energy,Solar Power,2.6390573296152584,2.1315463046892473,1.4289675431155955
BRN,2021,0.7678571428571429,14,Energy,Solar Power,2.70805020110221,2.0793956901320545,1.3913698705050483
BRN,2022,0.7833333333333333,15,Energy,Solar Power,2.772588722239781,2.1718611657544953,1.432126175498234
BRN,2023,0.7833333333333333,15,Energy,Solar Power,2.772588722239781,2.1718611657544953,1.432126175498234
BRN,2024,0.7833333333333333,15,Energy,Solar Power,2.772588722239781,2.1718611657544953,1.432126175498234
BRN,2025,0.7833333333333333,15,Energy,Solar Power,2.772588722239781,2.1718611657544953,1.432126175498234
BRN,2026,0.7833333333333333,15,Energy,Solar Power,2.772588722239781,2.1718611657544953,1.432126175498234
BRN,2027,0.7833333333333333,15,Energy,Solar Power,2.772588722239781,2.1718611657544953,1.432126175498234
BRN,2028,0.7833333333333333,15,Energy,Solar Power,2.772588722239781,2.1718611657544953,1.432126175498234
BTN,1971,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
BTN,1972,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
BTN,1973,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
BTN,1974,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
BTN,1975,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
BTN,1976,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
BTN,1977,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
BTN,1978,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
BTN,1979,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
BTN,1980,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
BTN,1981,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
BTN,1982,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
BTN,1983,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
BTN,1984,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
BTN,1985,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
BTN,1986,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
BTN,1987,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
BTN,1988,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
BTN,1989,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
BTN,1990,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
BTN,1991,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
BTN,1992,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
BTN,1993,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
BTN,1994,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
BTN,1995,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
BTN,1996,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
BTN,1997,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
BTN,1998,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
BTN,1999,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
BTN,2000,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
BTN,2001,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
BTN,2002,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
BTN,2003,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
BTN,2004,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
BTN,2005,0.75,1,Energy,Solar Power,0.6931471805599453,0.5198603854199589,0.9125465128398087
BTN,2006,0.875,2,Energy,Solar Power,1.0986122886681098,0.961285752584596,1.1195170015024196
BTN,2007,0.875,2,Energy,Solar Power,1.0986122886681098,0.961285752584596,1.1195170015024196
BTN,2008,0.875,2,Energy,Solar Power,1.0986122886681098,0.961285752584596,1.1195170015024196
BTN,2009,0.875,2,Energy,Solar Power,1.0986122886681098,0.961285752584596,1.1195170015024196
BTN,2010,0.875,2,Energy,Solar Power,1.0986122886681098,0.961285752584596,1.1195170015024196
BTN,2011,0.875,2,Energy,Solar Power,1.0986122886681098,0.961285752584596,1.1195170015024196
BTN,2012,0.875,2,Energy,Solar Power,1.0986122886681098,0.961285752584596,1.1195170015024196
BTN,2013,0.875,2,Energy,Solar Power,1.0986122886681098,0.961285752584596,1.1195170015024196
BTN,2014,0.875,2,Energy,Solar Power,1.0986122886681098,0.961285752584596,1.1195170015024196
BTN,2015,0.875,2,Energy,Solar Power,1.0986122886681098,0.961285752584596,1.1195170015024196
BTN,2016,0.875,2,Energy,Solar Power,1.0986122886681098,0.961285752584596,1.1195170015024196
BTN,2017,0.875,2,Energy,Solar Power,1.0986122886681098,0.961285752584596,1.1195170015024196
BTN,2018,0.875,2,Energy,Solar Power,1.0986122886681098,0.961285752584596,1.1195170015024196
BTN,2019,0.875,2,Energy,Solar Power,1.0986122886681098,0.961285752584596,1.1195170015024196
BTN,2020,0.875,2,Energy,Solar Power,1.0986122886681098,0.961285752584596,1.1195170015024196
BTN,2021,0.6666666666666666,3,Energy,Solar Power,1.3862943611198906,0.9241962407465937,0.9539793874035036
BTN,2022,0.6666666666666666,3,Energy,Solar Power,1.3862943611198906,0.9241962407465937,0.9539793874035036
BTN,2023,0.6666666666666666,3,Energy,Solar Power,1.3862943611198906,0.9241962407465937,0.9539793874035036
BTN,2024,0.6666666666666666,3,Energy,Solar Power,1.3862943611198906,0.9241962407465937,0.9539793874035036
BTN,2025,0.6666666666666666,3,Energy,Solar Power,1.3862943611198906,0.9241962407465937,0.9539793874035036
BTN,2026,0.6666666666666666,3,Energy,Solar Power,1.3862943611198906,0.9241962407465937,0.9539793874035036
BTN,2027,0.6666666666666666,3,Energy,Solar Power,1.3862943611198906,0.9241962407465937,0.9539793874035036
BTN,2028,0.6666666666666666,3,Energy,Solar Power,1.3862943611198906,0.9241962407465937,0.9539793874035036
BWA,1996,0.25,2,Cross-cutting / Economy-wide,Other,1.0986122886681098,0.27465307216702745,0.41093795737930644
BWA,1997,0.25,3,Cross-cutting / Economy-wide,Other,1.3862943611198906,0.34657359027997264,0.435275281648062
BWA,1998,0.25,3,Cross-cutting / Economy-wide,Other,1.3862943611198906,0.34657359027997264,0.435275281648062
BWA,1999,0.25,3,Cross-cutting / Economy-wide,Other,1.3862943611198906,0.34657359027997264,0.435275281648062
BWA,2000,0.375,4,Cross-cutting / Economy-wide,Other,1.6094379124341003,0.6035392171627876,0.6295337456140406
BWA,2001,0.375,4,Cross-cutting / Economy-wide,Other,1.6094379124341003,0.6035392171627876,0.6295337456140406
BWA,2002,0.375,4,Cross-cutting / Economy-wide,Other,1.6094379124341003,0.6035392171627876,0.6295337456140406
BWA,2003,0.375,4,Cross-cutting / Economy-wide,Other,1.6094379124341003,0.6035392171627876,0.6295337456140406
BWA,2004,0.375,4,Cross-cutting / Economy-wide,Other,1.6094379124341003,0.6035392171627876,0.6295337456140406
BWA,2005,0.375,4,Cross-cutting / Economy-wide,Other,1.6094379124341003,0.6035392171627876,0.6295337456140406
