iso_alpha_3,year,policy_flow_raw_stock,policy_flow_jur_stock,policy_flow_jur_nlp_stock
BGD,2001,61,37.75,32.5625
BGD,2002,66,42.0,36.5
BGD,2003,72,47.25,41.4375
BGD,2004,79,53.5,47.375
BGD,2005,86,59.75,53.3125
BGD,2006,94,66.25,59.5
BGD,2007,102,72.75,65.6875
BGD,2008,110,79.25,71.875
BGD,2009,119,86.75,79.0625
BGD,2010,128,94.25,86.25
BGD,2011,138,102.75,93.9375
BGD,2012,151,114.25,103.125
BGD,2013,164,125.75,112.3125
BGD,2014,177,137.25,121.5
BGD,2015,192,150.15,132.0875
BGD,2016,207,163.05,142.675
BGD,2017,222,175.95,153.2625
BGD,2018,238,189.85,164.85
BGD,2019,254,203.75,176.4375
BGD,2020,270,217.65,188.025
BGD,2021,291,236.55,204.6125
BGD,2022,311,254.45,220.2
BGD,2023,331,272.35,235.7875
BGD,2024,351,290.25,251.375
BGD,2025,371,308.15,266.9625
BGD,2026,391,326.05,282.55
BGD,2027,411,343.95,298.1375
BGD,2028,431,361.84999999999997,313.725
BGD,2029,451,379.75,329.3125
BGD,2030,471,397.65,344.9
BGR,2003,1,1.0,0.75
BGR,2004,2,2.0,1.5
BGR,2005,4,3.25,2.3125
BGR,2006,6,4.5,3.125
BGR,2007,10,7.0,4.4375
BGR,2008,14,9.5,6.0
BGR,2009,19,13.0,8.5625
BGR,2010,26,17.75,11.9375
BGR,2011,35,24.5,16.3125
BGR,2012,44,31.25,20.9375
BGR,2013,56,40.25,26.625
BGR,2014,68,49.25,32.3125
BGR,2015,81,59.25,38.25
BGR,2016,94,69.25,44.1875
BGR,2017,107,79.25,50.125
BGR,2018,122,90.5,56.375
BGR,2019,137,101.75,62.625
BGR,2020,153,113.25,69.0
BGR,2021,174,127.5,76.3125
BGR,2022,198,146.25,84.75
BGR,2023,219,162.0,92.4375
BGR,2024,241,178.0,100.25
BGR,2025,263,194.0,108.0625
BGR,2026,285,210.0,115.875
BGR,2027,307,226.0,123.6875
BGR,2028,329,242.0,131.5
BGR,2029,351,258.0,139.3125
BGR,2030,373,274.0,147.125
BHR,1998,2,0.5,0.4375
BHR,1999,4,1.0,0.875
BHR,2000,6,1.5,1.3125
BHR,2001,8,2.0,1.75
BHR,2002,10,2.5,2.1875
BHR,2003,12,3.0,2.625
BHR,2004,14,3.5,3.0625
BHR,2005,16,4.0,3.5
BHR,2006,19,4.75,4.1875
BHR,2007,22,5.5,4.875
BHR,2008,25,6.25,5.5625
BHR,2009,29,8.0,6.75
BHR,2010,34,10.75,8.4375
BHR,2011,39,13.5,10.125
BHR,2012,44,16.25,11.8125
BHR,2013,50,19.25,13.75
BHR,2014,57,22.5,15.9375
BHR,2015,66,26.25,18.4375
BHR,2016,76,31.0,21.4375
BHR,2017,87,36.75,24.6875
BHR,2018,98,42.5,27.9375
BHR,2019,109,48.25,31.1875
BHR,2020,120,54.0,34.4375
BHR,2021,133,61.75,38.1875
BHR,2022,145,68.5,41.6875
BHR,2023,157,75.25,45.1875
BHR,2024,169,82.0,48.6875
BHR,2025,181,88.75,52.1875
BHR,2026,193,95.5,55.6875
BHR,2027,205,102.25,59.1875
BHR,2028,217,109.0,62.6875
BHR,2029,229,115.75,66.1875
BHR,2030,241,122.5,69.6875
BHS,2005,1,1.0,0.75
BHS,2006,2,2.0,1.5
BHS,2007,3,3.0,2.25
BHS,2008,5,4.25,3.1875
BHS,2009,7,5.5,4.125
BHS,2010,9,6.75,5.0625
BHS,2011,11,8.0,6.0
BHS,2012,13,9.25,6.9375
BHS,2013,15,10.5,7.875
BHS,2014,17,11.75,8.8125
BHS,2015,19,13.0,9.75
BHS,2016,21,14.25,10.6875
BHS,2017,23,15.5,11.625
BHS,2018,25,16.75,12.5625
BHS,2019,27,18.0,13.5
BHS,2020,29,19.25,14.4375
BHS,2021,33,22.5,15.875
BHS,2022,36,24.75,17.0625
BHS,2023,39,27.0,18.25
BHS,2024,42,29.25,19.4375
BHS,2025,45,31.5,20.625
BHS,2026,48,33.75,21.8125
BHS,2027,51,36.0,23.0
BHS,2028,54,38.25,24.1875
BHS,2029,57,40.5,25.375
BHS,2030,60,42.75,26.5625
BIH,2003,1,0.25,0.1875
BIH,2004,2,0.5,0.375
BIH,2005,3,0.75,0.5625
BIH,2006,4,1.0,0.75
BIH,2007,6,1.5,1.1875
BIH,2008,9,2.25,1.8125
BIH,2009,12,3.0,2.4375
BIH,2010,15,3.75,3.0625
BIH,2011,20,6.1,4.0875
BIH,2012,27,9.65,6.012499999999999
BIH,2013,34,13.2,7.9375
BIH,2014,41,16.75,9.862499999999999
BIH,2015,49,20.55,11.975
BIH,2016,57,24.349999999999998,14.087499999999999
BIH,2017,65,28.15,16.2
BIH,2018,73,31.95,18.3125
BIH,2019,81,35.75,20.424999999999997
BIH,2020,89,39.55,22.537499999999998
BIH,2021,99,45.349999999999994,25.15
BIH,2022,111,53.15,28.2625
BIH,2023,127,64.95,33.125
BIH,2024,143,76.75,37.9875
BIH,2025,159,88.55,42.849999999999994
BIH,2026,175,100.35,47.7125
BIH,2027,191,112.15,52.574999999999996
BIH,2028,207,123.95,57.4375
BIH,2029,223,135.75,62.3
BIH,2030,239,147.55,67.1625
BLR,1992,1,1.0,0.5
BLR,1993,2,2.0,1.0
BLR,1994,4,4.0,2.25
BLR,1995,5,5.0,2.75
BLR,1996,6,6.0,3.25
BLR,1997,7,7.0,3.75
BLR,1998,8,8.0,4.25
BLR,1999,9,9.0,4.75
BLR,2000,10,10.0,5.25
BLR,2001,11,11.0,5.75
BLR,2002,12,12.0,6.25
BLR,2003,13,13.0,6.75
BLR,2004,14,14.0,7.25
BLR,2005,15,15.0,7.75
BLR,2006,18,17.25,8.75
BLR,2007,24,22.1,10.9
BLR,2008,32,28.95,13.8
BLR,2009,42,37.8,18.45
BLR,2010,53,47.65,23.85
BLR,2011,67,60.5,31.0
BLR,2012,83,74.6,38.9
BLR,2013,99,88.7,46.800000000000004
BLR,2014,115,102.8,54.7
BLR,2015,131,116.89999999999999,62.6
BLR,2016,150,133.25,71.6875
BLR,2017,169,149.6,80.775
BLR,2018,188,165.95,89.86250000000001
BLR,2019,207,182.3,98.95
BLR,2020,227,199.65,108.28750000000001
BLR,2021,252,220.5,119.5625
BLR,2022,276,240.35000000000002,130.5875
BLR,2023,301,260.45,141.8625
BLR,2024,326,280.55,153.13750000000002
BLR,2025,352,301.65000000000003,164.9125
BLR,2026,378,322.75,176.6875
BLR,2027,404,343.85,188.4625
BLR,2028,430,364.95000000000005,200.2375
BLR,2029,456,386.05,212.01250000000002
BLR,2030,482,407.15000000000003,223.78750000000002
BLZ,1999,1,1.0,0.75
BLZ,2000,2,2.0,1.5
BLZ,2001,3,3.0,2.25
BLZ,2002,4,4.0,3.0
BLZ,2003,5,5.0,3.75
BLZ,2004,6,6.0,4.5
BLZ,2005,8,8.0,6.0
BLZ,2006,10,10.0,7.5
BLZ,2007,12,12.0,9.0
BLZ,2008,15,14.25,10.6875
BLZ,2009,18,16.5,12.375
BLZ,2010,21,18.75,14.0625
BLZ,2011,25,22.0,16.0
BLZ,2012,30,26.25,18.1875
BLZ,2013,36,31.5,20.625
BLZ,2014,42,36.75,23.0625
BLZ,2015,48,42.0,25.5
BLZ,2016,54,47.25,27.9375
BLZ,2017,60,52.5,30.375
BLZ,2018,66,57.75,32.8125
BLZ,2019,72,63.0,35.25
BLZ,2020,78,68.25,37.6875
BLZ,2021,86,75.5,40.625
BLZ,2022,93,81.75,43.3125
BLZ,2023,100,88.0,46.0
BLZ,2024,107,94.25,48.6875
BLZ,2025,114,100.5,51.375
BLZ,2026,121,106.75,54.0625
BLZ,2027,128,113.0,56.75
BLZ,2028,135,119.25,59.4375
BLZ,2029,142,125.5,62.125
BLZ,2030,149,131.75,64.8125
BMU,2014,1,0.25,0.25
BMU,2015,2,0.5,0.5
BMU,2016,3,0.75,0.75
BMU,2017,4,1.0,1.0
BMU,2018,5,1.25,1.25
BMU,2019,6,1.5,1.5
BMU,2020,7,1.75,1.75
BMU,2021,8,2.0,2.0
BMU,2022,9,2.25,2.25
BMU,2023,10,2.5,2.5
BMU,2024,11,2.75,2.75
BMU,2025,12,3.0,3.0
BMU,2026,13,3.25,3.25
BMU,2027,14,3.5,3.5
BMU,2028,15,3.75,3.75
BMU,2029,16,4.0,4.0
BMU,2030,17,4.25,4.25
BOL,1971,1,0.25,0.1875
BOL,1972,2,0.5,0.375
BOL,1973,3,0.75,0.5625
BOL,1974,4,1.0,0.75
BOL,1975,5,1.25,0.9375
BOL,1976,6,1.5,1.125
BOL,1977,7,1.75,1.3125
BOL,1978,8,2.0,1.5
BOL,1979,9,2.25,1.6875
BOL,1980,10,2.5,1.875
BOL,1981,11,2.75,2.0625
BOL,1982,12,3.0,2.25
BOL,1983,13,3.25,2.4375
BOL,1984,14,3.5,2.625
BOL,1985,15,3.75,2.8125
BOL,1986,16,4.0,3.0
BOL,1987,17,4.25,3.1875
BOL,1988,18,4.5,3.375
BOL,1989,20,5.75,4.3125
BOL,1990,22,7.0,5.25
BOL,1991,24,8.25,6.1875
BOL,1992,26,9.5,7.125
BOL,1993,29,11.75,8.8125
BOL,1994,34,15.25,11.4375
BOL,1995,39,18.75,14.0625
BOL,1996,45,22.5,16.875
BOL,1997,51,26.25,19.6875
BOL,1998,57,30.0,22.5
BOL,1999,64,34.75,25.5625
BOL,2000,72,40.5,28.875
BOL,2001,80,46.25,32.1875
BOL,2002,88,52.0,35.5
BOL,2003,97,58.75,39.8125
BOL,2004,108,66.7,44.425
BOL,2005,120,75.65,49.7875
BOL,2006,132,84.6,55.15
BOL,2007,145,94.15,60.6625
BOL,2008,159,104.7,67.175
BOL,2009,176,118.25,74.9375
BOL,2010,194,132.05,82.95
BOL,2011,212,145.85,90.9625
BOL,2012,230,159.65,98.975
BOL,2013,248,173.45,106.9875
BOL,2014,269,190.25,116.5
BOL,2015,291,208.05,126.26249999999999
BOL,2016,313,225.85,136.025
BOL,2017,336,244.65,146.0375
BOL,2018,359,263.45,156.04999999999998
BOL,2019,382,282.25,166.0625
BOL,2020,405,301.05,176.075
BOL,2021,431,322.85,187.33749999999998
BOL,2022,456,343.65000000000003,198.35
BOL,2023,481,364.45,209.36249999999998
BOL,2024,506,385.25,220.375
BOL,2025,531,406.05,231.3875
BOL,2026,556,426.85,242.39999999999998
BOL,2027,581,447.65000000000003,253.4125
BOL,2028,606,468.45,264.425
BOL,2029,631,489.25,275.4375
BOL,2030,656,510.05,286.45
BRA,1975,1,1.0,0.25
BRA,1976,2,2.0,0.5
BRA,1977,3,3.0,0.75
BRA,1978,4,4.0,1.0
BRA,1979,5,5.0,1.25
BRA,1980,6,6.0,1.5
BRA,1981,8,8.0,2.25
BRA,1982,10,10.0,3.0
BRA,1983,12,12.0,3.75
BRA,1984,14,14.0,4.5
BRA,1985,19,19.0,6.25
BRA,1986,24,24.0,8.0
BRA,1987,29,29.0,9.75
BRA,1988,35,35.0,12.5
BRA,1989,42,42.0,16.0
BRA,1990,49,49.0,19.5
BRA,1991,57,57.0,23.75
BRA,1992,65,65.0,28.0
BRA,1993,75,75.0,33.25
BRA,1994,86,85.25,38.6875
BRA,1995,97,95.5,44.125
BRA,1996,111,107.25,50.9375
BRA,1997,126,120.0,57.25
BRA,1998,144,135.75,65.0625
BRA,1999,163,152.5,73.125
BRA,2000,184,171.25,82.4375
BRA,2001,206,191.0,92.0
BRA,2002,230,212.75,102.8125
BRA,2003,256,235.75,114.5625
BRA,2004,282,258.75,126.3125
BRA,2005,312,285.0,139.5
BRA,2006,342,311.25,152.6875
BRA,2007,377,342.5,168.375
BRA,2008,413,374.75,184.3125
BRA,2009,457,414.25,204.9375
BRA,2010,505,457.75,227.3125
BRA,2011,558,506.25,251.6875
BRA,2012,617,559.6,279.85
BRA,2013,679,615.95,310.5125
BRA,2014,743,674.3,342.425
BRA,2015,812,736.9,376.0875
BRA,2016,885,802.75,411.9375
BRA,2017,963,872.1,449.6625
BRA,2018,1047,947.45,490.6375
BRA,2019,1131,1022.8,530.6125
BRA,2020,1225,1108.15,577.8375
BRA,2021,1336,1210.5,631.8125
BRA,2022,1459,1323.35,691.5375
BRA,2023,1595,1448.45,761.075
BRA,2024,1739,1581.55,834.8625
BRA,2025,1883,1714.6499999999999,908.65
BRA,2026,2027,1847.75,982.4375
BRA,2027,2171,1980.85,1056.225
BRA,2028,2315,2113.95,1130.0125
BRA,2029,2459,2247.0499999999997,1203.8
BRA,2030,2603,2380.15,1277.5875
BRB,1974,1,1.0,0.75
BRB,1975,2,2.0,1.5
BRB,1976,3,3.0,2.25
BRB,1977,4,4.0,3.0
BRB,1978,5,5.0,3.75
BRB,1979,6,6.0,4.5
BRB,1980,8,8.0,6.0
BRB,1981,9,9.0,6.75
BRB,1982,10,10.0,7.5
BRB,1983,11,11.0,8.25
BRB,1984,12,12.0,9.0
BRB,1985,13,13.0,9.75
BRB,1986,14,14.0,10.5
BRB,1987,15,15.0,11.25
BRB,1988,16,16.0,12.0
BRB,1989,17,17.0,12.75
BRB,1990,18,18.0,13.5
BRB,1991,19,19.0,14.25
BRB,1992,20,20.0,15.0
BRB,1993,21,21.0,15.75
BRB,1994,22,22.0,16.5
BRB,1995,23,23.0,17.25
BRB,1996,24,24.0,18.0
BRB,1997,25,25.0,18.75
BRB,1998,26,26.0,19.5
BRB,1999,27,27.0,20.25
BRB,2000,28,28.0,21.0
BRB,2001,29,29.0,21.75
BRB,2002,30,30.0,22.5
BRB,2003,31,31.0,23.25
BRB,2004,32,32.0,24.0
BRB,2005,34,34.0,25.5
BRB,2006,36,36.0,27.0
BRB,2007,38,38.0,28.5
BRB,2008,41,40.25,30.1875
BRB,2009,45,43.5,32.875
BRB,2010,49,46.75,35.5625
BRB,2011,53,50.0,38.25
BRB,2012,57,53.25,40.9375
BRB,2013,61,56.5,43.625
BRB,2014,65,59.75,46.3125
BRB,2015,69,63.0,49.0
BRB,2016,73,66.25,51.6875
BRB,2017,78,70.5,54.875
BRB,2018,83,74.75,58.0625
BRB,2019,88,79.0,61.25
BRB,2020,93,83.25,64.4375
BRB,2021,100,89.5,68.125
BRB,2022,106,94.75,71.5625
BRB,2023,112,100.0,75.0
BRB,2024,118,105.25,78.4375
BRB,2025,124,110.5,81.875
BRB,2026,130,115.75,85.3125
BRB,2027,136,121.0,88.75
BRB,2028,142,126.25,92.1875
BRB,2029,148,131.5,95.625
BRB,2030,154,136.75,99.0625
BRN,2006,2,1.25,1.25
BRN,2007,5,2.75,2.75
BRN,2008,10,4.75,4.75
BRN,2009,15,6.75,6.75
BRN,2010,22,9.25,9.125
BRN,2011,29,11.75,11.5
BRN,2012,36,14.25,13.875
BRN,2013,43,16.75,16.25
BRN,2014,53,22.25,19.625
BRN,2015,63,27.75,23.0
BRN,2016,73,33.25,26.375
BRN,2017,83,38.75,29.75
BRN,2018,95,45.5,34.375
BRN,2019,108,53.25,40.0
BRN,2020,121,61.0,45.625
BRN,2021,135,69.75,51.5
BRN,2022,150,78.75,57.625
BRN,2023,165,87.75,63.75
BRN,2024,180,96.75,69.875
BRN,2025,195,105.75,76.0
BRN,2026,210,114.75,82.125
BRN,2027,225,123.75,88.25
BRN,2028,240,132.75,94.375
BRN,2029,255,141.75,100.5
BRN,2030,270,150.75,106.625
BTN,1971,1,0.25,0.1875
BTN,1972,2,0.5,0.375
BTN,1973,3,0.75,0.5625
BTN,1974,4,1.0,0.75
BTN,1975,5,1.25,0.9375
BTN,1976,6,1.5,1.125
BTN,1977,7,1.75,1.3125
BTN,1978,8,2.0,1.5
BTN,1979,9,2.25,1.6875
BTN,1980,10,2.5,1.875
BTN,1981,11,2.75,2.0625
BTN,1982,12,3.0,2.25
BTN,1983,13,3.25,2.4375
BTN,1984,14,3.5,2.625
BTN,1985,15,3.75,2.8125
BTN,1986,16,4.0,3.0
BTN,1987,17,4.25,3.1875
BTN,1988,18,4.5,3.375
BTN,1989,19,4.75,3.5625
BTN,1990,20,5.0,3.75
BTN,1991,21,5.25,3.9375
BTN,1992,22,5.5,4.125
BTN,1993,23,5.75,4.3125
BTN,1994,24,6.0,4.5
BTN,1995,25,6.25,4.6875
BTN,1996,26,6.5,4.875
BTN,1997,27,6.75,5.0625
BTN,1998,28,7.0,5.25
BTN,1999,29,7.25,5.4375
BTN,2000,30,7.5,5.625
BTN,2001,31,7.75,5.8125
BTN,2002,32,8.0,6.0
BTN,2003,33,8.25,6.1875
BTN,2004,34,8.5,6.375
BTN,2005,35,8.75,6.5625
BTN,2006,37,9.25,7.0
BTN,2007,39,9.75,7.4375
BTN,2008,41,10.25,7.875
BTN,2009,43,10.75,8.3125
BTN,2010,45,11.25,8.75
BTN,2011,47,11.75,9.1875
BTN,2012,49,12.25,9.625
BTN,2013,51,12.75,10.0625
BTN,2014,53,13.25,10.5
BTN,2015,55,13.75,10.9375
BTN,2016,57,14.25,11.375
BTN,2017,59,14.75,11.8125
BTN,2018,61,15.25,12.25
BTN,2019,63,15.75,12.6875
BTN,2020,65,16.25,13.125
BTN,2021,69,18.75,14.0625
BTN,2022,72,20.25,14.75
BTN,2023,75,21.75,15.4375
BTN,2024,78,23.25,16.125
BTN,2025,81,24.75,16.8125
BTN,2026,84,26.25,17.5
BTN,2027,87,27.75,18.1875
BTN,2028,90,29.25,18.875
BTN,2029,93,30.75,19.5625
BTN,2030,96,32.25,20.25
BWA,1996,2,2.0,0.5
BWA,1997,5,5.0,1.25
BWA,1998,8,8.0,2.0
BWA,1999,11,11.0,2.75
BWA,2000,15,15.0,4.25
BWA,2001,19,19.0,5.75
BWA,2002,24,24.0,8.25
BWA,2003,29,29.0,10.0
BWA,2004,33,33.0,11.5
BWA,2005,37,37.0,13.0
BWA,2006,41,41.0,14.5
BWA,2007,46,46.0,16.75
BWA,2008,53,52.25,20.0
BWA,2009,61,59.5,23.5
BWA,2010,69,66.75,27.0
BWA,2011,77,74.0,30.5
BWA,2012,85,81.25,34.0
BWA,2013,93,88.5,37.5
BWA,2014,101,95.75,41.0
BWA,2015,110,104.0,44.75
BWA,2016,122,114.5,50.4375
BWA,2017,134,125.0,56.125
BWA,2018,146,135.5,61.8125
BWA,2019,159,146.25,67.6875
BWA,2020,172,157.0,73.5625
BWA,2021,187,169.75,80.4375
BWA,2022,202,182.5,87.3125
BWA,2023,217,195.25,94.1875
BWA,2024,232,208.0,101.0625
BWA,2025,247,220.75,107.9375
BWA,2026,262,233.5,114.8125
BWA,2027,277,246.25,121.6875
BWA,2028,292,259.0,128.5625
BWA,2029,307,271.75,135.4375
BWA,2030,322,284.5,142.3125
CAF,1971,1,0.25,0.1875
CAF,1972,2,0.5,0.375
CAF,1973,3,0.75,0.5625
CAF,1974,4,1.0,0.75
CAF,1975,5,1.25,0.9375
CAF,1976,6,1.5,1.125
CAF,1977,7,1.75,1.3125
CAF,1978,8,2.0,1.5
CAF,1979,9,2.25,1.6875
CAF,1980,10,2.5,1.875
CAF,1981,11,2.75,2.0625
CAF,1982,12,3.0,2.25
CAF,1983,13,3.25,2.4375
CAF,1984,14,3.5,2.625
CAF,1985,15,3.75,2.8125
CAF,1986,16,4.0,3.0
CAF,1987,17,4.25,3.1875
CAF,1988,18,4.5,3.375
CAF,1989,19,4.75,3.5625
CAF,1990,20,5.0,3.75
CAF,1991,21,5.25,3.9375
CAF,1992,22,5.5,4.125
CAF,1993,23,5.75,4.3125
CAF,1994,24,6.0,4.5
CAF,1995,25,6.25,4.6875
CAF,1996,26,6.5,4.875
CAF,1997,27,6.75,5.0625
CAF,1998,28,7.0,5.25
CAF,1999,29,7.25,5.4375
CAF,2000,31,8.5,6.375
CAF,2001,33,9.75,7.3125
CAF,2002,35,11.0,8.25
CAF,2003,37,12.25,9.1875
CAF,2004,39,13.5,10.125
CAF,2005,41,14.75,11.0625
CAF,2006,43,16.0,12.0
CAF,2007,45,17.25,12.9375
CAF,2008,47,18.5,13.875
CAF,2009,49,19.75,14.8125
CAF,2010,51,21.0,15.75
CAF,2011,53,22.25,16.6875
CAF,2012,55,23.5,17.625
CAF,2013,57,24.75,18.5625
CAF,2014,59,26.0,19.5
CAF,2015,61,27.25,20.4375
CAF,2016,63,28.5,21.375
CAF,2017,65,29.75,22.3125
CAF,2018,67,31.0,23.25
CAF,2019,71,32.75,24.625
CAF,2020,75,34.5,26.0
CAF,2021,81,38.25,27.875
CAF,2022,86,41.0,29.5
CAF,2023,91,43.75,31.125
CAF,2024,96,46.5,32.75
CAF,2025,101,49.25,34.375
CAF,2026,106,52.0,36.0
CAF,2027,111,54.75,37.625
CAF,2028,116,57.5,39.25
CAF,2029,121,60.25,40.875
CAF,2030,126,63.0,42.5
CAN,1971,1,0.6,0.6
CAN,1972,2,1.2,1.2
CAN,1973,3,1.7999999999999998,1.7999999999999998
CAN,1974,5,3.4,2.65
CAN,1975,7,5.0,3.5
CAN,1976,9,6.6,4.35
CAN,1977,11,8.2,5.2
CAN,1978,13,9.8,6.05
CAN,1979,16,12.0,7.05
CAN,1980,19,14.200000000000001,8.05
CAN,1981,23,17.400000000000002,9.3
CAN,1982,29,22.6,11.55
CAN,1983,35,27.8,13.8
CAN,1984,41,33.0,16.05
CAN,1985,48,39.2,18.55
CAN,1986,54,44.400000000000006,20.8
CAN,1987,60,49.6,23.05
CAN,1988,66,54.800000000000004,25.3
CAN,1989,72,60.0,27.55
CAN,1990,78,65.2,29.8
CAN,1991,86,72.4,32.55
CAN,1992,94,79.60000000000001,35.3
CAN,1993,102,86.8,38.05
CAN,1994,112,96.0,42.3
CAN,1995,123,106.2,47.05
CAN,1996,139,120.60000000000001,53.5
CAN,1997,162,142.0,63.45
CAN,1998,187,165.4,75.15
CAN,1999,215,191.8,86.85
CAN,2000,241,215.8,97.95
CAN,2001,276,248.8,112.3
CAN,2002,313,283.8,127.64999999999999
CAN,2003,359,326.75,145.8875
CAN,2004,399,363.3,161.775
CAN,2005,440,400.5,178.075
CAN,2006,488,442.7,197.625
CAN,2007,553,498.9,223.6375
CAN,2008,613,550.35,248.2625
CAN,2009,684,610.85,277.525
CAN,2010,762,676.75,309.3375
CAN,2011,861,760.5,349.9125
CAN,2012,962,844.6,390.1125
CAN,2013,1073,937.75,434.275
CAN,2014,1190,1036.25,482.0375
CAN,2015,1326,1147.5,534.125
CAN,2016,1484,1276.0,595.0875
CAN,2017,1663,1423.2,663.7
CAN,2018,1864,1588.05,741.0625
CAN,2019,2081,1765.7,823.475
CAN,2020,2354,1991.1,927.775
CAN,2021,2660,2241.8,1042.1875
CAN,2022,2992,2513.5,1166.95
CAN,2023,3334,2792.55,1296.6625
CAN,2024,3679,3074.6,1428.125
CAN,2025,4024,3356.65,1559.5875
CAN,2026,4370,3639.7,1691.3
CAN,2027,4716,3922.75,1823.0125
CAN,2028,5062,4205.8,1954.725
CAN,2029,5408,4488.85,2086.4375
CAN,2030,5754,4771.9,2218.15
CHE,1973,1,0.25,0.25
CHE,1974,2,0.5,0.5
CHE,1975,3,0.75,0.75
CHE,1976,4,1.0,1.0
CHE,1977,7,3.25,1.75
CHE,1978,10,5.5,2.5
CHE,1979,13,7.75,3.25
CHE,1980,16,10.0,4.0
CHE,1981,19,12.25,4.75
CHE,1982,22,14.5,5.5
CHE,1983,25,16.75,6.25
CHE,1984,28,19.0,7.0
CHE,1985,31,21.25,7.75
CHE,1986,34,23.5,8.5
CHE,1987,37,25.75,9.25
CHE,1988,40,28.0,10.0
CHE,1989,43,30.25,10.75
CHE,1990,46,32.5,11.5
CHE,1991,51,36.75,12.75
CHE,1992,59,43.25,15.0625
CHE,1993,65,47.0,16.875
CHE,1994,71,50.75,18.6875
CHE,1995,77,54.5,20.5
CHE,1996,86,60.5,23.5625
CHE,1997,95,66.5,27.125
CHE,1998,103,71.5,29.9375
CHE,1999,114,78.0,33.9375
CHE,2000,128,87.1,38.7875
CHE,2001,143,97.2,44.8875
CHE,2002,163,111.55,53.925
CHE,2003,183,125.15,62.4625
CHE,2004,205,140.75,72.75
CHE,2005,228,156.6,82.725
CHE,2006,252,172.7,92.95
CHE,2007,280,191.3,104.675
CHE,2008,318,219.15,123.15
CHE,2009,360,249.5,142.5
CHE,2010,411,286.2,166.2375
CHE,2011,462,322.9,189.975
CHE,2012,518,362.35,215.0875
CHE,2013,576,403.8,241.45
CHE,2014,636,445.0,268.75
CHE,2015,698,487.45000000000005,296.7375
CHE,2016,761,530.9,325.225
CHE,2017,828,577.6,355.65
CHE,2018,899,627.5500000000001,388.2625
CHE,2019,970,677.5,420.875
CHE,2020,1043,728.7,453.9875
CHE,2021,1130,791.6500000000001,490.9125
CHE,2022,1219,856.6,529.0875
CHE,2023,1312,925.5500000000001,568.2625
CHE,2024,1407,996.5,608.9375
CHE,2025,1502,1067.45,649.6125
CHE,2026,1597,1138.4,690.2875
CHE,2027,1692,1209.3500000000001,730.9625
CHE,2028,1787,1280.3,771.6374999999999
CHE,2029,1882,1351.25,812.3125
CHE,2030,1977,1422.2,852.9875
CHL,1976,2,2.0,0.5
CHL,1977,4,4.0,1.0
CHL,1978,6,6.0,1.5
CHL,1979,9,9.0,2.25
CHL,1980,12,12.0,3.0
CHL,1981,15,15.0,3.75
CHL,1982,18,18.0,4.5
CHL,1983,21,21.0,5.25
CHL,1984,24,24.0,6.0
CHL,1985,28,28.0,7.5
CHL,1986,32,32.0,9.0
CHL,1987,37,37.0,11.0
CHL,1988,42,42.0,13.0
CHL,1989,48,48.0,15.75
CHL,1990,54,54.0,18.5
CHL,1991,60,60.0,21.25
CHL,1992,66,66.0,24.0
CHL,1993,74,74.0,28.25
CHL,1994,83,82.25,32.6875
CHL,1995,92,90.5,37.125
CHL,1996,102,99.0,41.75
CHL,1997,113,108.5,47.125
CHL,1998,124,118.0,52.5
CHL,1999,136,128.5,58.625
CHL,2000,149,140.0,65.25
CHL,2001,163,152.5,72.375
CHL,2002,177,165.0,79.75
CHL,2003,191,177.5,87.125
CHL,2004,208,193.0,97.5
CHL,2005,228,211.5,110.125
CHL,2006,250,231.25,124.0
CHL,2007,273,251.25,138.0625
CHL,2008,299,274.25,154.375
CHL,2009,329,301.25,173.1875
CHL,2010,357,326.25,191.0
CHL,2011,390,356.25,211.8125
CHL,2012,426,389.25,234.125
CHL,2013,467,427.25,259.4375
CHL,2014,517,474.25,289.25
CHL,2015,567,521.25,319.8125
CHL,2016,620,571.25,352.375
CHL,2017,677,625.25,387.1875
CHL,2018,740,684.5,425.25
CHL,2019,808,748.75,467.0625
CHL,2020,884,821.0,513.625
CHL,2021,973,906.25,566.4375
CHL,2022,1071,999.0,623.0
CHL,2023,1175,1096.25,682.0
CHL,2024,1281,1195.5,742.25
CHL,2025,1387,1294.75,802.5
CHL,2026,1493,1394.0,862.75
CHL,2027,1599,1493.25,923.0
CHL,2028,1705,1592.5,983.25
CHL,2029,1811,1691.75,1043.5
CHL,2030,1917,1791.0,1103.75
CHN,1986,1,1.0,0.75
CHN,1987,2,2.0,1.5
CHN,1988,3,3.0,2.25
CHN,1989,6,6.0,4.5
CHN,1990,8,8.0,6.25
CHN,1991,10,10.0,8.0
CHN,1992,12,12.0,9.75
CHN,1993,14,14.0,11.5
CHN,1994,17,17.0,13.75
CHN,1995,21,21.0,17.0
CHN,1996,26,26.0,20.5
CHN,1997,32,32.0,25.0
CHN,1998,38,38.0,29.5
CHN,1999,44,44.0,34.0
CHN,2000,50,50.0,38.5
CHN,2001,59,59.0,44.25
CHN,2002,68,68.0,50.5
CHN,2003,79,78.25,57.6875
CHN,2004,92,90.5,66.375
CHN,2005,111,108.75,79.0625
CHN,2006,143,140.0,97.5
CHN,2007,177,172.45,117.4875
CHN,2008,215,207.7,138.475
CHN,2009,260,248.8,162.4125
CHN,2010,315,299.9,192.35
