iso_alpha_3,year,pop_total,pop_growth,electricity_from_renewables_pct,renewable_energy_consumption_pct,forest_area_pct,gdp_2021_ppp_intl_usd,gdp_growth_pct,gdp_per_capita_2021_ppp_intl_usd,gdp_per_capita_growth_pct,industry_pct_of_gdp,manufacturing_pct_of_gdp,exports_pct_of_gdp,cpia_public_sector_management_quality_score,agricultural_land_pct,arable_land_pct,cereal_yield_kg_per_hectare,crop_production_index,food_production_index,fertilizer_consumption_kg_per_ha_arable_land,renewable_energy_output_pct,energy_use_kg_of_oil_equivalent_per_capita,population_in_urban_agglomerations_over_1m_pct,electricity_consumption_kwh_per_capita,fossil_fuel_energy_consumption_pct
MEX,1975,58982400.0,2.85868919208384,,,,,5.74448504862428,,2.76437782991901,30.5321909090909,21.0979454545455,6.89445454545455,,50.1818462409013,9.11134545641606,1745.0,39.99,36.01,60.6065943992773,,,32.449213663737,,
MEX,1976,60645512.0,2.78065399816892,,,,,4.41744413626853,,1.55395269847907,30.3736469730124,20.8056673960613,8.48983223924143,,50.1818462409013,9.12369145296947,1729.8,37.78,36.17,63.1631709517366,,,32.9111674413764,,
MEX,1977,62308493.0,2.70521064388125,,,,,3.39063970656844,,0.631197756819006,30.9642833964305,21.4968090859924,10.3190914007572,,50.2075670670542,9.14735461303017,1779.4,42.36,39.12,60.0456641547632,,,33.4063014491459,,
MEX,1978,63979046.0,2.64578827608807,,,,,8.95694232786306,,6.11197419756868,30.8097817715019,21.3098759092854,10.4709713307659,,50.5146737313203,9.14889786259935,1918.5,46.88,42.46,59.9727298285072,,,33.9367704857619,,
MEX,1979,65648865.0,2.57646884468688,,,,,9.69817013704461,,6.90793014188141,31.1760169491525,21.1473239895698,11.1891623207301,,50.4117904267085,9.0460145579876,2009.0,44.75,41.29,64.5095251634916,,,34.5058867354371,,
MEX,1980,67300334.0,2.48448875438519,,,,,8.75662242586424,,6.08786612398586,27.9310760313416,18.3439751057554,10.1426200972023,,50.5054142339052,9.08459579721701,2191.1,49.55,45.1,70.0969988674972,,,35.0891646392126,,
MEX,1981,68892108.0,2.3376429152144,,,,,9.58584115454994,,7.05382554663818,27.2274892371912,17.9070678596715,9.86156842726433,,50.520846729597,9.05321638931042,2292.5,53.26,48.73,88.6973691687028,,,35.2743118268351,,
MEX,1982,70433260.0,2.21239661362638,,,,,-0.0495863656386035,,-2.23660397455552,26.382272630509,16.9589668377888,14.4268658825073,,50.5748604645181,9.15404202782993,2415.5,50.62,48.42,93.955717898286,,,35.516231962002,,
MEX,1983,71971240.0,2.16009999927553,,,,,-4.62412795987231,,-6.66225018314198,29.0107867380956,17.4558433484457,18.1150347501194,,51.966357159392,9.42822603462023,2183.7,52.32,50.46,81.0672195547796,,,35.788901233326,,
MEX,1984,73506846.0,2.11119499659794,,,,,3.51341334932273,,1.35095056837716,28.6308924337623,18.5138308938633,16.5671428958152,,51.9720157411456,9.38347179711412,2340.5,53.97,50.77,91.0531220876048,,,36.0936503791769,,
MEX,1985,75043414.0,2.06882546602699,,,,,1.91921578613494,,-0.167653630041542,28.2388188227285,19.145228789046,14.5663148904797,,52.0772139201111,9.40996424805165,2431.1,56.95,52.92,96.4384310509772,,,36.4247873904031,,
