iso_alpha_3,year,total_emissions
KEN,2020,108.5771567
KEN,2021,102.16018790000001
KEN,2022,105.1551493
KEN,2023,100.5760527
KEN,2024,102.83615180000001
KGZ,1970,22.98849621
KGZ,1971,23.33520288
KGZ,1972,24.483681649999998
KGZ,1973,25.47900881
KGZ,1974,26.47438399
KGZ,1975,27.73455093
KGZ,1976,28.4466188
KGZ,1977,29.019207859999998
KGZ,1978,30.15684061
KGZ,1979,30.7976689
KGZ,1980,32.005057820000005
KGZ,1981,31.03798344
KGZ,1982,29.99456181
KGZ,1983,28.99463721
KGZ,1984,28.20713323
KGZ,1985,27.68746376
KGZ,1986,27.65643399
KGZ,1987,29.512004519999998
KGZ,1988,30.15206492
KGZ,1989,30.22251813
KGZ,1990,33.36734772
KGZ,1991,30.628206679999998
KGZ,1992,22.637308679999997
KGZ,1993,18.25169785
KGZ,1994,13.73780977
KGZ,1995,10.53440955
KGZ,1996,11.33939522
KGZ,1997,11.71538636
KGZ,1998,12.08748776
KGZ,1999,10.931997590000002
KGZ,2000,10.89847805
KGZ,2001,10.07893204
KGZ,2002,11.167796249999999
KGZ,2003,11.85373196
KGZ,2004,11.79824627
KGZ,2005,11.89469517
KGZ,2006,11.990129569999999
KGZ,2007,13.3460509
KGZ,2008,14.73948406
KGZ,2009,14.63107986
KGZ,2010,14.35762695
KGZ,2011,16.40211175
KGZ,2012,18.59149394
KGZ,2013,18.50212483
KGZ,2014,19.40057479
KGZ,2015,19.87099135
KGZ,2016,19.63104855
KGZ,2017,19.9968024
KGZ,2018,22.12913644
KGZ,2019,21.22575319
KGZ,2020,20.3993983
KGZ,2021,21.82900095
KGZ,2022,21.95345272
KGZ,2023,21.71711273
KGZ,2024,22.368960989999998
KHM,1970,16.42984246
KHM,1971,13.82344781
KHM,1972,11.66211164
KHM,1973,9.266593989999999
KHM,1974,7.877608896
KHM,1975,8.006164445
KHM,1976,6.993463566
KHM,1977,6.367550308
KHM,1978,6.159978463000001
KHM,1979,5.606732882999999
KHM,1980,7.846703613
KHM,1981,7.658179183000001
KHM,1982,10.110022
KHM,1983,10.489198140000001
KHM,1984,9.010874180999998
KHM,1985,10.75654601
KHM,1986,11.7364563
KHM,1987,11.546752490000001
KHM,1988,13.24425763
KHM,1989,14.30576725
KHM,1990,14.57703367
KHM,1991,14.54721728
KHM,1992,14.91033258
KHM,1993,15.36771463
KHM,1994,14.82375349
KHM,1995,19.00899721
KHM,1996,19.14677666
KHM,1997,19.49358602
KHM,1998,19.6676848
KHM,1999,20.370076110000003
KHM,2000,20.451539229999998
KHM,2001,21.006011060000002
KHM,2002,20.89292104
KHM,2003,22.871124560000002
KHM,2004,22.396902620000002
KHM,2005,25.14850961
KHM,2006,26.5988578
KHM,2007,27.87343067
KHM,2008,28.79265613
KHM,2009,30.30855344
KHM,2010,30.97331459
KHM,2011,32.13908565
KHM,2012,32.00271217
KHM,2013,31.98329864
KHM,2014,33.402243520000006
KHM,2015,35.17349755
KHM,2016,37.87239985
KHM,2017,39.8200598
KHM,2018,40.68672213
KHM,2019,44.00072363
KHM,2020,46.956907290000004
KHM,2021,48.33693419
KHM,2022,47.10421523
KHM,2023,48.98179675
KHM,2024,49.83475492
KIR,1970,0.02776063073
KIR,1971,0.028338205680000002
KIR,1972,0.02998301699
KIR,1973,0.0344838578
KIR,1974,0.04036214178
KIR,1975,0.03558829454
KIR,1976,0.035561187779999996
KIR,1977,0.03729097495
KIR,1978,0.03740315755
KIR,1979,0.0396667962
KIR,1980,0.04215210384
KIR,1981,0.042022058370000004
KIR,1982,0.04187948668
KIR,1983,0.0417949026
KIR,1984,0.026205519200000003
KIR,1985,0.02786883519
KIR,1986,0.02673318338
KIR,1987,0.03137268854
KIR,1988,0.03173506468
KIR,1989,0.0314470952
KIR,1990,0.0330652524
KIR,1991,0.0335044231
KIR,1992,0.03530805798
KIR,1993,0.03575282792
KIR,1994,0.03650809702
KIR,1995,0.03484296175
KIR,1996,0.035450793179999995
KIR,1997,0.036368372450000006
KIR,1998,0.03739463177
KIR,1999,0.03770908826
KIR,2000,0.05216092609
KIR,2001,0.049279098380000004
KIR,2002,0.06444250175
KIR,2003,0.06633536497
KIR,2004,0.06842437707
KIR,2005,0.08440421123
KIR,2006,0.08946922119
KIR,2007,0.08560315747
KIR,2008,0.09332533377
KIR,2009,0.08294461988
KIR,2010,0.08657430290000001
KIR,2011,0.08288530703000001
KIR,2012,0.08237622214
KIR,2013,0.08720169252
KIR,2014,0.08824900667
KIR,2015,0.09065735005
KIR,2016,0.09700854879000001
KIR,2017,0.09883546818000001
KIR,2018,0.10632353480000001
KIR,2019,0.1073814136
KIR,2020,0.1058664522
KIR,2021,0.1137658212
KIR,2022,0.1099454795
KIR,2023,0.1107782877
KIR,2024,0.1151883135
KNA,1970,0.05847747307
KNA,1971,0.05989120598
KNA,1972,0.06302262856
KNA,1973,0.06256929809
KNA,1974,0.060868361450000005
KNA,1975,0.06415401779
KNA,1976,0.06415563564999999
KNA,1977,0.06644214769
KNA,1978,0.0664919053
KNA,1979,0.06630803413
KNA,1980,0.06547784817999999
KNA,1981,0.06439663178
KNA,1982,0.06324697954
KNA,1983,0.061412493840000006
KNA,1984,0.06337138571999999
KNA,1985,0.06261229406
KNA,1986,0.0601747466
KNA,1987,0.0607813644
KNA,1988,0.06291878941000001
KNA,1989,0.06231339435
KNA,1990,0.05989825504
KNA,1991,0.06687878963999999
KNA,1992,0.06820419558
KNA,1993,0.07322774225
KNA,1994,0.07981849646
KNA,1995,0.07351026019
KNA,1996,0.07989964614
KNA,1997,0.08335263378
KNA,1998,0.08401323567999999
KNA,1999,0.08434148182
KNA,2000,0.0941855711
KNA,2001,0.09570189659
KNA,2002,0.1034394257
KNA,2003,0.1059461409
KNA,2004,0.1124851628
KNA,2005,0.10665294419999999
KNA,2006,0.1125491144
KNA,2007,0.1212044894
KNA,2008,0.1267410105
KNA,2009,0.13699245529999998
KNA,2010,0.1453662359
KNA,2011,0.12390974839999999
KNA,2012,0.1175453134
KNA,2013,0.1288352972
KNA,2014,0.1344019374
KNA,2015,0.1401184406
KNA,2016,0.1497272332
KNA,2017,0.1422295913
KNA,2018,0.150412653
KNA,2019,0.1705771335
KNA,2020,0.16040195399999999
KNA,2021,0.1633160949
KNA,2022,0.1841361545
KNA,2023,0.17929183810000002
KNA,2024,0.1854917431
KOR,1970,91.15574074999999
KOR,1971,92.17687493999999
KOR,1972,94.56970449
KOR,1973,111.6759665
KOR,1974,118.33514100000001
KOR,1975,127.32517
KOR,1976,137.59030429999999
KOR,1977,153.6680489
KOR,1978,161.9189648
KOR,1979,179.3270357
KOR,1980,181.0457141
KOR,1981,188.7931403
KOR,1982,188.6109384
KOR,1983,204.4179387
KOR,1984,227.8089202
KOR,1985,238.4918222
KOR,1986,247.7505759
KOR,1987,253.2775906
KOR,1988,279.8675569
KOR,1989,290.4219991
KOR,1990,311.4020944
KOR,1991,346.70337770000003
KOR,1992,377.4987702
KOR,1993,403.12146260000003
KOR,1994,433.9369334
KOR,1995,466.4078221
KOR,1996,499.75772340000003
KOR,1997,527.4615531999999
KOR,1998,454.985566
KOR,1999,496.6092657
KOR,2000,530.14498
KOR,2001,537.2943518
KOR,2002,554.1730501
KOR,2003,560.1427191
KOR,2004,578.4585486
KOR,2005,575.1152443
KOR,2006,583.4005694
KOR,2007,603.9762430000001
KOR,2008,616.3360674
KOR,2009,621.142472
KOR,2010,682.9549561
KOR,2011,716.3896735999999
KOR,2012,715.6023333
KOR,2013,712.9623774
KOR,2014,702.5530673
KOR,2015,714.5937693000001
KOR,2016,719.5214318999999
KOR,2017,738.1912436
KOR,2018,754.5222558
KOR,2019,729.0695716
KOR,2020,695.1270635000001
KOR,2021,719.2805723
KOR,2022,694.8783079
KOR,2023,670.1145555
KOR,2024,668.245271
KWT,1970,80.65210377
KWT,1971,83.23532287
KWT,1972,86.66113519
KWT,1973,78.94916839000001
KWT,1974,66.05891179
KWT,1975,55.87964456
KWT,1976,57.306305110000004
KWT,1977,54.819195699999995
KWT,1978,61.50107207
KWT,1979,71.55702094
KWT,1980,58.6538242
KWT,1981,49.88446819
KWT,1982,48.088153330000004
KWT,1983,54.05832356
KWT,1984,56.36888812
KWT,1985,59.04885474
KWT,1986,65.57494628
KWT,1987,70.77854895
KWT,1988,81.25998725999999
KWT,1989,94.87604021000001
KWT,1990,50.554854209999995
KWT,1991,45.863083780000004
KWT,1992,45.95093583
KWT,1993,64.30919231
KWT,1994,72.94654383
KWT,1995,70.79082310999999
KWT,1996,71.27080732
KWT,1997,75.94107429
KWT,1998,77.19430157
KWT,1999,79.34278654
KWT,2000,89.59591076
KWT,2001,91.2729075
KWT,2002,94.61774249
KWT,2003,105.19340910000001
KWT,2004,110.0542236
KWT,2005,121.80140300000001
KWT,2006,125.31017179999999
KWT,2007,121.43700960000001
KWT,2008,126.2487196
KWT,2009,124.5390831
KWT,2010,126.7119641
KWT,2011,135.4879859
KWT,2012,138.79132959999998
KWT,2013,140.7650041
KWT,2014,139.44182569999998
KWT,2015,143.82432980000002
KWT,2016,149.0397795
KWT,2017,146.7045049
KWT,2018,150.3530106
KWT,2019,148.8155233
KWT,2020,144.0527419
KWT,2021,152.3925594
KWT,2022,159.62280360000003
KWT,2023,167.88766529999998
KWT,2024,173.3306967
LAO,1970,4.731995422
LAO,1971,4.5964214000000005
LAO,1972,4.534207501
LAO,1973,4.552929098
LAO,1974,4.645165724000001
LAO,1975,4.5220246049999995
LAO,1976,4.059623279999999
LAO,1977,4.289405765000001
LAO,1978,4.467349796000001
LAO,1979,4.905922941
LAO,1980,5.479760223
LAO,1981,5.36334584
LAO,1982,5.609386098
LAO,1983,5.480261147999999
LAO,1984,5.750121174
LAO,1985,5.762375071
LAO,1986,5.918846423
LAO,1987,5.861244536999999
LAO,1988,5.880063368
LAO,1989,6.229130021
LAO,1990,6.771516614
LAO,1991,6.795667451
LAO,1992,7.165417067
LAO,1993,7.254604704
LAO,1994,7.66853843
LAO,1995,7.751600331
LAO,1996,8.013898743
LAO,1997,8.246384466
LAO,1998,7.925014581
LAO,1999,7.850844271
LAO,2000,8.895475538000001
LAO,2001,9.253788330999999
LAO,2002,9.580355363
LAO,2003,9.874765413999999
LAO,2004,10.45713307
LAO,2005,10.29189334
LAO,2006,10.84687885
LAO,2007,11.474861240000001
LAO,2008,12.00199992
LAO,2009,12.989390729999998
LAO,2010,13.834938809999999
LAO,2011,13.84273572
LAO,2012,14.83973279
LAO,2013,15.480099280000001
LAO,2014,16.37521717
LAO,2015,21.37473786
LAO,2016,29.04642106
LAO,2017,32.41160781
LAO,2018,33.11496418
LAO,2019,32.96413207
LAO,2020,33.52180009
LAO,2021,37.85382276
LAO,2022,38.49878485
LAO,2023,41.17320001
LAO,2024,41.54963758
LBN,1970,6.726553374
LBN,1971,6.894155534
LBN,1972,7.4529851449999995
LBN,1973,8.894296334
LBN,1974,8.940272976000001
LBN,1975,8.030421113000001
LBN,1976,7.653334961
LBN,1977,6.818368107
LBN,1978,8.103724691
LBN,1979,8.956758235999999
LBN,1980,9.107356946
LBN,1981,9.231848466999999
LBN,1982,7.236873073
LBN,1983,7.612475466
LBN,1984,7.772262376
LBN,1985,8.793910067
LBN,1986,9.211130189
LBN,1987,9.397441069000001
LBN,1988,7.6203375
LBN,1989,7.7072124
LBN,1990,7.752134084000001
LBN,1991,9.37029841
LBN,1992,10.04823048
LBN,1993,13.61551403
LBN,1994,14.78243902
LBN,1995,16.940848170000002
LBN,1996,17.61811356
LBN,1997,19.17612944
LBN,1998,19.161824820000003
LBN,1999,19.71775538
LBN,2000,18.17235052
LBN,2001,19.593737270000002
LBN,2002,19.707368040000002
LBN,2003,19.959672299999998
LBN,2004,20.37161279
LBN,2005,20.38089357
LBN,2006,20.03349939
LBN,2007,18.88827598
LBN,2008,22.3503464
LBN,2009,25.77851884
LBN,2010,24.89902113
LBN,2011,25.46596754
LBN,2012,28.2302456
LBN,2013,28.07270043
LBN,2014,30.18202431
LBN,2015,32.41730301
LBN,2016,33.65450895
LBN,2017,35.352677750000005
LBN,2018,33.72511261
LBN,2019,33.563227489999996
LBN,2020,28.63076485
LBN,2021,23.75797851
LBN,2022,17.7102944
LBN,2023,18.36002633
LBN,2024,18.78631463
LBR,1970,1.612666492
LBR,1971,1.633335231
LBR,1972,1.660234154
LBR,1973,1.71890035
LBR,1974,1.788675217
LBR,1975,1.824831539
LBR,1976,1.880436306
LBR,1977,2.046076787
LBR,1978,2.079117912
LBR,1979,2.33405164
LBR,1980,2.298026218
LBR,1981,2.1258189339999998
LBR,1982,2.081167539
LBR,1983,2.1850545780000004
LBR,1984,2.077641241
LBR,1985,2.093523384
LBR,1986,1.958881924
LBR,1987,2.0147829919999998
LBR,1988,2.2923707650000003
LBR,1989,2.05369889
LBR,1990,1.8085705049999998
LBR,1991,1.58647772
LBR,1992,1.47416775
LBR,1993,1.364990538
LBR,1994,1.326850224
LBR,1995,1.356563615
LBR,1996,1.459608001
LBR,1997,1.59178178
LBR,1998,1.769349341
LBR,1999,1.9550095140000001
LBR,2000,2.1896996300000002
LBR,2001,2.229898842
LBR,2002,2.279535816
LBR,2003,2.36420113
LBR,2004,2.46808128
LBR,2005,2.704066137
LBR,2006,2.9848600000000003
LBR,2007,2.883979452
LBR,2008,2.891867139
LBR,2009,3.066730696
LBR,2010,3.395764095
LBR,2011,3.564232089
LBR,2012,3.711384766
LBR,2013,3.71235345
LBR,2014,4.106804299999999
LBR,2015,4.288941364
LBR,2016,4.50940995
LBR,2017,4.335401107
LBR,2018,3.811885322
LBR,2019,4.33374268
LBR,2020,4.210455338
LBR,2021,4.210309206
LBR,2022,4.367674656999999
LBR,2023,4.412551821
LBR,2024,4.459908544
LBY,1970,137.6243326
LBY,1971,125.67733100000001
LBY,1972,101.8298645
LBY,1973,98.71658282
LBY,1974,69.92741052999999
LBY,1975,72.16974047999999
LBY,1976,93.38981906
LBY,1977,98.99637287
LBY,1978,97.99239972
LBY,1979,105.28583400000001
LBY,1980,97.15169748
LBY,1981,70.83008401000001
LBY,1982,74.19869124
LBY,1983,71.08993982
LBY,1984,71.15223741
LBY,1985,67.8686983
LBY,1986,70.45483249
LBY,1987,67.84468702
LBY,1988,75.87255596
LBY,1989,74.78083262
LBY,1990,87.03845109
LBY,1991,84.6789148
LBY,1992,79.30901846
LBY,1993,75.44911821
LBY,1994,91.46408207
LBY,1995,101.4567732
LBY,1996,105.8968266
LBY,1997,93.325716
LBY,1998,89.33001482
LBY,1999,87.51206356
LBY,2000,91.73150044
LBY,2001,88.27576501
LBY,2002,88.51467311
LBY,2003,98.30982906
LBY,2004,96.9348325
LBY,2005,104.4782659
LBY,2006,102.7996375
LBY,2007,96.25551356000001
LBY,2008,100.5722317
LBY,2009,100.2432664
LBY,2010,106.0591194
LBY,2011,62.57530136
LBY,2012,99.54559555
LBY,2013,90.63390823
LBY,2014,80.39990648999999
LBY,2015,71.71880250999999
LBY,2016,68.15326226
LBY,2017,82.06160664
LBY,2018,88.5313021
LBY,2019,91.63777873999999
LBY,2020,64.44803678
LBY,2021,92.61545695000001
LBY,2022,89.94470759000001
LBY,2023,97.95164408
LBY,2024,98.17087612
LCA,1970,0.0783245919
LCA,1971,0.08049994916999999
LCA,1972,0.08658850887
LCA,1973,0.08717355966
LCA,1974,0.08331464601
LCA,1975,0.09079907962
LCA,1976,0.08868987283
LCA,1977,0.09441423685
LCA,1978,0.09641978316
LCA,1979,0.09796578977
LCA,1980,0.0993835872
LCA,1981,0.09128767675
LCA,1982,0.1003337488
LCA,1983,0.09736845792
LCA,1984,0.1032486346
LCA,1985,0.1139707593
LCA,1986,0.1171791937
LCA,1987,0.1252573363
LCA,1988,0.14566749050000002
LCA,1989,0.148626858
LCA,1990,0.1495172045
LCA,1991,0.1493272561
LCA,1992,0.1495236336
LCA,1993,0.14799777030000003
LCA,1994,0.1631441769
LCA,1995,0.1682674445
LCA,1996,0.1709017998
LCA,1997,0.1786520706
LCA,1998,0.1884215141
LCA,1999,0.2010361269
LCA,2000,0.2137075707
LCA,2001,0.21926052640000002
LCA,2002,0.2119887453
LCA,2003,0.2260649065
LCA,2004,0.2215297982
LCA,2005,0.2255555913
LCA,2006,0.23693410950000002
LCA,2007,0.24760158029999998
LCA,2008,0.2575949604
LCA,2009,0.2690782443
LCA,2010,0.2889760289
LCA,2011,0.250989343
LCA,2012,0.25984139850000004
LCA,2013,0.28278107599999996
LCA,2014,0.2995020351
LCA,2015,0.30649831260000004
LCA,2016,0.3229767551
LCA,2017,0.3303501266
LCA,2018,0.3961459883
LCA,2019,0.43637036419999997
LCA,2020,0.4231983244
LCA,2021,0.4297412895
LCA,2022,0.4497645702
LCA,2023,0.4541515146
LCA,2024,0.46852097270000004
LKA,1970,9.876093145999999
LKA,1971,10.1549732
LKA,1972,10.877778430000001
LKA,1973,11.10049545
LKA,1974,10.81223594
LKA,1975,10.48132303
LKA,1976,10.80978221
LKA,1977,10.966215140000001
LKA,1978,11.5524024
LKA,1979,12.08661421
LKA,1980,12.26782671
LKA,1981,12.581779699999998
LKA,1982,13.34769975
LKA,1983,13.57312122
LKA,1984,13.2781602
LKA,1985,13.00679538
LKA,1986,12.984601430000001
LKA,1987,13.799587559999999
LKA,1988,13.56673804
LKA,1989,13.45342289
LKA,1990,15.91839257
LKA,1991,15.469519539999999
LKA,1992,16.87613675
LKA,1993,17.05342736
LKA,1994,18.195878840000002
LKA,1995,18.207423549999998
LKA,1996,20.173412759999998
LKA,1997,20.19942135
LKA,1998,19.57374751
LKA,1999,21.019704150000003
LKA,2000,22.454266339999997
LKA,2001,22.1422179
LKA,2002,22.78429205
LKA,2003,24.03848692
LKA,2004,24.13010123
LKA,2005,25.991886559999998
LKA,2006,24.840024560000003
LKA,2007,25.62072249
LKA,2008,25.82538596
LKA,2009,24.948124749999998
LKA,2010,26.548778740000003
LKA,2011,28.68087774
LKA,2012,30.752360290000002
LKA,2013,28.02057292
LKA,2014,30.09075378
LKA,2015,33.265334280000005
LKA,2016,36.12684699
LKA,2017,34.72436467
LKA,2018,34.501091970000004
LKA,2019,36.30455976
LKA,2020,35.88283975
LKA,2021,36.06526818
LKA,2022,34.12590963
LKA,2023,35.18535761
LKA,2024,37.16653456
LSO,1970,1.907716704
LSO,1971,1.81242908
LSO,1972,1.768972867
LSO,1973,1.746803986
LSO,1974,1.805253476
LSO,1975,1.856914263
LSO,1976,1.83381134
LSO,1977,1.696574482
LSO,1978,1.71767311
LSO,1979,1.796549978
LSO,1980,1.9042921590000002
LSO,1981,1.916679909
LSO,1982,1.944880795
LSO,1983,1.912860588
LSO,1984,1.890968815
LSO,1985,1.9714383800000002
LSO,1986,1.999985042
LSO,1987,2.2951483280000002
LSO,1988,2.217610295
LSO,1989,2.151100903
LSO,1990,2.128551722
LSO,1991,2.171644164
LSO,1992,2.334757449
LSO,1993,2.295731362
LSO,1994,2.241703646
LSO,1995,2.1946790999999997
LSO,1996,2.112357479
LSO,1997,2.191935977
LSO,1998,1.944461936
LSO,1999,2.5311090789999997
LSO,2000,2.6680451979999997
LSO,2001,2.681111755
LSO,2002,2.5455570240000003
LSO,2003,2.581706095
LSO,2004,2.575021135
LSO,2005,2.745129042
LSO,2006,2.7028874270000003
LSO,2007,2.839410059
LSO,2008,2.703348613
LSO,2009,2.8015048179999997
LSO,2010,2.806916874
LSO,2011,2.843567878
LSO,2012,2.906798198
LSO,2013,2.810296816
LSO,2014,2.818088479
LSO,2015,2.78455919
LSO,2016,2.820991664
LSO,2017,3.031364512
LSO,2018,2.929748331
LSO,2019,2.811948429
LSO,2020,2.474944668
LSO,2021,2.6213805459999997
LSO,2022,2.911493262
LSO,2023,3.070958459
LSO,2024,3.0549651669999998
LTU,1970,31.430968420000003
LTU,1971,31.885870699999998
LTU,1972,33.5379809
LTU,1973,35.47893773
LTU,1974,37.438098489999994
LTU,1975,39.21294263
LTU,1976,40.42372579
LTU,1977,41.49199952
LTU,1978,42.79668266
LTU,1979,43.8984577
LTU,1980,45.176622259999995
LTU,1981,45.452562209999996
LTU,1982,45.5226578
LTU,1983,45.78363717
LTU,1984,46.5508701
LTU,1985,46.55204905
LTU,1986,47.05574593
LTU,1987,47.50640785
LTU,1988,47.29934772
LTU,1989,46.918015249999996
LTU,1990,48.61056372
LTU,1991,50.16019676
LTU,1992,33.01288933
LTU,1993,26.644288369999998
LTU,1994,25.06821467
LTU,1995,23.92872427
LTU,1996,24.44023244
LTU,1997,23.98874269
LTU,1998,24.95193458
LTU,1999,22.03023151
LTU,2000,20.41988041
LTU,2001,21.10004538
LTU,2002,21.6073866
LTU,2003,21.6844496
LTU,2004,22.559105889999998
LTU,2005,23.578537649999998
LTU,2006,23.86514787
LTU,2007,25.954882710000003
LTU,2008,26.42121606
LTU,2009,23.31728227
LTU,2010,24.224604640000003
LTU,2011,25.11280843
LTU,2012,25.43413108
LTU,2013,23.90460671
LTU,2014,23.94866172
LTU,2015,24.728505900000002
LTU,2016,24.46843487
LTU,2017,24.903484659999997
LTU,2018,24.45493723
LTU,2019,24.65637706
LTU,2020,24.44979882
LTU,2021,24.2878232
LTU,2022,22.299746210000002
LTU,2023,21.575550319999998
LTU,2024,21.53570711
LUX,1970,20.51824836
LUX,1971,19.122644960000002
LUX,1972,18.749059550000002
LUX,1973,20.207920580000003
LUX,1974,18.70152309
LUX,1975,14.96916257
LUX,1976,15.89942216
LUX,1977,15.167120240000001
LUX,1978,16.37528423
LUX,1979,15.56545249
LUX,1980,14.58579224
LUX,1981,12.59483563
LUX,1982,11.83097161
LUX,1983,11.0549013
LUX,1984,12.11076018
LUX,1985,12.240802760000001
LUX,1986,11.967229600000001
LUX,1987,11.36647185
LUX,1988,11.832069890000001
LUX,1989,12.643700650000001
LUX,1990,12.93072993
LUX,1991,13.43982759
LUX,1992,13.15976399
LUX,1993,13.38081242
LUX,1994,12.44555197
LUX,1995,10.048286260000001
LUX,1996,10.122420700000001
LUX,1997,9.510718719
LUX,1998,8.761806280999998
LUX,1999,9.157898
LUX,2000,9.782038255
LUX,2001,10.32593378
LUX,2002,11.008988579999999
LUX,2003,11.41967306
LUX,2004,12.84729059
LUX,2005,13.07660552
LUX,2006,12.88145809
LUX,2007,12.2979004
LUX,2008,12.18224978
LUX,2009,11.584603150000001
LUX,2010,12.204720810000001
LUX,2011,12.06109559
LUX,2012,11.82262997
LUX,2013,11.2915794
LUX,2014,10.797991040000001
LUX,2015,10.29643117
LUX,2016,10.03610731
LUX,2017,10.19405478
LUX,2018,10.52938285
LUX,2019,10.65992591
LUX,2020,8.924579112
LUX,2021,9.317911432
LUX,2022,8.192437656
LUX,2023,7.852474207
LUX,2024,8.05366742
LVA,1970,17.712435300000003
LVA,1971,17.95823267
LVA,1972,18.8548391
LVA,1973,19.93812916
LVA,1974,21.03522902
LVA,1975,22.15702869
LVA,1976,22.84155631
LVA,1977,23.3709713
LVA,1978,24.14427766
LVA,1979,24.710903740000003
LVA,1980,25.41599665
LVA,1981,25.643401259999997
LVA,1982,26.108793809999998
LVA,1983,26.4529608
LVA,1984,26.66944744
LVA,1985,26.810354179999997
LVA,1986,27.2058863
LVA,1987,27.58684868
LVA,1988,27.42922096
LVA,1989,27.13454886
LVA,1990,27.54643418
LVA,1991,25.79783267
LVA,1992,21.71480266
LVA,1993,18.4645659
LVA,1994,15.29608614
LVA,1995,13.65812442
LVA,1996,13.63735556
LVA,1997,13.100639289999998
LVA,1998,12.55973135
LVA,1999,11.91643738
LVA,2000,11.09924351
LVA,2001,11.70186217
LVA,2002,11.759287389999999
LVA,2003,12.06166273
LVA,2004,12.139563319999999
LVA,2005,12.28621604
LVA,2006,12.878306490000002
LVA,2007,13.30895464
LVA,2008,12.910406510000001
LVA,2009,12.15672017
LVA,2010,13.22863455
LVA,2011,12.65091918
LVA,2012,12.575371160000001
LVA,2013,12.32916369
LVA,2014,12.20994854
LVA,2015,12.48076472
LVA,2016,12.465504450000001
LVA,2017,12.33245579
LVA,2018,12.91106351
LVA,2019,12.784103779999999
LVA,2020,12.18851404
LVA,2021,12.44850491
LVA,2022,11.82361104
LVA,2023,11.69802093
LVA,2024,11.64238885
MAC,1970,0.3327037679
MAC,1971,0.3336578533
MAC,1972,0.352102979
MAC,1973,0.4182058566
MAC,1974,0.5063974036000001
MAC,1975,0.4237632408
MAC,1976,0.417487079
MAC,1977,0.43919015289999996
MAC,1978,0.4358900466
MAC,1979,0.4675879025
MAC,1980,0.5025524475
MAC,1981,0.4837188888
MAC,1982,0.5064692145999999
MAC,1983,0.6865130063
MAC,1984,0.667343613
MAC,1985,0.6083169014
MAC,1986,0.7489360868
MAC,1987,0.9176928245
MAC,1988,0.8959515491
MAC,1989,0.9179890223999999
MAC,1990,1.001376683
MAC,1991,1.0268079680000002
MAC,1992,1.1586236980000002
MAC,1993,1.281723579
MAC,1994,1.3984486059999999
MAC,1995,1.268997715
MAC,1996,1.458385128
MAC,1997,1.549086249
MAC,1998,1.702021855
MAC,1999,1.792454356
MAC,2000,1.51846929
MAC,2001,1.626540895
MAC,2002,1.781429022
MAC,2003,1.8294259119999998
MAC,2004,2.113670411
MAC,2005,2.1259746070000003
MAC,2006,2.1150199659999998
MAC,2007,2.010869876
MAC,2008,1.675803055
MAC,2009,1.77563159
MAC,2010,1.797714011
MAC,2011,1.7688769279999998
MAC,2012,1.825635622
MAC,2013,1.895168698
MAC,2014,2.1721822889999998
MAC,2015,2.8554316789999996
MAC,2016,2.7234235090000003
MAC,2017,2.980127059
MAC,2018,2.21243767
MAC,2019,2.335604483
MAC,2020,2.3188292329999998
MAC,2021,2.132281723
MAC,2022,1.761521151
MAC,2023,1.763905208
MAC,2024,1.820094827
MAR,1970,22.24870387
MAR,1971,22.933346959999998
MAR,1972,23.40606326
MAR,1973,24.85559549
MAR,1974,25.65487364
MAR,1975,26.64184074
MAR,1976,27.83000341
MAR,1977,28.96121236
MAR,1978,30.6681899
MAR,1979,31.89867192
MAR,1980,33.16916843
MAR,1981,32.84531906
MAR,1982,31.53738195
MAR,1983,33.24028258
MAR,1984,33.20262104
MAR,1985,34.98140547
MAR,1986,36.90555364
MAR,1987,38.53112264
MAR,1988,39.19566698
MAR,1989,41.49097414
MAR,1990,42.487050159999995
MAR,1991,43.4254963
MAR,1992,44.97272505
MAR,1993,44.7791708
MAR,1994,47.6886418
MAR,1995,48.98050937
MAR,1996,49.42547923
MAR,1997,51.849896910000005
MAR,1998,52.894544370000006
MAR,1999,55.25295789
MAR,2000,56.66801464
MAR,2001,60.50771836
MAR,2002,62.075969109999996
MAR,2003,62.619938499999996
MAR,2004,68.50126454000001
MAR,2005,70.59977585
MAR,2006,72.02162876000001
MAR,2007,72.95202701999999
MAR,2008,76.8794286
MAR,2009,76.91931106999999
MAR,2010,80.73709377
MAR,2011,86.13032396999999
MAR,2012,88.91031779000001
MAR,2013,89.83414676000001
MAR,2014,91.37860921
MAR,2015,93.67379922
MAR,2016,94.0558062
MAR,2017,98.00564482
MAR,2018,100.0291278
MAR,2019,107.74718399999999
MAR,2020,104.2613961
MAR,2021,110.8219962
MAR,2022,110.7609219
MAR,2023,108.3580729
MAR,2024,108.7364237
MDA,1970,23.41181965
MDA,1971,23.637302
MDA,1972,24.885112959999997
MDA,1973,26.32030783
MDA,1974,27.6781608
MDA,1975,29.43078699
MDA,1976,30.25808327
MDA,1977,30.92411907
MDA,1978,32.043206070000004
MDA,1979,32.76493337
MDA,1980,33.94297708
MDA,1981,33.8734312
MDA,1982,34.262469599999996
MDA,1983,34.57487349
MDA,1984,34.9138678
MDA,1985,35.18622036
MDA,1986,36.052232000000004
MDA,1987,36.86295317
MDA,1988,37.06112702
MDA,1989,36.975196190000005
MDA,1990,37.4195784
MDA,1991,30.93855416
