year,pop_growth,pop_total,pop_urban_pct,poverty_headcount_ratio,access_to_electricity_pct,electricity_consumption_per_capita_kwh,energy_use_per_capita_kg_of_oil_equivalent,energy_use_kg_of_oil_equivalent_per_gdp,electricity_from_coal_pct,electricity_from_natural_gas_pct,electricity_from_renewables_pct,renewable_energy_consumption_pct,forest_area_pct,agriculture_value_added_pct,annual_freshwater_withdrawals_pct,iso_alpha_3
2001,0.965615937913526,2393030152.0,48.9368422740431,39.2,94.8135169659574,1296.51977462504,1069.71604082037,136.004747333207,46.1768816436893,15.5296879822323,0.877571124890531,23.9622472560731,29.7617765008357,8.66484879314638,,
2000,1.01683696614133,2370143667.0,48.0101741825344,41.5,94.3273600863386,1256.79562428206,1057.82484821391,137.574684208746,45.410328610025,15.0223503159105,0.860477114295712,24.7876723524968,29.8256672468729,8.74013852655372,,
2022,0.868521303064256,7989981519.5,56.8142984366277,10.5,91.288787694443,3485.93775865081,1851.19136138812,90.2404688284815,35.7450004954707,22.3195763631562,,,31.1430410787403,4.25138770153877,,
2021,0.827958342423059,7921184346.0,56.3761507680012,11.0,91.3349919924229,3424.45823434302,1849.05045845053,92.4540966431059,35.8192216725555,22.9586126214647,12.4427127160134,,31.1756771274206,4.26340919836421,9.2339298524297,
2020,1.01900314865051,7856138789.5,55.9646587391325,11.2,90.3973782618433,3244.52420865262,1759.22484856563,92.913317496397,35.1210551571785,23.6105866389339,11.5124338575188,19.7713444783922,31.1755410752473,4.33379224682511,9.07569117569388,
2019,1.0445945731532,7776892015.0,55.5262096579263,,90.1069300693474,3292.82125611104,1829.49199211111,92.965043675981,36.6481407590187,23.3943058654335,10.0928219085557,18.6365420754695,31.2123964792576,4.00110960139933,9.16433163250758,
2018,1.0819551802425,7696494847.5,55.0885486295672,11.1,89.7963518726606,3286.86669770056,1825.12794647644,94.509306317793,37.943365588345,23.143200049058,9.02726454836507,18.1622254961055,31.2515001256163,3.94091773605691,9.1404342242022,
2017,1.13687922861507,7614113551.5,54.6466891474647,11.7,88.9310968401293,3201.21613700791,1801.69219583181,95.5882248012375,38.4777573058668,22.9284816443438,8.2951223140027,17.9191918096439,31.2888985608941,4.11042081960417,9.17202359570753,
2016,1.16981715807893,7528523333.5,54.1955308962525,12.5,88.1038273506242,3137.12434084555,1783.26849590848,97.164743114644,38.1624322329471,23.3300053119749,7.35732245482931,17.6767503798965,31.3398157847626,4.14643873095584,9.10095512362168,
2015,1.19066977948263,7441471720.5,53.7347523090182,13.3,86.923548113864,3081.56956590781,1788.4646499863,99.4307526900758,39.0778399795883,22.759530626169,6.62922833997378,17.424128501114,31.3672852185744,4.19995196350054,9.01676449545846,
2014,1.21943727013094,7353910925.5,53.2699321112133,14.4,86.1952045782154,3079.14558118215,1809.13830059853,102.70091271424,40.747400391549,21.4752363788722,5.89922437856006,17.3801085884451,31.4027044198949,4.11587759118941,9.01631552798606,
2013,1.24722508489883,7265314967.0,52.8149548907047,15.5,85.7094790323332,3036.55006140463,1809.20343260056,104.895834225052,40.9463863342418,21.5527023925235,5.21566190450033,17.2116480907934,31.4370965108556,4.13143796411326,,
2012,1.26463690642045,7175816385.0,52.3618009169573,17.9,84.9339457280601,2980.70167370052,1803.55889257447,106.697080521513,40.2669173197217,22.4404978318519,4.70846367029309,16.9534484358113,31.4712089390986,4.00075913078377,,
2011,1.22174613909627,7086201663.5,51.9213439890941,19.1,84.5042183191854,2953.07453606469,1804.84528507377,108.573606770123,41.0345077423076,22.0453648823799,3.98749596730622,16.7176270694494,31.911541080106,3.96126562548115,,
2010,1.22239197201142,7000671233.0,51.4765741694945,21.0,83.4457248747674,2888.16265454056,1797.30819150349,110.907515148317,40.1535557619979,22.3123881614957,3.45874168795967,16.7477089214717,31.9456325774178,3.81856431767084,,
2009,1.25912607000826,6916129027.0,50.9971116003884,23.1,82.8646787495934,2727.12737613139,1721.75847378749,110.397581234203,40.0699722679532,21.786309839604,3.17174720653276,17.092561128788,31.9854288136139,3.61441378769223,,
2008,1.27454691789349,6830129091.0,50.5069539994313,24.2,82.6671896757554,2774.04589581677,1759.44013755598,110.634105040268,40.6793807169602,21.4975876149329,2.76844190700524,16.6823455651823,32.0242370807185,3.5008497227222,,
2007,1.26807591037721,6744171461.5,50.0087021692193,25.3,81.9703014671015,2753.00487628482,1758.38818883616,112.402086642081,41.1768345221014,21.1167938096001,2.34068900064798,16.5304259466794,32.0594407969041,3.34054177535911,,
2006,1.27860982997672,6659721142.0,49.5236210114874,27.0,81.3527402674192,2669.73798572949,1734.26099247435,115.148279125528,40.5160337452313,20.5081551311992,2.09802959344443,16.7220207788914,32.0985781567973,3.16126875196289,,
2005,1.27864009919662,6575644307.5,49.0283291924119,28.4,80.7007470103039,2593.44219366424,1707.52453218166,117.796787447761,39.8717580457581,20.1104906430947,1.9249242871932,16.6504964329937,32.1369399989646,3.18741314412798,,
2004,1.29433454491303,6492626975.5,48.5242491111519,30.4,79.9517025542911,2512.90733236531,1682.11115679454,119.871490325257,39.4271356364055,19.9101266773477,1.77864495934315,16.8184628246129,32.1772151348171,3.31320403872262,,
2003,1.29810403407747,6409664474.0,48.0240437920389,32.3,79.9646298375864,2438.28130216574,1634.60294791136,120.722647402797,39.8773863160912,19.4383444300858,1.57330398093962,17.1201865700362,32.2539212599977,3.27343103218497,,
2002,1.31969814077553,6327526596.0,47.5300783483742,33.8,79.1006960531094,2376.28354148433,1596.22956537906,120.610090115176,38.7559638715462,19.1807165029257,1.5662307963197,17.2744732601478,32.2953595345931,3.28240635104827,,
2001,1.35064468676185,6245109995.5,47.0391325896725,35.3,78.7152332109046,2323.56488986884,1583.90952644444,121.511909218503,38.4697407140045,18.6217563694002,1.45578641346198,17.2630263413407,32.3344314178347,3.32308980426789,,
2000,1.3733947903374,6161884825.5,46.594728013432,36.3,78.2214009100849,2332.31650321423,1590.00534847139,123.233007529487,38.6396391206075,17.8376381745114,1.45785286360327,17.5900030929892,32.373759569026,3.34567227122522,,
2022,1.43570437048699,40578842.0,26.616,,85.3,,,,,,,20.0,1.85278199408184,33.7014323213923,,AFG
2021,2.35609779179185,40000412.0,26.314,,97.7,,,,0.0,0.0,6.57829189006628,20.0,1.85278199408184,33.5976188725451,43.0159066808059,AFG
2020,3.15360920291972,39068979.0,26.026,,97.7,,,,0.0,0.0,5.43252738169043,18.2,1.85278199408184,29.9755825210461,43.0159066808059,AFG
2019,2.98438913621969,37856121.0,25.754,,97.7,,,,0.0,0.0,3.82453122312059,18.9,1.85278199408184,25.7739707394105,43.0159066808059,AFG
2018,2.91080959861384,36743039.0,25.495,,93.4,,,,0.0,0.0,3.47404347045087,18.3,1.85278199408184,22.0428967527575,43.0159066808059,AFG
2017,2.80833730805469,35688935.0,25.25,,97.7,,,,0.0,0.0,3.16865225907967,19.5,1.85278199408184,26.4201990834448,43.0159066808059,AFG
2016,2.53571991833963,34700612.0,25.02,,97.7,,,,0.0,0.0,3.19005850365957,20.2,1.85278199408184,25.7403140364582,43.0159066808059,AFG
2015,3.11995924146907,33831764.0,24.803,,71.5,,,,0.0,0.0,2.83229014034404,17.7,1.85278199408184,20.6343227166798,43.0159066808059,AFG
2014,3.63251884652008,32792523.0,24.587,,89.5,,,,0.0,0.0,2.77200987806233,19.1,1.85278199408184,22.1370413719574,43.0159066808059,AFG
2013,3.41822667584596,31622704.0,24.373,,68.0,,,,0.0,0.0,2.72534959751642,16.9,1.85278199408184,22.8106627361766,43.0159066808059,AFG
2012,4.04786256315645,30560034.0,24.16,,69.1,,,,0.0,0.0,2.97322118093966,15.4,1.85278199408184,24.390873626371,43.0159066808059,AFG
2011,3.69150308391849,29347708.0,23.948,,43.2,,,,0.0,0.0,0.0228905287712146,12.6,1.85278199408184,23.7436639877543,43.0159066808059,AFG
2010,2.93468670173474,28284089.0,23.737,,42.7,,,,0.0,0.0,0.0183183733284484,15.2,1.85278199408184,26.2100685374552,43.0159066808059,AFG
2009,3.64638090813246,27466101.0,23.528,,48.3,,,,0.0,0.0,0.0,16.5,1.85278199408184,29.2975010547259,43.0159066808059,AFG
2008,2.18654618162979,26482622.0,23.32,,42.4,,,,0.0,0.0,0.0,21.2,1.85278199408184,24.8922700059742,43.0159066808059,AFG
2007,1.8925975396006,25909852.0,23.113,,38.4,,,,0.0,0.0,0.0,28.8,1.85278199408184,30.1050113574013,43.0159066808059,AFG
2006,4.09270201656348,25424094.0,22.907,,33.5,,,,0.0,0.0,0.0,31.9,1.85278199408184,28.6359685844686,43.0159066808059,AFG
2005,3.51921696042587,24404567.0,22.703,,28.7,,,,0.0,0.0,0.0,33.9,1.85278199408184,31.114854912062,43.0159066808059,AFG
2004,3.57583485398158,23560654.0,22.5,,23.8,,,,0.0,0.0,0.0,44.2,1.85278199408184,29.7210671376957,43.0159066808059,AFG
2003,6.14519400188515,22733049.0,22.353,,19.0,,,,0.0,0.0,0.0,36.7,1.85278199408184,37.4188554431481,43.0159066808059,AFG
2002,5.25202958527833,21378117.0,22.261,,14.1,,,,0.0,0.0,0.0,37.8,1.85278199408184,38.6278918638443,43.0159066808059,AFG
2001,0.762004896898895,20284307.0,22.169,,9.3,,,,0.0,0.0,0.0,45.6,1.85278199408184,,43.0159066808059,AFG
2000,1.21217597601851,20130327.0,22.078,,4.4,,,,0.0,0.0,0.0,45.0,1.85278199408184,,43.0159066808059,AFG
2022,-1.21579032012532,2777689.0,63.799,,100.0,2507.48013906524,780.738623945557,45.6225775826455,,,,,28.7919708029197,16.9844794042968,,ALB
2021,-0.926918061639398,2811666.0,62.969,,100.0,2509.89982451685,810.006337207976,50.2243755990635,0.0,0.0,0.465409506806516,41.9,28.7919708029197,17.7932042707089,2.95910780669145,ALB
2020,-0.574206959244013,2837849.0,62.112,0.3,100.0,2354.60026238182,761.957268109783,51.9621928659973,0.0,0.0,0.624317711274233,44.4,28.7919708029197,18.8061378645762,2.92193308550186,ALB
2019,-0.426007367032238,2854191.0,61.229,0.3,100.0,2297.67384172958,817.176548362341,54.1915242505803,0.0,0.0,0.442758355743373,40.1,28.7919708029197,18.1604049243108,4.20446096654275,ALB
2018,-0.246732042281782,2866376.0,60.319,1.0,100.0,2276.74247900485,823.101982045081,55.94815063135,0.0,0.0,0.017303869987139,37.8,28.7919708029197,17.9155539877413,3.56133828996283,ALB
2017,-0.0919722937442495,2873457.0,59.383,1.4,99.9,2145.15129337241,824.373550389848,58.4307953868266,0.0,0.0,0.0481661511268228,36.9,28.7920620437956,19.0221266422351,4.05576208178439,ALB
2016,-0.159880412127734,2876101.0,58.421,1.1,99.9,1994.36667905612,786.071045181397,57.8878213981077,0.0,0.0,0.013621177075302,39.4,28.8021897810219,19.8499944651163,4.05947955390335,ALB
2015,-0.291205786840436,2880703.0,57.434,1.1,100.0,2098.09897098035,762.287986301806,58.0901010324534,0.0,0.0,0.0242578456318914,38.5,28.8024635036496,19.7802144171366,3.42007434944238,ALB
2014,-0.207046999760594,2889104.0,56.423,3.7,100.0,2309.36650255581,810.872883939509,63.3477202542086,0.0,0.0,0.0345046570702794,38.6,28.7505109489051,19.9901813581977,3.99620817843866,ALB
2013,-0.183211384606402,2895092.0,55.387,,99.9,2533.25282927106,803.709464277971,64.0346806494677,0.0,0.0,0.0148009771518896,41.1,28.6985583941606,19.5651578123229,4.08795539033457,ALB
2012,-0.165151040121679,2900401.0,54.33,1.8,99.9,2118.32777605579,689.872750149797,55.6174255523429,0.0,0.0,0.0194708994708995,39.9,28.6466058394161,18.7668018946422,4.17970260223048,ALB
2011,-0.269017331764615,2905195.0,53.247,,99.7,2205.70392004668,766.894617514824,62.8067935742608,0.0,0.0,0.0183727034120735,35.8,28.5946532846715,18.2267896025292,4.27144981412639,ALB
2010,-0.49646196338738,2913021.0,52.163,,99.6,1943.34335385842,731.053397459356,61.56084455687,0.0,0.0,0.00713530655391121,37.0,28.542700729927,17.9558663972347,4.3631970260223,ALB
2009,-0.673894046451936,2927519.0,51.076,,99.6,1835.68407241763,734.057809949862,64.4242916943698,0.0,0.0,0.00788158400615148,37.1,28.4960948905109,16.7943836018798,4.45494423791822,ALB
2008,-0.767342959142321,2947314.0,49.991,0.8,100.0,1617.7441562046,712.287869024953,65.0474276229373,0.0,0.0,0.00711087700816434,35.8,28.4494890510949,16.8370538440754,4.54669144981413,ALB
2007,-0.75571875541991,2970017.0,48.902,,99.4,1213.12436932179,680.948166186712,67.3642987195001,0.0,0.0,0.00944055944055944,32.0,28.4028832116788,17.1536195739533,4.63843866171004,ALB
2006,-0.630911244851673,2992547.0,47.815,,99.4,1218.36014605619,707.890606549635,74.7827109604364,0.0,0.0,0.00488776249094859,31.6,28.3562773722628,17.7083536239523,4.73018587360595,ALB
2005,-0.511790116421897,3011487.0,46.731,2.7,99.4,1722.07284972507,721.077407396492,81.1827617171346,0.0,0.0,0.00496049972441668,36.8,28.3096715328467,18.8453087247237,5.20855018587361,ALB
2004,-0.417931377925999,3026939.0,45.651,,99.4,1797.52548696885,716.623145884767,85.576922110639,0.0,0.0,0.00481626828398145,35.8,28.2630656934307,20.537486307981,5.53323420074349,ALB
2003,-0.374149169291299,3039616.0,44.573,,99.4,1469.26453867857,649.35788110735,82.1632929159215,0.0,0.0,0.00540865384615385,33.7,28.2164598540146,21.9782570845961,5.85791821561338,ALB
2002,-0.299876697084691,3051010.0,43.501,4.2,99.4,1578.16591882688,661.11795163205,88.6069750633919,0.0,0.0,0.007223113964687,35.8,28.1698540145985,22.0251140879353,6.18260223048327,ALB
2001,-0.93847042771206,3060173.0,42.435,,99.4,1351.23079642883,598.228317118281,84.0671512212846,0.0,0.0,0.00375335120643432,39.0,28.1232481751825,22.7161641958722,6.50728624535316,ALB
2000,-0.637356833943492,3089027.0,41.741,,99.4,1449.64741324695,581.374748988005,89.308520182993,0.0,0.0,0.0,41.4,28.0766423357664,24.5154120419235,6.83197026022305,ALB
2022,1.58758210690673,45477389.0,74.772,,100.0,1756.58721304339,1500.3461132579,101.496805828942,,98.8929201696792,,,0.826332963995665,10.6131779036563,,DZA
2021,1.61936460233826,44761099.0,74.261,,99.8,1681.48239613152,1451.44517709293,100.121311060216,0.0,98.8581801147675,0.900702658390912,0.1,0.822227647758509,11.2354345605089,87.152129456744,DZA
2020,1.71191216459393,44042091.0,73.733,,99.7,1591.97709300405,1372.00040514264,96.6595287185552,0.0,98.7025456383046,1.00020213505148,0.1,0.818308959706366,12.8341693887186,87.152129456744,DZA
2019,1.84041291439333,43294546.0,73.189,,99.5,1651.17795668766,1463.50985736009,96.2886174258827,0.0,98.5685548168682,0.843951622795182,0.2,0.814110350369751,11.4791798857164,87.152129456744,DZA
2018,1.93780623340147,42505035.0,72.629,,99.6,1568.47300560981,1442.30211193457,94.0013071692472,0.0,98.4855797451182,0.866989290792168,0.2,0.810331601966797,11.2438301354995,87.152129456744,DZA
2017,2.03200060784518,41689299.0,72.052,,99.5,1554.49963310729,1380.3468180174,89.4721845811246,0.0,98.7410876371386,0.761806414270304,0.1,0.815789794104397,11.0318809304784,87.152129456744,DZA
2016,2.05569111181654,40850721.0,71.459,,99.4,1470.35348531547,1371.20207705232,88.398004443542,0.0,98.1633026747609,0.299308421482598,0.1,0.821247986241997,11.0683130545794,82.0663287987908,DZA
2015,2.05624795728459,40019529.0,70.848,,99.4,1438.57265286655,1414.49702064392,92.817705911284,0.0,98.357510392744,0.263844879211605,0.1,0.821247986241997,10.5327896965018,79.6123410687294,DZA
2014,2.03786524232338,39205031.0,70.221,,99.3,1353.09164785509,1358.04787814425,90.0934878381932,0.0,98.6115002646244,0.213769807913826,0.1,0.818057386616507,9.40707440856373,76.1921697634925,DZA
2013,2.01953115835273,38414171.0,69.576,,99.2,1269.79181719163,1273.72242693806,86.1893306332445,0.0,97.9428953080648,-0.0650859909834697,0.1,0.814866442180927,9.12007464194984,72.7719984591447,DZA
2012,1.99280790148967,37646166.0,68.915,,98.8,1229.34165460568,1258.83718458975,85.6495180629152,0.0,97.0712755022039,-0.068592435144694,0.2,0.811675497745346,8.02697167412095,69.3518271539077,DZA
2011,1.9568943735315,36903376.0,68.236,0.0,99.0,1115.96836018472,1174.26806450034,80.1988078238088,0.0,96.9350304544745,-0.0403326565672341,0.2,0.808484553309765,7.08352512171367,67.8701929945763,DZA
2010,1.9470588317966,36188236.0,67.54,,98.9,1010.71519484951,1151.13889665565,79.4084889117559,0.0,97.5116980802029,-0.00244894389294617,0.3,0.805293608874184,7.53171561491377,66.2996462354406,DZA
2009,1.91588522187232,35490445.0,66.826,,98.8,862.485663394753,1148.76705919113,81.4472621768024,0.0,97.6286330225189,0.093504064829485,0.3,0.791060317247055,8.01121741497815,64.7290994771939,DZA
2008,1.81885306168943,34816961.0,66.097,,99.3,944.941748362242,1070.72807038599,75.367417387514,0.0,97.3282632468436,-0.000720747589223581,0.3,0.776827025619925,5.54975092049628,63.1585527180581,DZA
2007,1.6690716779345,34189416.0,65.348,,98.7,893.69762852925,1077.66189233078,76.3504600031264,0.0,97.2577696526508,0.000215076889988171,0.4,0.762593733992795,6.32601878401142,61.5880059598115,DZA
2006,1.54127363754195,33623506.0,64.593,,98.7,862.878487448632,1032.63866815022,74.1801137241667,0.0,97.2520297507523,-0.0012206892636121,0.4,0.748360442365665,6.36600271426263,60.0174592015649,DZA
2005,1.46330884553002,33109249.0,63.83,,98.6,891.714578002056,979.326457769033,71.2833837940079,0.0,96.24944714728,0.000766622438449064,0.6,0.734127150738536,6.5592713699842,58.4469124424291,DZA
2004,1.39644042529783,32628286.0,63.061,,98.6,805.681303639425,954.298409338891,72.1490406668265,0.0,96.9984,0.00032,0.4,0.719893859111406,7.72217403415641,56.8763656841825,DZA
2003,1.32961524189621,32175818.0,62.284,,98.6,788.573580320475,955.848483496115,74.4709755662953,0.0,96.7806296709614,0.000676338304419871,0.5,0.705660567484276,8.45671950735323,55.3058189250467,DZA
2002,1.33039477696898,31750835.0,61.501,,98.6,733.209063635649,911.440557642084,74.6279479384471,0.0,97.6345486111111,0.00144675925925926,0.5,0.691427275857146,8.41302644785912,53.7352721668,DZA
2001,1.37329134127777,31331221.0,60.712,,98.6,711.813944308139,863.498325342364,73.5355642567266,0.0,96.8300469483568,0.0,0.4,0.677193984230017,8.886179657499,51.6330280670401,DZA
2000,1.3996685583388,30903893.0,59.919,,98.6,686.353657773796,873.657787057718,75.5875689843726,0.0,96.745631984889,0.0,0.4,0.662960692602887,8.39504849504573,50.0852752654041,DZA
2022,-1.81008765020754,48342.0,87.196,,,,,,,,,0.4,85.35,,,ASM
2021,-1.0829920166826,49225.0,87.169,,,,,,0.0,0.0,3.8725406815218,0.4,85.5,,,ASM
2020,-0.896274880494128,49761.0,87.153,,,,,,0.0,0.0,3.87100430741329,0.4,85.65,,,ASM
2019,-1.38257886328442,50209.0,87.147,,,,,,0.0,0.0,4.27379925222893,0.4,85.8,,,ASM
2018,-1.32302357149178,50908.0,87.153,,,,,,0.0,0.0,4.7562283943259,0.3,85.95,,,ASM
2017,-1.26938746413556,51586.0,87.17,,,,,,0.0,0.0,4.58748221906117,0.3,86.1,,,ASM
2016,-1.20431808595042,52245.0,87.198,,,,,,0.0,0.0,1.83115895395776,0.2,86.25,,,ASM
2015,-1.10585645130594,52878.0,87.238,,,,,,0.0,0.0,1.51931173347977,0.2,86.4,,,ASM
2014,-1.00492136443654,53466.0,87.288,,,,,,0.0,0.0,1.5020366598778,0.2,86.55,,,ASM
2013,-0.890369493241287,54006.0,87.348,,,,,,0.0,0.0,1.54840360867618,0.2,86.7,,,ASM
2012,-0.742342325127959,54489.0,87.42,,,,,,0.0,0.0,0.900785791860985,0.1,86.85,,,ASM
2011,-0.604780136721016,54895.0,87.502,,,,,,0.0,0.0,0.173756354977798,0.0,87.0,,,ASM
2010,-0.541732698337665,55228.0,87.594,,,,,,0.0,0.0,0.0,0.0,87.15,,,ASM
2009,-0.538813760911533,55528.0,87.697,,,,,,0.0,0.0,0.0,0.0,87.3,,,ASM
2008,-0.509197909248079,55828.0,87.799,,,,,,0.0,0.0,0.0,0.0,87.45,,,ASM
2007,-0.464054456743541,56113.0,87.9,,,,,,0.0,0.0,0.0,0.0,87.6,,,ASM
2006,-0.43012341626739,56374.0,88.0,,,,,,0.0,0.0,0.0,0.0,87.75,,,ASM
2005,-0.354388346392294,56617.0,88.1,,,,,,0.0,0.0,0.0,0.0,87.9,,,ASM
2004,-0.268918950346124,56818.0,88.198,,,,,,0.0,0.0,0.0,0.0,88.05,,,ASM
2003,-0.159602955841036,56971.0,88.297,,,,,,0.0,0.0,0.0,0.0,88.2,,,ASM
2002,0.015773561790571,57062.0,88.394,,,,,,0.0,0.0,0.0,0.0,88.35,,,ASM
2001,0.347649330019057,57053.0,88.491,,,,,,0.0,0.0,0.0,0.0,88.5,,,ASM
2000,1.07336821798259,56855.0,88.587,,,,,,0.0,0.0,0.0,0.0,88.65,,,ASM
2022,1.69676808598242,79705.0,87.811,,100.0,,,,,,,18.7,34.0425531914894,0.487491862156614,,AND
2021,1.26362889534188,78364.0,87.858,,100.0,,,,0.0,6.65960927725917,17.4766624963911,18.4,34.0425531914894,0.531844879169824,,AND
2020,1.17775354895761,77380.0,87.916,,100.0,,,,0.0,2.61661757654634,14.2270018494417,20.9,34.0425531914894,0.559442769715814,,AND
2019,1.73050296926809,76474.0,87.984,,100.0,,,,0.0,3.39292229113462,13.5352061291499,17.2,34.0425531914894,0.522633248415779,,AND
2018,1.87885332176802,75162.0,88.062,,100.0,,,,0.0,3.6085409252669,14.9964412811388,17.6,34.0425531914894,0.546367882815281,,AND
2017,2.16803975005007,73763.0,88.15,,100.0,,,,0.0,3.95919131411456,16.3889928865593,18.0,34.0425531914894,0.559538512516191,,AND
2016,0.00969831319383994,72181.0,88.248,,100.0,,,,0.0,0.902889245585875,14.4662921348315,18.9,34.0425531914894,0.521999648433619,,AND
2015,-2.14248382559065,72174.0,88.345,,100.0,,,,0.0,0.0,14.0894504612916,19.0,34.0425531914894,0.513420109683398,,AND
2014,-1.95667320426838,73737.0,88.441,,100.0,,,,0.0,0.0,10.6999448862294,19.4,34.0425531914894,0.537623493009676,,AND
2013,-2.15758099819573,75194.0,88.537,,100.0,,,,0.0,0.0,11.2486920125567,19.1,34.0425531914894,0.585558984254785,,AND
2012,-1.22756477898092,76834.0,88.631,,100.0,,,,0.0,0.0,13.2938766218985,18.8,34.0425531914894,0.601164453935572,,AND
2011,-3.68900236441521,77783.0,88.726,,100.0,,,,0.0,0.0,13.4868421052632,18.6,34.0425531914894,0.490560827241276,,AND
2010,-3.86696538756774,80706.0,88.819,,100.0,,,,0.0,0.0,11.2688553682343,18.7,34.0425531914894,0.466508601972863,,AND
2009,0.469582600578118,83888.0,88.912,,100.0,,,,0.0,0.0,23.4567901234568,17.1,34.0425531914894,0.418928933319218,,AND
2008,1.95686286864098,83495.0,89.004,,100.0,,,,0.0,0.0,19.9491740787802,17.0,34.0425531914894,0.406917963904405,,AND
2007,2.83924882561682,81877.0,89.308,,100.0,,,,0.0,0.0,25.0,16.6,34.0425531914894,0.368796683946436,,AND
2006,2.7567571256705,79585.0,89.807,,100.0,,,,0.0,0.0,5.40540540540541,17.6,34.0425531914894,0.353522338328863,,AND
2005,4.08106927409514,77421.0,90.285,,100.0,,,,0.0,0.0,1.17647058823529,16.6,34.0425531914894,0.380576808035011,,AND
2004,6.73220754538658,74325.0,90.751,,100.0,,,,0.0,0.0,1.06382978723404,16.6,34.0425531914894,0.414741997881256,,AND
2003,4.38331242746588,69486.0,91.207,,100.0,,,,0.0,0.0,0.0,16.5,34.0425531914894,0.419117893036526,,AND
2002,0.988236936986141,66506.0,91.641,,100.0,,,,0.0,0.0,0.0,15.8,34.0425531914894,0.385887245890569,,AND
2001,0.253921086430399,65852.0,92.056,,100.0,,,,0.0,0.0,0.0,15.4,34.0425531914894,0.441953155279431,,AND
2000,-0.038053198830509,65685.0,92.395,,100.0,,,,0.0,0.0,0.0,14.5,34.0425531914894,0.517055747893417,,AND
2022,3.14302612044601,35635029.0,68.081,,48.5,392.507046928459,423.122517600564,57.1981472028691,,10.8925965869441,,,52.5364972326943,13.7377884974543,,AGO
2021,3.18132259995095,34532429.0,67.46,,48.2,392.355834569297,418.358996013843,56.4729815106301,0.0,10.9109961359618,19.0107407164844,52.9,52.9817223871019,11.4863453766476,0.476824324324324,AGO
2020,3.26795864914978,33451132.0,66.825,,47.0,437.653350565236,397.633186643914,52.6180857782065,0.0,9.98242317716225,9.71967998060489,60.1,53.4269511510388,9.94654357144815,0.476824324324324,AGO
2019,3.38788422184303,32375632.0,66.177,,45.6,410.864566288621,416.996507156148,50.3951129678081,0.0,10.9532386098326,13.4364618771263,51.0,53.8721745407877,7.88262506936516,0.476824324324324,AGO
2018,3.45323300897802,31297155.0,65.514,39.3,45.3,370.736573340292,405.179753107747,47.0034412006475,0.0,0.642398286937901,8.7914499847048,52.5,54.3174059517125,8.60774180183334,0.476824324324324,AGO
2017,3.54061221486272,30234839.0,64.839,,42.9,315.199297075801,456.692217487614,50.5072220312856,0.0,0.372474159605177,12.9602383834621,52.5,54.7626293414615,10.0169959653141,0.476824324324324,AGO
2016,3.57644143982026,29183070.0,64.149,,41.8,331.664900231538,462.934994006148,49.3438907353353,0.0,0.782361569490282,0.72992299229923,48.1,55.2078447100345,9.83116886032956,0.476824324324324,AGO
2015,3.60507162233632,28157798.0,63.446,,42.0,306.167406982606,517.525209417242,51.8514021782805,0.0,1.85261424454508,-2.02336352408399,47.1,55.6530761209593,9.12253437222206,0.476824324324324,AGO
2014,3.73272806660513,27160769.0,62.731,,32.0,310.374128214116,447.160325436651,43.6228763969493,0.0,1.89453741711399,0.898958004420587,47.5,56.0983011149435,7.5470567791822,0.476824324324324,AGO
2013,3.84998068971631,26165620.0,62.002,,38.4,276.087476620084,512.021802587495,50.4409452069944,0.0,2.21075902726603,-13.2817489560305,46.8,56.5435261089276,6.50749231982044,0.476824324324324,AGO
2012,3.88358355528674,25177394.0,61.268,,37.3,271.711996881012,531.24332255994,52.8529854943904,0.0,2.33463035019455,-21.1304798962387,49.0,56.9887511029117,6.06962999112471,0.476824324324324,AGO
2011,3.8879459971363,24218352.0,60.528,,34.6,206.950497705211,486.235365702241,50.50735695059,0.0,3.18640467339352,0.635864754823863,51.7,57.4339760968958,5.84568087986773,0.476824324324324,AGO
2010,3.85109824897149,23294825.0,59.783,,35.0,206.998764747106,487.281074343005,50.3762197470669,0.0,3.30335841438796,-0.31950816663608,53.1,57.8792010908799,6.18029349810839,0.476824324324324,AGO
2009,3.80156187494836,22414773.0,59.034,,33.8,197.325219398831,504.92416679274,52.4373606066411,0.0,3.66300366300366,1.35531135531136,53.0,58.3244252827465,6.62119676383424,0.476824324324324,AGO
2008,3.77828976645524,21578655.0,58.282,22.1,38.5,168.453501851714,472.064397001416,47.6019675397425,0.0,4.44334732164898,0.867193285608492,55.4,58.769649474613,4.80533933843347,0.476824324324324,AGO
2007,3.74258021023639,20778561.0,57.524,,37.5,135.187417453981,446.790005661844,48.2287280154167,0.0,5.55555555555556,12.1052469135802,58.9,59.2148736664795,5.24227833734658,0.476824324324324,AGO
2006,3.68489201610335,20015279.0,56.764,,30.5,129.55102949102,422.909458684002,50.1347534123069,0.0,6.03419376466644,-0.125041904123366,62.6,59.660097858346,5.19128018876127,0.476824324324324,AGO
2005,3.64626893356444,19291161.0,56.0,,29.4,102.378493445781,392.557802386847,50.0335583019837,0.0,6.8259385665529,-0.822904816078878,68.9,60.1053220502126,5.06040294790886,0.476824324324324,AGO
2004,3.59445752400652,18600423.0,54.827,,28.4,88.8689466900833,433.557080102511,61.2885905886897,0.0,8.02496656263932,-1.05483727151137,62.3,60.5505462420791,6.25087790478717,0.468,AGO
