Code,Income group,Year,emissions_change,avg_change_prev_3_years,avg_change_prev_5_years,prev_year_change
KNA,High income,2008,0.0053177124540999,0.002400145096900033,0.0035063184482600207,0.009567125175300102
KNA,High income,2009,0.0098214476273999,0.006203531470700001,0.003975083025860001,0.0053177124540999
KNA,High income,2010,0.0085734407287,0.0082354284189333,0.00446791907443998,0.0098214476273999
KNA,High income,2011,-0.019173061653699898,0.0079042002700666,0.00740109655363998,0.0085734407287
KNA,High income,2012,-0.0025828817594798995,-0.00025939109919999895,0.0028213328663600004,-0.019173061653699898
KNA,High income,2013,0.0156260808261799,-0.004394167561493265,0.00039133147940400014,-0.0025828817594798995
KNA,High income,2014,0.0016345726099998995,-0.0020432875289999653,0.0024530051538200004,0.0156260808261799
KNA,High income,2015,0.0013225812500000005,0.004892590558899967,0.0008156301503400001,0.0016345726099998995
KNA,High income,2016,0.008242592140000001,0.0061944115620599345,-0.0006345417453999996,0.0013225812500000005
KNA,High income,2017,-0.009171078120000002,0.0037332486666666336,0.0048485890133399805,0.008242592140000001
KNA,High income,2018,0.013413850250000102,0.00013136508999999955,0.00353094974123596,-0.009171078120000002
KNA,High income,2019,0.012846075699999897,0.004161788090000034,0.003088503626,0.013413850250000102
KNA,High income,2020,-0.018321549109999998,0.005696282609999999,0.005330804244,0.012846075699999897
KNA,High income,2021,-0.0032042587400000003,0.0026461256133333334,0.0014019781719999992,-0.018321549109999998
KNA,High income,2022,0.004255774739999999,-0.0028932440500000337,-0.0008873920040000007,-0.0032042587400000003
KOR,High income,2001,5.974760597999989,,,
KOR,High income,2002,9.537566875000039,5.974760597999989,5.974760597999989,5.974760597999989
KOR,High income,2003,2.5798181359999717,7.756163736500014,7.756163736500014,9.537566875000039
KOR,High income,2004,21.157576997000035,6.030715203,6.030715203,2.5798181359999717
KOR,High income,2005,2.524160323999922,11.091654002666681,9.812430651500009,21.157576997000035
KOR,High income,2006,6.324140591000059,8.753851818999976,8.354776585999991,2.524160323999922
KOR,High income,2007,13.494205814999987,10.001959304000005,8.424652584600006,6.324140591000059
KOR,High income,2008,7.26886105899996,7.4475022433333224,9.215980372599995,13.494205814999987
KOR,High income,2009,9.586722838000014,9.029069155000002,10.153788957199993,7.26886105899996
KOR,High income,2010,54.541361073000076,10.116596570666653,7.839618125399989,9.586722838000014
KOR,High income,2011,29.293691871999954,23.798981656666683,18.24305827520002,54.541361073000076
KOR,High income,2012,10.271433825000031,31.14059192766668,22.836968531399997,29.293691871999954
KOR,High income,2013,2.0465819329999704,31.368828923333353,22.192414133400007,10.271433825000031
KOR,High income,2014,-1.9446717669999316,13.870569209999985,21.14795830820001,2.0465819329999704
KOR,High income,2015,17.925535255999876,3.4577813303333564,18.84167938720002,-1.9446717669999316
KOR,High income,2016,14.518962018000138,6.009148473999971,11.51851422379998,17.925535255999876
KOR,High income,2017,10.064138186999912,10.16660850233336,8.563568253000017,14.518962018000138
KOR,High income,2018,4.71256004899999,14.169545153666641,8.522109125399993,10.064138186999912
KOR,High income,2019,-18.925580511999897,9.76522008466668,9.055304748599998,4.71256004899999
KOR,High income,2020,-31.681962326000075,-1.382960758666665,5.659122999600004,-18.925580511999897
KOR,High income,2021,31.191733191000026,-15.298327596333328,-4.2623765167999865,-31.681962326000075
KOR,High income,2022,-5.101160673000095,-6.471936548999982,-0.9278222822000088,31.191733191000026
KWT,High income,2001,1.9527747829000077,,,
KWT,High income,2002,3.5015999854999933,1.9527747829000077,1.9527747829000077,1.9527747829000077
KWT,High income,2003,9.781754193400005,2.7271873842000005,2.7271873842000005,3.5015999854999933
KWT,High income,2004,4.646849148999991,5.078709653933335,5.078709653933335,9.781754193400005
KWT,High income,2005,11.408180812600008,5.9767344426333295,4.970744527699999,4.646849148999991
KWT,High income,2006,3.289231002899996,8.612261385000002,6.258231784680001,11.408180812600008
KWT,High income,2007,-4.012519286599996,6.448086988166665,6.525523028679999,3.289231002899996
KWT,High income,2008,4.815877522600005,3.5616308429666694,5.0226991742600005,-4.012519286599996
KWT,High income,2009,-0.6587432131000099,1.364196412966668,4.0295238401,4.815877522600005
KWT,High income,2010,3.215949903400002,0.04820500763333276,2.9684053676800004,-0.6587432131000099
KWT,High income,2011,6.791832101100013,2.4576947376333322,1.3299591858399993,3.215949903400002
KWT,High income,2012,3.857231301199988,3.116346263800002,2.0304794054800026,6.791832101100013
KWT,High income,2013,2.8890773397999965,4.621671101900001,3.6044295230399994,3.857231301199988
KWT,High income,2014,-1.7809008085000073,4.512713580699999,3.219069486479998,2.8890773397999965
KWT,High income,2015,5.095218368000019,1.655135944166659,2.9946379673999983,-1.7809008085000073
KWT,High income,2016,4.798038181099997,2.0677982997666695,3.3704916603200017,5.095218368000019
KWT,High income,2017,-1.6612968880999972,2.704118580200003,2.9717328763199986,4.798038181099997
KWT,High income,2018,3.7497372999999925,2.743986553666673,1.8680272384600016,-1.6612968880999972
KWT,High income,2019,1.8222345019999864,2.295492864333331,2.040159230500001,3.7497372999999925
KWT,High income,2020,-0.7897138089999771,1.3035583046333272,2.7607862925999997,1.8222345019999864
KWT,High income,2021,7.1604851449999956,1.5940859976666673,1.5837998572000003,-0.7897138089999771
KWT,High income,2022,11.806876155999987,2.7310019460000015,2.05628924998,7.1604851449999956
LAO,Lower middle income,2001,-1.8055002700000031,,,
LAO,Lower middle income,2002,-1.926318387000002,-1.8055002700000031,-1.8055002700000031,-1.8055002700000031
LAO,Lower middle income,2003,-1.8771561089999977,-1.8659093285000026,-1.8659093285000026,-1.926318387000002
LAO,Lower middle income,2004,-1.7131590930000016,-1.8696582553333343,-1.8696582553333343,-1.8771561089999977
LAO,Lower middle income,2005,-2.3865379169999983,-1.8388778630000004,-1.8305334647500011,-1.7131590930000016
LAO,Lower middle income,2006,0.6002674559999974,-1.9922843729999993,-1.9417343552000006,-2.3865379169999983
LAO,Lower middle income,2007,0.5289761770000041,-1.1664765180000007,-1.4605808100000004,0.6002674559999974
LAO,Lower middle income,2008,0.7046605110000002,-0.4190980946666656,-0.9695218971999993,0.5289761770000041
LAO,Lower middle income,2009,1.0122815479999971,0.6113013813333339,-0.45315857319999964,0.7046605110000002
LAO,Lower middle income,2010,0.9017328390000046,0.7486394120000005,0.09192955500000011,1.0122815479999971
LAO,Lower middle income,2011,0.03090156199999683,0.8728916326666672,0.7495837062000007,0.9017328390000046
LAO,Lower middle income,2012,1.1198793969999983,0.6483053163333329,0.6357105274000006,0.03090156199999683
LAO,Lower middle income,2013,0.6147525654000034,0.6841712659999999,0.7538911713999994,1.1198793969999983
LAO,Lower middle income,2014,0.9445191390000005,0.5885111747999995,0.73590958228,0.6147525654000034
LAO,Lower middle income,2015,5.015870325599991,0.8930503671333341,0.7223571004800007,0.9445191390000005
LAO,Lower middle income,2016,7.64009792800001,2.1917140099999983,1.545184597799998,5.015870325599991
LAO,Lower middle income,2017,3.336052938999984,4.533495797533334,3.067023871000001,7.64009792800001
LAO,Lower middle income,2018,0.6580339380000169,5.330673730866661,3.5102585793999976,3.336052938999984
LAO,Lower middle income,2019,-0.1414458540000112,3.8780616016666705,3.5189148539200006,0.6580339380000169
LAO,Lower middle income,2020,0.7901679450000074,1.28421367433333,3.301721855319998,-0.1414458540000112
LAO,Lower middle income,2021,1.1271581809999986,0.43558534300000434,2.4565813792000015,0.7901679450000074
LAO,Lower middle income,2022,0.2417206389999933,0.591960090666665,1.1539934297999992,1.1271581809999986
LBN,Lower middle income,2001,1.2101049040000014,,,
LBN,Lower middle income,2002,0.1387124830000026,1.2101049040000014,1.2101049040000014,1.2101049040000014
LBN,Lower middle income,2003,0.37746288099999603,0.674408693500002,0.674408693500002,0.1387124830000026
LBN,Lower middle income,2004,0.39142581300000145,0.575426756,0.575426756,0.37746288099999603
LBN,Lower middle income,2005,0.15592998700000038,0.3025337256666667,0.5294265202500004,0.39142581300000145
LBN,Lower middle income,2006,-0.2689484059999998,0.30827289366666594,0.45472721360000035,0.15592998700000038
LBN,Lower middle income,2007,-1.280941484000003,0.09280246466666735,0.15891655160000012,-0.2689484059999998
LBN,Lower middle income,2008,3.5277595820000016,-0.46465330100000085,-0.125014241800001,-1.280941484000003
LBN,Lower middle income,2009,3.548151304000001,0.6592898973333329,0.5050450984000001,3.5277595820000016
LBN,Lower middle income,2010,-0.8293114330000009,1.9316564673333332,1.1363901966,3.548151304000001
LBN,Lower middle income,2011,0.6734626550000016,2.0821998176666674,0.9393419125999998,-0.8293114330000009
LBN,Lower middle income,2012,2.9378462069999998,1.1307675086666673,1.1278241248,0.6734626550000016
LBN,Lower middle income,2013,-0.3838893706600004,0.9273324763333335,1.9715816630000007,2.9378462069999998
LBN,Lower middle income,2014,2.0680417749299984,1.0758064971133336,1.1892518724680001,-0.3838893706600004
LBN,Lower middle income,2015,2.2943792220500008,1.5406662037566659,0.8932299666539997,2.0680417749299984
LBN,Lower middle income,2016,1.2159233765199993,1.326177208773333,1.517968097664,2.2943792220500008
LBN,Lower middle income,2017,1.6841265054000019,1.8594481244999994,1.6264602419679997,1.2159233765199993
LBN,Lower middle income,2018,-1.6306487735299982,1.7314763679900007,1.375716301648,1.6841265054000019
LBN,Lower middle income,2019,-0.2146098929300031,0.4231337027966677,1.1263644210740005,-1.6306487735299982
LBN,Lower middle income,2020,-5.300513825149999,-0.05371072035333313,0.6698340875020001,-0.2146098929300031
LBN,Lower middle income,2021,1.4522336728600003,-2.38192416387,-0.8491445219379997,-5.300513825149999
LBN,Lower middle income,2022,1.3010619531599978,-1.3542966817400004,-0.8018824626699995,1.4522336728600003
LBR,Low income,2001,0.09018356721029619,,,
LBR,Low income,2002,0.04870990648655393,0.09018356721029619,0.09018356721029619,0.09018356721029619
LBR,Low income,2003,0.07812275213264996,0.06944673684842506,0.06944673684842506,0.04870990648655393
LBR,Low income,2004,0.11868288413445072,0.0723387419431667,0.0723387419431667,0.07812275213264996
LBR,Low income,2005,0.22310577738718962,0.0818385142512182,0.0839247774909877,0.11868288413445072
LBR,Low income,2006,0.19849835157036821,0.13997047121809678,0.11176097747022809,0.22310577738718962
LBR,Low income,2007,-0.011450725340587553,0.1800956710306695,0.13342393434224248,0.19849835157036821
LBR,Low income,2008,-0.0016237050000000863,0.13671780120565677,0.12139180797681419,-0.011450725340587553
LBR,Low income,2009,0.13312526900000066,0.06180797374326019,0.10544251655028418,-0.0016237050000000863
LBR,Low income,2010,0.3468065469999999,0.04001694621980434,0.10833099352339418,0.13312526900000066
LBR,Low income,2011,0.17869684899999783,0.15943603700000017,0.13307114744595622,0.3468065469999999
LBR,Low income,2012,0.1924985459999995,0.2195428883333328,0.12911084693188216,0.17869684899999783
LBR,Low income,2013,0.003958052000001544,0.23933398066666575,0.16990070119999956,0.1924985459999995
LBR,Low income,2014,0.41155200100000044,0.1250511489999996,0.17101705259999989,0.003958052000001544
LBR,Low income,2015,0.18194906400000121,0.20266953300000048,0.22670239899999983,0.41155200100000044
LBR,Low income,2016,0.15833748999999742,0.19915303900000106,0.1937309024000001,0.18194906400000121
LBR,Low income,2017,-0.11932189699999896,0.25061285166666636,0.18965903060000003,0.15833748999999742
LBR,Low income,2018,0.27955220800000014,0.07365488566666656,0.12729494200000033,-0.11932189699999896
LBR,Low income,2019,0.1832961700000002,0.10618926699999953,0.18241377320000005,0.27955220800000014
LBR,Low income,2020,0.15154463200000023,0.11450882700000047,0.136762607,0.1832961700000002
LBR,Low income,2021,0.22295825199999797,0.20479767000000018,0.1306817205999998,0.15154463200000023
LBR,Low income,2022,0.10352870500000222,0.18593301799999948,0.1436058729999999,0.22295825199999797
LBY,Upper middle income,2001,-3.342473150999993,,,
LBY,Upper middle income,2002,0.18975042200000303,-3.342473150999993,-3.342473150999993,-3.342473150999993
LBY,Upper middle income,2003,9.367498918999999,-1.576361364499995,-1.576361364499995,0.18975042200000303
LBY,Upper middle income,2004,-0.9223739359999996,2.0715920633333362,2.0715920633333362,9.367498918999999
LBY,Upper middle income,2005,8.54453058899999,2.8782918016666676,1.3231005635000024,-0.9223739359999996
LBY,Upper middle income,2006,-1.1457582799999955,5.663218523999997,2.7673865686,8.54453058899999
LBY,Upper middle income,2007,-5.879569658000008,2.158799457666665,3.2067295427999993,-1.1457582799999955
LBY,Upper middle income,2008,4.608677280000009,0.5064008836666621,1.992865526799997,-5.879569658000008
LBY,Upper middle income,2009,-0.00035964299999591276,-0.8055502193333316,1.0411011989999992,4.608677280000009
LBY,Upper middle income,2010,6.010348746999995,-0.423750673666665,1.2255040575999998,-0.00035964299999591276
LBY,Upper middle income,2011,-44.179292673000006,3.539555461333336,0.7186676892000008,6.010348746999995
LBY,Upper middle income,2012,37.98019853400001,-12.72310118966667,-7.8880391894000015,-44.179292673000006
LBY,Upper middle income,2013,-7.613698984999999,-0.0629151306666671,0.8839144490000024,37.98019853400001
LBY,Upper middle income,2014,-9.194110658,-4.604264374666665,-1.5605608039999992,-7.613698984999999
LBY,Upper middle income,2015,-9.672354838000004,7.05746296366667,-3.399311007,-9.194110658
LBY,Upper middle income,2016,-2.789081206000006,-8.826721493666668,-6.535851724,-9.672354838000004
LBY,Upper middle income,2017,12.072602569000011,-7.218515567333337,1.7421905694000004,-2.789081206000006
LBY,Upper middle income,2018,6.004858127999995,-0.1296111583333328,-3.4393286235999994,12.072602569000011
LBY,Upper middle income,2019,3.296943132999999,5.096126497,-0.7156172010000006,6.004858127999995
LBY,Upper middle income,2020,-25.203433456000013,7.124801276666669,1.7825935571999991,3.296943132999999
LBY,Upper middle income,2021,31.992121442000013,-5.300544065000007,-1.3236221664000027,-25.203433456000013
LBY,Upper middle income,2022,3.046263183999997,3.361877039666666,5.632618363200001,31.992121442000013
LCA,Upper middle income,2001,-0.033840424939899916,,,
LCA,Upper middle income,2002,-0.07334378044499998,-0.033840424939899916,-0.033840424939899916,-0.033840424939899916
LCA,Upper middle income,2003,0.048584274668699995,-0.05359210269244995,-0.05359210269244995,-0.07334378044499998
LCA,Upper middle income,2004,-0.015319565188099987,-0.0195333102387333,-0.0195333102387333,0.048584274668699995
LCA,Upper middle income,2005,0.0167191419098999,-0.013359690321466658,-0.01847987397607497,-0.015319565188099987
LCA,Upper middle income,2006,0.03208935527410006,0.016661283796833303,-0.011440070798879997,0.0167191419098999
LCA,Upper middle income,2007,0.034791564965300004,0.011162977331966658,0.0017458852439199979,0.03208935527410006
LCA,Upper middle income,2008,-0.06940094447029999,0.027866687383099987,0.023372954325979994,0.034791564965300004
LCA,Upper middle income,2009,0.016428671607199907,-0.0008400080769666399,-0.00022408950182000175,-0.06940094447029999
LCA,Upper middle income,2010,0.1752087319994,-0.006060235965933358,0.006125557857239977,0.016428671607199907
LCA,Upper middle income,2011,-0.20605357755899992,0.04074548637876665,0.03782347587514,0.1752087319994
LCA,Upper middle income,2012,0.0039881830846500155,-0.004805391317466666,-0.009805110691479995,-0.20605357755899992
LCA,Upper middle income,2013,0.055987532901750015,-0.008952220824983296,-0.015965787067609993,0.0039881830846500155
LCA,Upper middle income,2014,0.030814653699999972,-0.04869262052419996,0.009111908406800007,0.055987532901750015
LCA,Upper middle income,2015,-0.0009649197000000109,0.030263456562133334,0.01198910482536002,0.030814653699999972
LCA,Upper middle income,2016,0.014187557100000026,0.028612422300583324,-0.023245625514519985,-0.0009649197000000109
LCA,Upper middle income,2017,0.003297213799999976,0.01467909703333333,0.020802601417280003,0.014187557100000026
LCA,Upper middle income,2018,0.007700507000000023,0.005506617066666664,0.020664407560349995,0.003297213799999976
LCA,Upper middle income,2019,0.12002989489999999,0.008395092633333342,0.011007002379999997,0.007700507000000023
LCA,Upper middle income,2020,-0.0428363772,0.043675871899999996,0.02885005062,0.12002989489999999
LCA,Upper middle income,2021,-0.004622799000000011,0.028298008233333338,0.020475759120000003,-0.0428363772
LCA,Upper middle income,2022,0.014757123400000016,0.02419023956666666,0.016713687899999996,-0.004622799000000011
LKA,Lower middle income,2001,-0.6064980180000035,,,
LKA,Lower middle income,2002,0.9034682690000011,-0.6064980180000035,-0.6064980180000035,-0.6064980180000035
LKA,Lower middle income,2003,1.717153500000002,0.14848512549999882,0.14848512549999882,0.9034682690000011
LKA,Lower middle income,2004,-0.765827403000003,0.6713745836666666,0.6713745836666666,1.717153500000002
LKA,Lower middle income,2005,2.756196809000002,0.6182647886666667,0.31207408699999917,-0.765827403000003
LKA,Lower middle income,2006,-1.4744038090000018,1.2358409686666672,0.8008986313999997,2.756196809000002
LKA,Lower middle income,2007,0.6652364580000025,0.17198853233333247,0.6273174732000001,-1.4744038090000018
LKA,Lower middle income,2008,1.2959069529999994,0.6490098193333343,0.5796711110000003,0.6652364580000025
LKA,Lower middle income,2009,-1.3774937419999986,0.16224653400000003,0.4954218015999999,1.2959069529999994
LKA,Lower middle income,2010,2.0982252789999976,0.19454988966666775,0.37308853380000073,-1.3774937419999986
LKA,Lower middle income,2011,2.3686157829999956,0.6722128299999994,0.2414942277999998,2.0982252789999976
LKA,Lower middle income,2012,1.9802679350000005,1.0297824399999982,1.0100981461999994,2.3686157829999956
LKA,Lower middle income,2013,-2.253363602999997,2.1490363323333312,1.2731044415999988,1.9802679350000005
LKA,Lower middle income,2014,0.7548686559999993,0.6985067049999998,0.5632503303999996,-2.253363602999997
LKA,Lower middle income,2015,4.844531963000001,0.160590996000001,0.9897228099999993,0.7548686559999993
LKA,Lower middle income,2016,2.3517076790000004,1.1153456720000012,1.5389841468,4.844531963000001
LKA,Lower middle income,2017,-2.819165686000005,2.650369432666667,1.535602526000001,2.3517076790000004
LKA,Lower middle income,2018,0.7734067730000049,1.459024651999999,0.5757158017999998,-2.819165686000005
LKA,Lower middle income,2019,0.9411583353999973,0.10198292200000007,1.181069877,0.7734067730000049
LKA,Lower middle income,2020,-0.093152578199998,-0.3682001925333343,1.2183278128799997,0.9411583353999973
LKA,Lower middle income,2021,-0.6682577655000017,0.5404708434000014,0.2307909046399999,-0.093152578199998
LKA,Lower middle income,2022,-2.917546764299999,0.05991599723333252,-0.3732021842600005,-0.6682577655000017
LSO,Lower middle income,2001,0.031004170155789268,,,
LSO,Lower middle income,2002,-0.13781925868154232,0.031004170155789268,0.031004170155789268,0.031004170155789268
LSO,Lower middle income,2003,0.034742472941980296,-0.05340754426287653,-0.05340754426287653,-0.13781925868154232
LSO,Lower middle income,2004,0.0029008540497930113,-0.02402420519459092,-0.02402420519459092,0.034742472941980296
LSO,Lower middle income,2005,0.7427138059806868,-0.03339197722992301,-0.017292940383494937,0.0029008540497930113
LSO,Lower middle income,2006,-0.3495287987063307,0.2601190443241534,0.1347084088893414,0.7427138059806868
LSO,Lower middle income,2007,-0.07748453511674924,0.13202862044138305,0.05860181511691742,-0.3495287987063307
LSO,Lower middle income,2008,-0.47963855299999913,0.1052334907192023,0.07066875982987604,-0.07748453511674924
LSO,Lower middle income,2009,-0.11200031000000088,-0.302217295607693,-0.03220744535851985,-0.47963855299999913
LSO,Lower middle income,2010,0.4521293650000011,-0.2230411327055831,-0.055187678168478624,-0.11200031000000088
LSO,Lower middle income,2011,0.02976390199999912,-0.04650316599999963,-0.11330456636461576,0.4521293650000011
LSO,Lower middle income,2012,0.06855528,0.12329765233333312,-0.037446026223349804,0.02976390199999912
LSO,Lower middle income,2013,-0.10883637299999904,0.1834828490000001,-0.008238063199999956,0.06855528
LSO,Lower middle income,2014,0.01142573899999988,-0.0035057303333333087,0.06592237280000006,-0.10883637299999904
LSO,Lower middle income,2015,-0.03702741800000098,-0.009618451333333056,0.09060758260000021,0.01142573899999988
LSO,Lower middle income,2016,0.009223571999999791,-0.04481268400000005,-0.007223774000000205,-0.03702741800000098
LSO,Lower middle income,2017,0.19144604400000098,-0.005459369000000436,-0.01133184000000007,0.009223571999999791
LSO,Lower middle income,2018,-0.1524907140000007,0.05454739933333327,0.013246312800000127,0.19144604400000098
LSO,Lower middle income,2019,-0.11816932900000054,0.016059634000000027,0.004515444599999796,-0.1524907140000007
LSO,Lower middle income,2020,0.17401423500000135,-0.02640466633333342,-0.02140356900000029,-0.11816932900000054
LSO,Lower middle income,2021,0.0021983680000001726,-0.032215269333333296,0.020804761600000176,0.17401423500000135
LSO,Lower middle income,2022,0.06217521899999845,0.019347758000000326,0.019399720800000252,0.0021983680000001726
LTU,High income,2001,2.8498878864999977,,,
LTU,High income,2002,1.4463375372000016,2.8498878864999977,2.8498878864999977,2.8498878864999977
LTU,High income,2003,0.7861141966999998,2.1481127118499996,2.1481127118499996,1.4463375372000016
LTU,High income,2004,1.339905100100001,1.6941132067999998,1.6941132067999998,0.7861141966999998
LTU,High income,2005,1.860194507100001,1.1907856113333342,1.605561180125,1.339905100100001
LTU,High income,2006,0.7025099055999995,1.328737934633334,1.6564878455200003,1.860194507100001
LTU,High income,2007,0.25756455349999996,1.3008698376000005,1.2270122493400006,0.7025099055999995
LTU,High income,2008,0.05110569919999719,0.9400896554000001,0.9892576526000003,0.25756455349999996
LTU,High income,2009,-4.050922085799998,0.33706005276666556,0.8422559530999998,0.05110569919999719
LTU,High income,2010,-1.9465642624000026,-1.2474172777000003,-0.2359094840800001,-4.050922085799998
LTU,High income,2011,0.687304054600002,-1.9821268830000012,-0.9972612379800008,-1.9465642624000026
LTU,High income,2012,0.9241508177000011,-1.7700607645333328,-1.0003024081800003,0.687304054600002
LTU,High income,2013,-0.9194811117000015,-0.11170313003333317,-0.8669851553400001,0.9241508177000011
LTU,High income,2014,0.9884069290000017,0.23065792020000053,-1.0611025175199997,-0.9194811117000015
LTU,High income,2015,1.411804643,0.3310255450000004,-0.053236714559999856,0.9884069290000017
LTU,High income,2016,0.11998145599999965,0.4935768201000001,0.6184370665200006,1.411804643
LTU,High income,2017,0.9832400131000014,0.8400643426666671,0.5049725468000001,0.11998145599999965
LTU,High income,2018,-0.11215366020000417,0.838342037366667,0.5167903858800003,0.9832400131000014
LTU,High income,2019,1.2066735441000027,0.330355936299999,0.6782558761799997,-0.11215366020000417
LTU,High income,2020,-0.3527577199999996,0.6925866323333333,0.7219091992,1.2066735441000027
LTU,High income,2021,-0.4725534879999991,0.24725405463333297,0.3689967266,-0.3527577199999996
LTU,High income,2022,-1.3918451320000003,0.12712077870000135,0.2504897378000003,-0.4725534879999991
LUX,High income,2001,0.5413625209999999,,,
LUX,High income,2002,0.7055638370000015,0.5413625209999999,0.5413625209999999,0.5413625209999999
LUX,High income,2003,0.44216744599999913,0.6234631790000007,0.6234631790000007,0.7055638370000015
LUX,High income,2004,1.396660842000001,0.5630312680000001,0.5630312680000001,0.44216744599999913
LUX,High income,2005,0.26629748999999947,0.8481307083333339,0.7714386615000004,1.396660842000001
LUX,High income,2006,-0.10471159799999974,0.7017085926666665,0.6704104272000002,0.26629748999999947
LUX,High income,2007,-0.49942074199999986,0.5194155780000003,0.5411956034000003,-0.10471159799999974
LUX,High income,2008,-0.142269498000001,-0.1126116166666667,0.3001986876,-0.49942074199999986
LUX,High income,2009,-0.5923700909999994,-0.24880061266666686,0.1833112988,-0.142269498000001
LUX,High income,2010,0.9557574599999992,-0.41135344366666676,-0.2144948878000001,-0.5923700909999994
LUX,High income,2011,-0.3338327129999996,0.0737059569999996,-0.07660289380000015,0.9557574599999992
LUX,High income,2012,-0.34291869499999983,0.00985155200000006,-0.12242711680000014,-0.3338327129999996
LUX,High income,2013,-0.7001095530000008,0.09300201733333324,-0.09112670740000013,-0.34291869499999983
LUX,High income,2014,-0.41505625499999965,-0.45895365366666674,-0.20269471840000008,-0.7001095530000008
LUX,High income,2015,-0.4865111009999996,-0.48602816766666673,-0.16723195120000015,-0.41505625499999965
LUX,High income,2016,-0.3480738599999995,-0.533892303,-0.4556856633999999,-0.4865111009999996
LUX,High income,2017,0.28454221800000035,-0.4165470719999996,-0.4585338927999999,-0.3480738599999995
LUX,High income,2018,0.47805420899999973,-0.1833475809999996,-0.33304171019999984,0.28454221800000035
LUX,High income,2019,0.05219152699999974,0.1381741890000002,-0.09740895779999974,0.47805420899999973
LUX,High income,2020,-1.7144644080000013,0.2715959846666666,-0.003959401399999863,0.05219152699999974
LUX,High income,2021,0.5489427090000003,-0.39473955733333393,-0.2495500628000002,-1.7144644080000013
LUX,High income,2022,-1.0540695149999983,-0.37111005733333374,-0.07014674900000024,0.5489427090000003
LVA,High income,2001,0.18963630149999933,,,
LVA,High income,2002,1.7466543416999998,0.18963630149999933,0.18963630149999933,0.18963630149999933
LVA,High income,2003,0.7525910659999997,0.9681453215999996,0.9681453215999996,1.7466543416999998
LVA,High income,2004,3.926208941800002,0.8962939030666662,0.8962939030666662,0.7525910659999997
LVA,High income,2005,0.8765213579999989,2.1418181165000005,1.6537726627500002,3.926208941800002
LVA,High income,2006,-0.11245744640000055,1.8517737886,1.4983224017999999,0.8765213579999989
LVA,High income,2007,0.9602865615000002,1.5634242844666668,1.43790365222,-0.11245744640000055
LVA,High income,2008,-1.0428887485000002,0.5747834910333328,1.2806300961800001,0.9602865615000002
LVA,High income,2009,2.1597853422,-0.06501987780000018,0.9215341332800001,-1.0428887485000002
LVA,High income,2010,2.8411346904999997,0.6923943850666667,0.5682494133599997,2.1597853422
LVA,High income,2011,-0.933615636599999,1.3193437613999999,0.9611720798599999,2.8411346904999997
LVA,High income,2012,-1.408887184200001,1.3557681320333337,0.7969404418200001,-0.933615636599999
LVA,High income,2013,1.0308151468000002,0.16621062323333322,0.3231056926799999,-1.408887184200001
LVA,High income,2014,3.6281940624000004,-0.43722922466666664,0.73784647174,1.0308151468000002
LVA,High income,2015,-1.0397824421,1.0833740083333332,1.03152821578,3.6281940624000004
LVA,High income,2016,-1.8704163116000014,1.206408922366667,0.25534478926000015,-1.0397824421
LVA,High income,2017,-1.6526742980999982,0.23933176956666635,0.06798465425999964,-1.8704163116000014
LVA,High income,2018,2.9951276478999995,-1.5209576839333332,0.019227231480000207,-1.6526742980999982
LVA,High income,2019,-1.9597276610000005,-0.17598765393333338,0.4120897317000001,2.9951276478999995
LVA,High income,2020,2.4635872469999995,-0.20575810373333306,-0.7054946129800002,-1.9597276610000005
LVA,High income,2021,-0.013220867899999433,1.1663290779666662,-0.0048206751600002205,2.4635872469999995
LVA,High income,2022,-0.5203587839000008,0.16354623936666654,0.3666184135800002,-0.013220867899999433
MAC,High income,2001,0.07275701439999982,,,
MAC,High income,2002,0.14154205250000018,0.07275701439999982,0.07275701439999982,0.07275701439999982
MAC,High income,2003,0.037500655499999924,0.10714953345,0.10714953345,0.14154205250000018
MAC,High income,2004,0.2961934451837698,0.08393324079999998,0.08393324079999998,0.037500655499999924
MAC,High income,2005,0.017140234017430256,0.15841205106125664,0.13699829189594243,0.2961934451837698
MAC,High income,2006,-0.018545949998600264,0.11694477823373332,0.11302668032023999,0.017140234017430256
MAC,High income,2007,-0.22207493799329958,0.0982625764008666,0.09476608744051998,-0.018545949998600264
MAC,High income,2008,-0.32657151833840015,-0.0744935513248232,0.022042689341860024,-0.22207493799329958
MAC,High income,2009,0.161354361893,-0.18906413544343334,-0.05077174542581999,-0.32657151833840015
MAC,High income,2010,-0.014994194663900062,-0.1290973648128999,-0.07773956208397395,0.161354361893
MAC,High income,2011,-0.01990594940000001,-0.060070450369766736,-0.08416644782024,-0.014994194663900062
MAC,High income,2012,0.05583056531479991,0.042151405943033314,-0.08443844770051996,-0.01990594940000001
MAC,High income,2013,0.05855560871520016,0.006976807083633278,-0.028857347038900062,0.05583056531479991
MAC,High income,2014,0.2677120860700002,0.03149340821000002,0.04816807837182,0.05855560871520016
MAC,High income,2015,0.7409680383999997,0.12736608670000008,0.06943962320722004,0.2677120860700002
MAC,High income,2016,-0.13731653769999985,0.35574524439506666,0.22063206982,0.7409680383999997
MAC,High income,2017,0.5174825067,0.29045452892333334,0.19714995216000003,-0.13731653769999985
MAC,High income,2018,-0.6957535988000001,0.37371133579999993,0.28948034043704,0.5174825067
