iso_alpha_3,year,policy_flow_jur_stock_x_gov
CRI,2000,26.63063151973105
CRI,2002,37.20176895348947
CRI,2003,41.5327670414892
CRI,2004,45.95037921780579
CRI,2005,51.47802810346368
CRI,2006,59.84383701556811
CRI,2007,68.72051139208658
CRI,2008,74.45904387143398
CRI,2009,88.2672473848093
CRI,2010,105.11486114649138
CRI,2011,116.74068522392908
CRI,2012,129.19712960095467
CRI,2013,144.551412221611
CRI,2014,173.23699179914144
CRI,2015,200.59062999639514
CRI,2016,223.045444518568
CRI,2017,260.31024232921135
CRI,2018,298.9106880540742
CRI,2019,329.0534160022438
CRI,2020,362.8165256059913
CRI,2021,375.49700841386056
CRI,2022,403.0935092011957
CRI,2023,433.3196256346137
CRI,2024,433.0642450213712
CUB,1996,-10.65214533476803
CUB,1998,-14.110451693103307
CUB,2000,-17.22468831599576
CUB,2002,-29.018874921296316
CUB,2003,-34.98059427933162
CUB,2004,-45.320095000644876
CUB,2005,-51.901745245025616
CUB,2006,-54.452311503373366
CUB,2007,-58.77037064887634
CUB,2008,-66.23061386799328
CUB,2009,-76.56966052780533
CUB,2010,-85.53493917919393
CUB,2011,-94.44944925260641
CUB,2012,-104.36269332466995
CUB,2013,-112.02484751492563
CUB,2014,-119.56355881292241
CUB,2015,-127.53658250662045
CUB,2016,-139.43805681171054
CUB,2017,-150.7916539882192
CUB,2018,-145.91430895404525
CUB,2019,-143.33152019391582
CUB,2020,-152.6190529582183
CUB,2021,-169.85458133735435
CUB,2022,-180.66485223946327
CUB,2023,-194.63944892077322
CUB,2024,-208.89591175828775
CYM,2014,0.19493334166617568
CYM,2015,0.39024833799453135
CYM,2016,0.5846594193371851
CYM,2017,0.7787192242473917
CYM,2018,0.7440790539619444
CYM,2019,0.891919408286913
CYM,2020,1.0389676264995047
CYM,2021,2.0695449363099243
CYM,2022,2.3235341070884643
CYM,2023,2.576533007633521
CYM,2024,2.8310753674768927
CYP,2003,2.1812391309454418
CYP,2004,5.944244517611513
CYP,2005,10.396498045534734
CYP,2006,15.949109608797322
CYP,2007,20.316699861245525
CYP,2008,24.961912100897695
CYP,2009,31.008672674240355
CYP,2010,36.27769010519802
CYP,2011,43.16445687035359
CYP,2012,49.05803764733725
CYP,2013,54.229665701584544
CYP,2014,63.352123147970005
CYP,2015,73.62389988787574
CYP,2016,84.88241975376187
CYP,2017,104.12588821277312
CYP,2018,123.24103111700249
CYP,2019,146.33945853840797
CYP,2020,160.21204265818503
CYP,2021,159.39054266055277
CYP,2022,178.46347953780344
CYP,2023,201.6269772714627
CYP,2024,221.06808512580307
CZE,1998,2.152527745131864
CZE,2000,5.750556903345394
CZE,2002,16.550983394420932
CZE,2003,21.39933831940358
CZE,2004,25.6710496233724
CZE,2005,39.92561130128222
CZE,2006,52.25819275579972
CZE,2007,61.67342837328131
CZE,2008,77.32308373188214
CZE,2009,88.4980896601209
CZE,2010,98.05498514340432
CZE,2011,106.61154203693013
CZE,2012,115.82245738933887
CZE,2013,133.54224912864075
CZE,2014,160.71541129908852
CZE,2015,183.4555503117312
CZE,2016,201.31884364304463
CZE,2017,191.50865161248186
CZE,2018,196.0290145549964
CZE,2019,247.5098336856669
CZE,2020,301.79043397826024
CZE,2021,361.0950162722725
CZE,2022,434.5938776655039
CZE,2023,526.6863878726759
CZE,2024,660.9382609459726
DEU,1996,273.51435939532826
DEU,1998,340.14959626854227
DEU,2000,440.26650922745597
DEU,2002,563.7177302142635
DEU,2003,625.3355812580774
DEU,2004,711.2889967155553
DEU,2005,853.925882856114
DEU,2006,969.5009009505102
DEU,2007,1077.3471701505944
DEU,2008,1194.049581255579
DEU,2009,1398.9775007770268
DEU,2010,1489.991030381291
DEU,2011,1666.2861252710136
DEU,2012,1860.5082043495322
DEU,2013,2049.786377454075
DEU,2014,2275.077361977778
DEU,2015,2536.048189876238
DEU,2016,2651.3134200433437
DEU,2017,2901.8602789613574
DEU,2018,3187.124298972144
DEU,2019,3427.6578285434684
DEU,2020,3874.588724047504
DEU,2021,4139.045107802012
DEU,2022,4418.181933543058
DEU,2023,4854.6595044566875
DEU,2024,5284.901638588539
DJI,1996,-6.3073520462636194
DJI,1998,-7.532161291089414
DJI,2000,-8.08031941101253
DJI,2002,-8.946039053104489
DJI,2003,-7.984441139279121
DJI,2004,-9.84825981477853
DJI,2005,-13.752818449137033
DJI,2006,-14.411752805622838
DJI,2007,-17.073561658535795
DJI,2008,-18.626003954714637
DJI,2009,-19.442107539653215
DJI,2010,-21.118123369641843
DJI,2011,-25.58578485646809
DJI,2012,-27.92247853794286
DJI,2013,-32.15288209688099
DJI,2014,-33.22178630314592
DJI,2015,-34.515609345888386
DJI,2016,-33.88384784082957
DJI,2017,-36.18221515656643
DJI,2018,-36.134707208799
DJI,2019,-38.77000966000971
DJI,2020,-38.20659111940426
DJI,2021,-41.23998392622474
DJI,2022,-44.34399956108183
DJI,2023,-47.92136071414959
DJI,2024,-51.71036804474324
DMA,2005,1.0747102813709144
DMA,2006,1.9867600063346358
DMA,2007,3.1264626835216194
DMA,2008,4.425220987106812
DMA,2009,5.653864434701168
DMA,2010,6.869846616496301
DMA,2011,8.157707793653083
DMA,2012,9.153968418673367
DMA,2013,10.324522159949229
DMA,2014,11.584043351462606
DMA,2015,7.99690346144412
DMA,2016,8.76351585507787
DMA,2017,9.303865338219547
DMA,2018,8.448631365385268
DMA,2019,8.613930348430497
DMA,2020,7.836279771915723
DMA,2021,8.953631433525018
DMA,2022,9.64657422267968
DMA,2023,10.101781590223183
DMA,2024,13.194639160461014
DNK,1996,134.45321185223168
DNK,1998,176.81414791221883
DNK,2000,235.22938459321242
DNK,2002,295.2227966937967
DNK,2003,325.2665701427256
DNK,2004,350.93552173827754
DNK,2005,374.9669733908451
DNK,2006,431.9473887648544
DNK,2007,457.67383358649965
DNK,2008,519.197612219177
DNK,2009,584.4051186275113
DNK,2010,624.0771078399916
DNK,2011,687.2361412378505
DNK,2012,790.7681333812756
DNK,2013,857.2889649337177
DNK,2014,867.4683063963522
DNK,2015,1016.9958644727179
DNK,2016,1103.9350897842803
DNK,2017,1128.1603932436299
DNK,2018,1278.45671191475
DNK,2019,1380.01265674924
DNK,2020,1572.7202217187778
DNK,2021,1775.8331732472725
DNK,2022,1968.7721685047866
DNK,2023,2175.968069614673
DNK,2024,2351.804433025939
DOM,1996,-3.910592139831379
