year,pop_total,pop_growth,electricity_from_renewables_pct,renewable_energy_consumption_pct,forest_area_pct,gdp_2021_ppp_intl_usd,gdp_growth_pct,gdp_per_capita_2021_ppp_intl_usd,gdp_per_capita_growth_pct,imports_pct_of_gdp,industry_pct_of_gdp,manufacturing_pct_of_gdp,exports_pct_of_gdp,iso_alpha_3
2022,59013667.0,-0.20230086688254,,,32.7125321249831,3088381557782.51,4.82117669913565,52333.3274270604,5.0334454866795,36.9173622620119,23.2791441111799,15.3822538780623,35.0991400412578,ITA
2021,59133173.0,-0.515599998844444,24.5491180306432,17.5,32.5308994748357,2946333608376.65,8.93106210800055,49825.3934111848,9.49416108466208,29.1303687572707,22.5572771105288,15.365300568128,31.1716088630092,ITA
2020,59438851.0,-0.487095091717782,24.7302009403595,18.7,32.3489349614665,2704769008361.9,-8.86822122185345,45505.0688708956,-8.42323993924451,25.2136287172564,20.9642039077686,14.477256120151,28.7258551870199,ITA
2019,59729081.0,-0.700011055973408,23.6654279520713,17.3,32.1669704480973,2967975655283.17,0.429162533780342,49690.6298505274,1.13464411867925,27.7443163412796,21.0122984359559,14.8032822287955,30.9498739181942,ITA
2018,60148658.0,0.243703643127712,22.6578762063871,17.1,31.9848977742309,2955292646480.9,0.826646712344115,49133.143527174,0.581227670101029,28.4614762392164,20.9865490224579,14.9480712750382,30.8135072735991,ITA
2017,60002252.0,-0.188100912559894,22.8889226920867,16.4,31.8029338761929,2931063109648.27,1.60369995294101,48849.2183534756,1.79499729937032,27.4431081122137,20.7926142437946,14.8167748451842,30.1398859152774,ITA
2016,60115223.0,-0.190090486385849,22.6403075574513,16.1,31.6209699781549,2884799580139.13,1.23622108511661,47987.8379581014,1.42884453159633,25.6333978099156,20.6626457226581,14.6638600182643,28.7987488919157,ITA
2015,60229605.0,-0.151143561276007,22.3967306611824,16.6,31.4390060801169,2849572563276.21,0.885667635240807,47311.8255262709,1.03826511770654,26.2915747622901,20.2895283210976,14.2623447666015,29.144111052532,ITA
2014,60320707.0,0.0150772197985246,22.2094293974491,17.1,31.2570489452789,2824556381565.56,-0.00138761730454462,46825.6511245062,-0.0164634913490715,25.83212719685,20.1870844682284,13.8362218969996,28.6224027363532,ITA
2013,60311613.0,0.199772918304074,20.4440349751213,16.3,31.075091810441,2824595576142.56,-1.81802510749792,46833.3615309303,-2.01397031609169,25.8567422253559,20.6001539419293,13.7593478951288,28.177442406394,ITA
2012,60191247.0,0.273513088134657,16.8262278758475,14.4,30.8931346756031,2876898309730.64,-3.12523877282996,47795.9579360541,-3.38984189684089,26.8993081933752,20.7948320119101,13.7582342074538,27.9851870768453,ITA
2011,60026841.0,0.346167211080488,12.275347758121,11.9,30.7111775407652,2969708800607.37,0.695463154440176,49473.0149235634,0.347491108002188,27.9092282905933,21.2407342221272,14.1319079197052,26.5629866543354,ITA
2010,59819407.0,0.442226157086815,8.5593766863204,12.8,30.5292204059273,2949198213679.82,1.52910573247101,49301.6959141674,1.0811087798198,26.743460391446,21.369080166955,14.1630798629891,24.9186514223879,ITA
2009,59555454.0,0.579748620940622,6.87332857206319,12.5,30.3064439770322,2904781040277.21,-5.30515401233991,48774.3916833748,-5.85255775999181,22.8643169766079,21.3840948097691,13.6576018738131,22.2771595955525,ITA
2008,59211181.0,0.771291301351719,5.18219534359039,10.8,30.0836675481371,3067517571817.73,-1.02313851177097,51806.3906176391,-1.7836019705945,27.4714932992188,23.2117440039014,15.4805310981416,26.7427615964483,ITA
2007,58756247.0,0.608396959196212,4.74718290340154,8.7,29.860891119242,3099226956375.59,1.46229205289291,52747.1905476807,0.846872548383672,27.5829870177519,23.4052972949308,15.9581664960139,27.2450545395013,ITA
2006,58399861.0,0.400079310970985,4.3420147013412,7.5,29.6381146903469,3054560362937.54,1.79947992234244,52304.2402949819,1.3930148978998,26.8704801353861,23.0039063656952,15.572836404605,26.0530628243151,ITA
2005,58166682.0,0.583653375692943,4.07309540037998,6.7,29.4153382614518,3000565784096.06,0.762410677306491,51585.6445807938,0.176020373979568,24.6103208709435,22.8922792357491,15.5229654911425,24.5118533579183,ITA
2004,57828179.0,0.744609563112575,3.80098039538878,5.9,29.1925618325567,2977862244389.35,1.4740217064723,51495.0028841364,0.721242547682493,23.3395514425368,23.0557086867301,15.8737994184263,23.9268409466402,ITA
2003,57399184.0,0.540420007681938,3.46965809639177,6.2,28.9697854036616,2934605521995.8,0.0665538088732092,51126.2585544038,-0.472767256846353,22.7700362873432,23.1424281792157,16.1342045725768,23.2240496903642,ITA
2002,57089824.0,0.197854295667482,3.0836838710582,5.6,28.7470089747665,2932653729237.93,0.26992966378873,51369.1149098293,0.0717374312631875,23.5586238603378,23.7128374796933,16.8295128748527,24.3126948188163,ITA
2001,56976981.0,0.0612241572425483,2.70158920174332,5.4,28.5242325458714,2924758937271.92,2.00643329837733,51332.2904432567,1.94399983338882,24.3021921285051,23.8448641171014,17.1970447411482,25.5610801918444,ITA
2000,56942108.0,0.045303631138613,2.41491319074179,5.1,28.3014561169763,2867229882174.94,3.88209885062652,50353.4200415436,3.83504714661416,24.7135355199888,24.1021086902835,17.6729403519213,25.5611956255751,ITA
2022,2839144.0,0.0515076570013975,,,55.8320498614958,28595996149.7852,5.22151985159613,10072.0485293402,5.16733666750156,,19.9220815361069,8.50447249695512,,JAM
2021,2837682.0,0.244971341124232,9.56257228776313,10.5,55.4730655586334,27176946493.566,4.60142450033383,9577.16421134079,4.34549459335136,,20.9347128044777,8.19733248153237,,JAM
2020,2830739.0,0.264166647844328,9.94583137070184,11.7,55.1144967682364,25981430581.2625,-9.92032245054413,9178.32077816518,-10.1579688856056,,20.3912395369836,7.95270594551504,,JAM
2019,2823271.0,0.112486030848061,8.54912907548012,9.2,54.7553093259464,28842721563.9156,0.892291653822227,10216.0655367181,0.77886572563142,52.0745268861888,19.2535844539959,7.73845935881404,38.0360807474106,JAM
2018,2820097.0,0.153765355594745,8.19813678709384,8.9,54.3970452446907,28587636469.6716,1.88992368121086,10137.1110531558,1.73337266920288,51.414057756045,20.3485409552147,7.67324815723361,38.5638482851901,JAM
2017,2815764.0,0.207939418780596,8.17085427135678,11.0,54.0378578024007,28057373523.1322,0.997123062335191,9964.391022519,0.787328430117569,48.8661099457791,19.4369995118798,7.70702233479769,34.6570625717339,JAM
2016,2809915.0,0.263022586225724,5.60562414266118,11.1,53.6786703601108,27780369056.4683,1.37522306445538,9886.55139264651,1.10893368508316,44.6417467596076,19.111969221596,7.67466886241997,31.8134556140774,JAM
2015,2802534.0,0.313958647771979,4.01795245026686,12.1,53.320406278855,27403509671.0024,0.92148712538031,9778.11854236288,0.605132260676996,46.1958561816546,19.2659776570983,7.95709044591207,29.9216654806929,JAM
2014,2793749.0,0.360811344710918,3.8421435499515,11.9,52.9693444136657,27153295548.4074,0.689822357374339,9719.30389895706,0.327176682132958,53.4863736564492,18.3652279034414,8.1287214565378,31.2546249666808,JAM
2013,2783687.0,0.405211603822983,3.79783393501805,11.4,52.6182825484765,26967269295.6328,0.5176860128024,9687.60830353153,0.111200803996184,52.6836888029853,18.0990659844033,8.16879594664045,30.5758831810158,JAM
2012,2772430.0,0.431454273219438,3.31017071411397,12.2,52.2672206832872,26828382511.9075,-0.613636039869121,9676.84757123083,-1.04151903068518,51.8563668932812,17.9938605582722,8.0855260454477,30.1837114553703,JAM
2011,2760494.0,0.432960044008846,2.8609022556391,9.8,51.9161588180979,26994027593.8355,1.73037626746921,9778.69453577348,1.2908765013528,53.4532063299648,18.2490235366752,7.88642236411322,30.368613897616,JAM
2010,2748568.0,0.421944554103184,1.77427011630667,8.9,51.5650969529086,26534874424.1964,-1.45714720947502,9654.07238394554,-1.87206742805603,49.5851336897468,17.9863304478474,7.75064821505559,31.3352666291342,JAM
2009,2736995.0,0.415917474774269,1.92690875232775,7.4,51.219298245614,26927244008.8601,-4.3453018579464,9838.25107786462,-4.74232025618744,52.4055281197991,18.0908593404592,8.2094813093192,34.4795962140846,JAM
2008,2725635.0,0.435156176173166,1.87244655581948,5.9,50.8734995383195,28150466764.1848,-0.811736703280815,10328.0398014352,-1.24242279885732,71.6340967512963,19.6881228419841,8.03914806244762,41.9433070929295,JAM
2007,2713800.0,0.473963945332093,1.35040026684456,5.3,50.5277008310249,28380844495.6571,1.43195403665118,10457.972030237,0.95234064060196,61.5157311388929,21.3153996242232,7.68942404971817,39.7286909235439,JAM
2006,2700968.0,0.516033523535749,1.13769570453633,4.8,50.1819021237304,27980181162.0449,2.89912534958872,10359.3160533723,2.36949906722994,60.6140735603109,21.2201148487383,7.61497623467494,40.1315252646825,JAM
2005,2687066.0,0.553843332498697,0.970897332255457,5.4,49.8361034164358,27191855195.0614,0.893797935945003,10119.5337945035,0.336548930834084,55.2146582204731,21.9006506006203,7.75151511689677,35.2732351244367,JAM
2004,2672225.0,0.585569135450925,0.926977968685049,6.4,49.4903047091413,26950967999.3659,1.32372509977827,10085.5908463419,0.732138403670433,51.7740793144263,22.2583396101571,8.21747307122174,37.5440247582553,JAM
2003,2656623.0,0.606020700548159,0.835712286593899,8.1,49.1445060018467,26598872053.7327,3.66631759279021,10012.2870477793,3.03997803927362,51.5371618519403,21.4925345723678,8.28396172705735,36.6134689904685,JAM
2002,2640572.0,0.614211874970001,0.648687626189789,8.0,48.7987072945522,25658162334.0912,1.99729094407155,9716.89555675483,1.37273149359085,49.0848041142906,21.3229059302313,8.42175728660837,32.7619513128115,JAM
2001,2624403.0,0.633651755909455,0.580078125,7.9,48.4529085872576,25155729232.2209,1.34492956396697,9585.31492008694,0.704785920867224,49.2635775306616,22.3173012581486,8.93732428834563,35.5641570687808,JAM
2000,2607826.0,0.693820204754118,-0.0267938237965486,9.3,48.1071098799631,24821892264.8154,0.87870354796236,9518.23176270786,0.181209196854098,50.7229603527871,22.5635448178584,9.34591269708,38.7900457000845,JAM
2022,125124989.0,-0.443851919148528,,,68.4087791495199,5627164027811.25,0.941998775483285,44972.3438362201,1.39102754851621,25.2665627129772,27.7174374582966,19.8229456954966,21.5464241239166,JPN
2021,125681593.0,-0.459952415807642,12.6425579306081,8.8,68.4087791495199,5574650884739.54,2.69657404187188,44355.3487163354,3.17001738751661,18.629254289208,29.2191940850705,20.779603531788,18.1091919388618,JPN
2020,126261000.0,-0.294194617750067,11.6823679811191,8.5,68.4087791495199,5428273471388.26,-4.16876457146743,42992.4796365328,-3.88641911578898,15.8020257724508,29.0568076109153,20.0515708445907,15.5331828643222,JPN
2019,126633000.0,-0.140464977878172,10.1390329224645,7.8,68.4087791495199,5664409362056.56,-0.402169200894946,44730.9102844958,-0.262170828573062,17.7528916808924,28.8040848106902,20.2241827905106,17.4635264275221,JPN
2018,126811000.0,-0.126880068088791,8.78070636712756,7.3,68.4087791495199,5687281858057.76,0.643391023533141,44848.4899421798,0.771168471505248,18.2949862035848,29.0140076866127,20.621683951335,18.3149455985223,JPN
2017,126972000.0,-0.081874296046114,7.7669965805559,6.9,68.4087791495199,5650924318247.5,1.67533175173359,44505.2792603684,1.75861180168305,16.831774467385,28.8824260088632,20.4359460686022,17.5914391047836,JPN
2016,127076000.0,-0.0511374152133631,6.69775835351678,6.4,68.4224965706447,5557812520391.56,0.753826745789127,43736.1305076612,0.805362824501671,15.2522776095286,28.6299476490573,20.2880385682684,16.0579692360598,JPN
2015,127141000.0,-0.106124993746747,5.55725063927747,6.2,68.4334705075446,5516229705512.24,1.56062669680782,43386.7100739513,1.66846511717627,17.990648516827,28.5837114240167,20.4624703758492,17.4367598376529,JPN
2014,127276000.0,-0.132694222147042,4.27991876983703,5.6,68.4455418381344,5431464815572.69,0.296205514141889,42674.6976301321,0.429381122519686,20.0127792201784,27.3136267349767,19.5936092334203,17.4186553484795,JPN
2013,127445000.0,-0.144271883387076,3.17090710168712,5.0,68.4576131687243,5415424030978.76,2.00510017681211,42492.2439560498,2.15237106568597,18.1946119190738,26.6507450551464,19.3290316543759,15.7841567318773,JPN
2012,127629000.0,-0.159710675844347,2.46447210248094,4.7,68.4696844993141,5308973788165.35,1.37475099905274,41596.9238038796,1.53678665868971,16.0561363041928,26.562641428228,19.6667084270194,14.4147746129824,JPN
2011,127833000.0,-0.185226486410846,2.24035263676289,4.8,68.481755829904,5236978375626.26,0.0238095237995424,40967.3431400832,0.209251802844406,15.4204984672798,26.7014360671016,19.5355543051759,14.7744622613499,JPN
2010,128070000.0,0.0179605415195644,1.93394324913398,4.7,68.4938271604938,5235731772823.73,4.09791791943181,40881.7972423185,4.07922304856318,13.5799692441961,28.3359701667911,20.7662008986202,14.9185034496428,JPN
2009,128047000.0,-0.0124946312294096,1.97795083230014,4.5,68.4691358024691,5029621991936.48,-5.69323635892741,39279.498871012,-5.68145234041657,11.9706007858756,27.1112122235818,19.0476835097055,12.41956574798,JPN
2008,128063000.0,0.0484253945978966,1.92664457774794,4.4,68.4444444444444,5333256913659.98,-1.22428900061713,41645.5722078975,-1.27210994875956,16.8939331648175,28.7829764402439,21.2740312202671,17.2355433764071,JPN
2007,128001000.0,0.114908847726211,1.89603758795994,4.3,68.4197530864198,5399360692724.65,1.48396941157472,42182.1758636624,1.36742232597771,15.5274506811561,29.5972958103344,21.8755058812491,17.2891273707229,JPN
2006,127854000.0,0.0633735894181335,1.83889678774992,4.4,68.3950617283951,5320407473250.48,1.3723501275831,41613.1483821427,1.3081271829718,14.3590020520575,29.6655718124813,21.3992856851895,15.6573740466117,JPN
2005,127773000.0,0.00939209655766336,1.79142812823537,4.0,68.3703703703704,5248381305705.58,1.80390087215821,41075.8243580849,1.79433980048837,12.4140588557406,29.8717070448265,21.4233723857104,13.8158957221159,JPN
2004,127761000.0,0.0336622582725446,1.4431385231074,4.3,68.3456790123457,5155383301369.08,2.18611569439318,40351.776374395,2.15172332915763,10.8780887981112,29.9669305435635,21.1205912192442,12.7862646247862,JPN
2003,127718000.0,0.213980948779682,1.38646887221084,4.2,68.320987654321,5045091758636.98,1.53512549946694,39501.806782419,1.31809196260171,9.86032369115249,30.0789207597555,20.9171312937455,11.4658015766594,JPN
2002,127445000.0,0.232527187105684,1.25826382250419,3.7,68.2962962962963,4968814224456.22,0.0419624992862282,38987.9102707538,-0.190392013639268,9.5916764589296,30.2226000788974,20.7147020460507,10.8554456072287,JPN
2001,127149000.0,0.240952587521069,1.23173957506127,3.5,68.2716049382716,4966730060390.08,0.386103426142029,39062.2817355235,0.144511690081188,9.48280450872269,30.9812266965407,21.1197171693841,10.0767999632844,JPN
2000,126843000.0,0.167275578113187,1.21126417621112,3.7,68.2469135802469,4947627102634.08,2.76464755136783,39005.9136305044,2.59289108643961,9.09887738115494,32.5135870554896,22.4522088081884,10.4634942027505,JPN
2022,11256263.0,1.70151702842564,,,1.09804716534901,104307009614.896,2.64743514912058,9266.57538251337,0.915646680170994,61.5579922828454,24.4882015845826,17.1485868808372,42.5374671563433,JOR
2021,11066356.0,1.83419162693059,24.8339650896158,11.5,1.09804716534901,101616771489.092,3.65564358999147,9182.496161256,1.77173055809841,50.3744556879614,23.4204240200794,16.9034351571687,29.958414256479,JOR
2020,10865228.0,1.79543228239066,20.5964446162021,10.7,1.09804716534901,98033033195.0242,-1.10275188309046,9022.63930356769,-2.86253982856009,42.1600068481689,23.5538100159112,17.1472019841126,23.899941960737,JOR
2019,10671891.0,1.98343822476301,14.5379105350356,8.5,1.09804716534901,99126148666.0744,1.75124077866225,9288.52709103516,-0.247049289948436,49.3528930606033,24.1116880393062,17.5673271891158,36.3349404358171,JOR
2018,10462306.0,2.20412998393259,10.5029696166495,7.2,1.09822031989187,97420088352.2411,1.91907091341564,9311.53116265584,-0.302781677584093,52.8367993528309,24.077832929113,17.6895403755395,34.7991158378548,JOR
2017,10234226.0,2.25160030043779,6.49754003472892,5.3,1.09822031989187,95585730402.7069,2.47359815449045,9339.81039725983,0.192083988017671,55.3632313761401,24.5139698529782,17.998121961285,34.3683691309957,JOR
2016,10006367.0,4.72325254401232,4.18355202929509,4.7,1.09822031989187,93278397679.1765,1.9941808493012,9321.9045113153,-2.71126216102509,54.3255078299008,24.6693119626594,18.0055030429575,34.3952100655679,JOR
2015,9544729.0,8.21798329205466,0.93550423483613,3.2,1.09822031989187,91454627021.3176,2.49652879315188,9581.68922567813,-5.58980174753611,58.8134752041523,25.2328062594007,18.3616206146717,36.5444370225267,JOR
2014,8791710.0,9.53920898641561,0.0492171247125807,3.1,1.09822031989187,89227048074.8495,3.38407809933472,10148.99809876,-6.02217249989295,67.8048978299753,25.5087965588519,18.8479383295667,42.1339077050464,JOR
2013,7991809.0,5.19641467868427,0.0487804878048781,3.1,1.09822031989187,86306373007.5702,2.60994737548631,10799.3538143329,-2.58592238614169,70.1559244239765,25.6406605947577,19.2766712440525,41.2956035736517,JOR
2012,7587127.0,1.41635205030682,0.0548324897565678,2.9,1.09822031989187,84111117113.9621,2.42935800100238,11086.0299443995,0.988823291779653,72.6296022782855,25.8078043078824,18.7888725091493,45.225985406904,JOR
2011,7480424.0,2.48202772730679,0.0754369197160022,3.0,1.09822031989187,82116220149.6362,2.73717988632104,10977.4820450868,0.218599818569089,72.1491018722468,26.7946694331519,19.3084740432038,46.5505776295546,JOR
2010,7297043.0,2.15109331746781,0.0812017864393017,3.0,1.09822031989187,79928435100.6111,2.31483422063046,10953.537631697,0.137449407888951,67.2255350518798,26.2668286391472,18.926535742199,46.9971426422454,JOR
2009,7141753.0,2.14968786053504,0.070067264573991,2.8,1.09822031989187,78120084647.9938,5.02371007272669,10938.5027244703,2.79012172938629,67.0765264759993,27.7593449666661,20.1282851483639,45.0754717111092,JOR
2008,6989866.0,2.35427976058258,0.0867177337765573,2.7,1.10494106980961,74383284111.6519,7.22038637280139,10641.5894255558,4.72560086199387,84.862429395062,29.6449857442188,21.1549822660159,56.0504965658577,JOR
2007,6827227.0,6.03529982681035,0.0999846177511152,2.3,1.10494106980961,69374198907.495,8.17616995204646,10161.4021194103,1.84052436528839,91.7593332948654,27.5444511305466,18.2981213884744,54.234912993661,JOR
2006,6427371.0,6.38870724302854,0.0809352517985611,2.3,1.10494106980961,64130759055.5738,8.09297527811933,9977.75903329275,1.4032017956128,87.873053937089,24.8496543455046,16.4321711598629,53.8743278940368,JOR
2005,6029587.0,2.47713068142819,0.0828672053035011,1.7,1.10494106980961,59329256957.3256,8.14659481079931,9839.68834968723,5.50057037395844,94.2043111947656,24.9215738997938,15.3737563861253,52.704580084252,JOR
2004,5882061.0,2.41295841696554,0.100368016058883,1.8,1.10494106980961,54860032404.276,8.56721424236899,9326.66839127919,5.97888573730077,82.4321150922641,24.7957581974811,15.5977703345734,52.1894968421313,JOR
2003,5741828.0,2.21462077394044,0.112584438328747,2.0,1.10494106980961,50530938632.9143,4.16166755544407,8800.49674649158,1.88023738458077,68.3345553142335,23.0359539059582,14.4368973674381,47.3722799396849,JOR
2002,5616066.0,2.10844376833598,0.0983767830791933,2.1,1.10494106980961,48512029251.0844,5.78380792679296,8638.08033080173,3.57676471497919,66.6176037680306,22.7818663526641,13.9947012069473,47.4212540476891,JOR
2001,5498894.0,2.0568547225817,0.105974301231951,2.1,1.10494106980961,45859598176.5535,5.26995757513571,8339.78581448441,3.12682361391026,67.1511856310008,21.4607853921461,12.8494429341421,42.1342929427849,JOR
2000,5386945.0,2.07260479051429,0.0813338755591704,2.1,1.10494106980961,43563804178.2448,4.24571192079179,8086.92202690853,2.10734677821851,68.5015086602097,21.4363112007602,12.9478053578275,41.8273959357861,JOR
2022,20034609.0,1.46316879039749,,,1.3013145534689,671284847990.359,3.19999999970734,33506.2614893237,1.70100297910589,26.7653058374068,34.9793974237581,13.4242966658263,41.5690089041544,KAZ
2021,19743603.0,1.33325722721198,2.99615912685309,2.0,1.29048383153684,650469813945.991,4.29999999729456,32945.8515725823,2.91864170117744,25.0237464537583,35.2669295966944,13.6087547428034,33.6448621241624,KAZ
2020,19482117.0,1.4089156380377,2.22015510866625,1.8,1.27965329481053,623652745889.61,-2.49999999628,32011.5491499004,-3.86406094514987,26.4975355671251,33.0977971542858,13.0725321801007,30.5289067989681,KAZ
2019,19209555.0,1.45157995956237,1.22624138027826,1.9,1.26882246175501,639643841913.657,4.50000000091883,33298.2123695035,2.99405538115775,28.419629452657,33.028795913527,11.466364067234,36.4389870990994,KAZ
2018,18932727.0,1.49423322942686,0.58462510687335,1.9,1.25799207319332,612099370246.921,4.09999999309841,32330.2274546567,2.5560669084423,25.9027380865315,33.4962004017876,11.4286227484553,37.6252184252873,KAZ
2017,18651931.0,1.5579235201186,0.468564673049343,2.0,1.24716079564396,587991710170.511,4.10000000257358,31524.4416339794,2.49076945691363,24.427634998983,32.3252253010728,11.2801569362864,32.3977529369879,KAZ
2016,18363600.0,1.53335297365685,0.432830304246354,2.1,1.23632625847316,564833535212.271,1.09999999910173,30758.3227260598,-0.438395201172128,28.4677079441317,31.9797903606788,11.3301396708405,31.8438886422836,KAZ
2015,18084169.0,1.49239879824091,0.237979147167019,1.7,1.22549031373856,558687967573.976,1.20000000053288,30893.7594851041,-0.299093532608879,24.5330208000299,30.8547873936113,10.2754093827734,28.5167080072354,KAZ
2014,17816285.0,1.46885610538904,0.0620711362920995,1.3,1.20872722895136,552063209062.287,4.20000000566705,30986.4379168995,2.6806378826727,25.6302765606214,33.2094258316125,10.3182436278483,39.3417580907293,KAZ
2013,17556502.0,1.4364978420859,0.00517049037202309,1.2,1.19196410712301,529811141105.818,5.99999999671084,30177.4887221736,4.48819679131283,26.7905716146741,33.6988156382046,10.6349738343331,38.6170377152797,KAZ
2012,17306106.0,1.39710899026626,-0.0365665772433929,1.3,1.17520102233582,499821831247.413,4.79999999528297,28881.2417563728,3.34601033412712,29.614069450738,36.3028533254093,11.0807990431371,44.1096630384291,KAZ
2011,17066002.0,1.35207363651395,0.0196336590210889,1.4,1.15843793754862,476929228310.983,7.40000000144188,27946.1603432944,5.95764573473487,26.6531942561577,37.2660880953566,11.0865742214899,46.4646627947552,KAZ
2010,16836810.0,1.29700375015965,2.41995982866684e-05,1.4,1.14167481572027,444068182778.938,7.30000000329814,26374.8407672795,5.91730119035698,29.8940863973107,40.6024221199984,11.3213182158369,44.2441794984735,KAZ
2009,16619846.0,1.17001171080735,-0.100368441112946,1.3,1.14444349372152,413856647497.939,1.19999999942873,24901.3527260084,0.0228479849101006,33.9276450175618,38.4314808509372,10.8721535671572,41.8384224460915,KAZ
2008,16426525.0,1.03606576058941,-0.0746946854731286,1.1,1.14721220876394,408949256423.197,3.30000000021091,24895.6645683245,2.23526924918258,37.1484197092327,40.2502455752721,11.7738896985166,57.1463849391331,KAZ
2007,16257214.0,0.948669591386937,0.0378599963445521,1.8,1.1499808867652,395885049779.634,8.89999999999405,24351.3464102542,7.871783713981,42.8488122066393,37.7308974758662,11.4916052350723,49.3128208903582,KAZ
2006,16103716.0,0.845600611531775,-0.0948965209260784,2.1,1.15274956476646,363530807878.472,10.7,22574.3429577665,9.76786673957737,40.478228955154,39.3564557485124,11.6324580776122,50.9752978421833,KAZ
2005,15968117.0,0.74145148778579,0.0648517989004672,2.1,1.15551827980887,328392780378.023,9.69999999922682,20565.5294470866,8.88963565884097,44.5681447702344,37.6280181516768,12.0413930742043,53.194358254068,KAZ
2004,15850159.0,0.650552959098631,-0.0851445216222272,1.9,1.15828695781013,299355314840.782,9.60000000136854,18886.5811908122,8.88930817801581,43.9087892759115,35.3518419501918,13.3141536472172,52.5004104250221,KAZ
2003,15747380.0,0.577653086141081,-0.0391444587104249,2.3,1.16105563581139,273134411347.668,9.30000000033759,17344.752672995,8.67044524900558,43.0463103304131,35.0752659061292,14.2177474367653,48.4170220946326,KAZ
2002,15656677.0,0.519509431468551,0.0,2.8,1.16382431381265,249894246428.934,9.79999999960842,15960.8738450013,9.23105777770729,47.0410448936046,35.8109321050125,14.4961308853034,46.9906407561754,KAZ
2001,15575550.0,0.479119436795366,0.0,2.4,1.16659302885506,227590388369.604,13.4999999984358,14612.0290050498,12.9575000867226,46.9540498960605,36.1418298622593,16.4450901932272,45.8950186109102,KAZ
2000,15501103.0,0.292205742065896,0.0,2.5,1.16936170685632,200520165967.172,9.80000000214156,12935.864368308,9.47962640033421,49.0972658349839,37.7758296698614,16.4980359256673,56.6024267995373,KAZ
2022,54252461.0,1.92297608206469,,,6.34481849808483,297937902775.433,4.85998104287999,5491.69378280246,2.86281276489714,21.4991695109477,17.5274480968435,7.74068726212304,12.1919692160845,KEN
2021,53219166.0,1.90040858948898,48.3876050420168,67.7,6.34481849808483,284129273925.386,7.59048947333467,5338.85243382781,5.5651365159048,20.0547288409003,17.1524357767952,7.36330136314107,10.7695743362259,KEN
2020,52217334.0,1.96197633664853,46.9406931964056,69.0,6.34481849808483,264084005302.165,-0.272766327438816,5057.40115537429,-2.2103217118529,17.5959466433724,17.4002876322786,7.59983835849882,9.64186888186451,KEN
2019,51202827.0,1.96381549826771,53.8508134302527,68.1,6.34481849808483,264806307742.621,5.11415885767801,5171.71264279257,3.07004769448449,20.3314661545478,16.9305452274709,7.90461593672111,11.4279956869332,KEN
2018,50207107.0,2.03083744189606,44.1002390861596,68.7,6.34481849808483,251922586472.068,5.64794640709219,5017.66784674664,3.52404781491717,21.8727778433835,17.313146131064,8.40838529183248,12.541975333359,KEN
2017,49197766.0,2.17412854990493,54.6664413979533,68.1,6.29288048634782,238454787849.2,3.83795817364721,4846.86210851932,1.60475183361922,23.2583979340349,17.5035092078691,8.7391417305051,12.7366599413725,KEN
2016,48139687.0,2.20775684612709,44.9603275173019,68.3,6.24094247461082,229641252624.049,4.21351706814744,4770.31046388086,1.93794795580835,21.6152747725065,18.1621592865164,9.32149110147083,13.2497448006759,KEN
2015,47088526.0,2.2270329432256,50.0650097565985,69.2,6.18900446287381,220356494132.985,4.96772112759767,4679.62182831938,2.65589352795405,25.1986507884515,18.8940456983605,9.97517981812866,15.1287339034504,KEN
2014,46051440.0,2.33901192230694,40.0816393086205,71.8,6.22201215869558,209927863314.401,5.02011100232484,4558.55155266374,2.59218353342239,29.6976848964037,19.0360328023672,10.0650334327975,16.4728044658123,KEN
2013,44986791.0,2.47210752389349,22.714649386716,74.3,6.25501985451734,199893012215.302,3.7978483925754,4443.371215682,1.26331129067221,29.6724619595649,19.0802591143975,10.9090166252394,17.7921805531655,KEN
2012,43888303.0,2.6080744180495,22.7675817976683,76.2,6.28802755033911,192579148133.479,4.56867961444982,4387.93790075409,1.87670753904403,31.7587443003647,19.26155255789,11.0833402731294,19.8649477228834,KEN
2011,42758461.0,2.75013743696978,26.5966070966071,74.7,6.32103524616087,184165228865.401,5.1211061197056,4307.10611556858,2.26952218964762,36.8527289037346,19.6629008334867,12.0477672867887,21.5494770708279,KEN
2010,41598567.0,2.90158845467743,17.698057845466,74.0,6.35404294198264,175193389475.644,8.05847360290906,4211.52462957784,4.96811299885232,30.2699277024041,18.5746727706851,11.160375024669,20.1243596478793,KEN
2009,40408891.0,3.0211086032266,27.64533847981,75.6,6.41463436061426,162128321485.866,3.30693981631089,4012.19428382397,0.232598394599862,27.1702463211792,18.386624667775,11.4929531371255,18.7749454916013,KEN
2008,39206351.0,3.02964938264436,17.784257440701,78.2,6.47522577924588,156938461030.929,0.232282744812977,4002.88364073792,-2.7588645638462,34.9045410940864,18.5827717274425,12.0957706183263,22.6740575532267,KEN
2007,38036349.0,3.02220921188685,15.2393346681041,78.2,6.5358171978775,156574764869.405,6.85072976998784,4116.45094720856,3.66978666216018,31.975797511236,19.3021680815154,12.7904398588978,21.9189912933699,KEN
2006,36904008.0,3.04704867411558,21.1450760079313,77.6,6.59640861650912,146535980808.419,6.47249430015484,3970.73349887685,3.27715457506901,32.2515454815442,19.3841059353688,12.6893553901337,22.9849396441861,KEN
