x_log_signed_con_demand_per_capita__last,con_fossil_share_elec_pct__last,x_log_signed_con_solar__last,coverage,density,x_log_signed_con_demand_per_capita__last__cutoff,con_fossil_share_elec_pct__last__cutoff,x_log_signed_con_solar__last__cutoff,comparators,selected_density_threshold,selected_coverage_threshold,selected_solution
0.5248571254663084,0.2092365776551197,0.8382640491888256,0.5511022044088176,0.7834757834757835,1.3362758209504195,63.582613592915145,4.370842241528093,"['<', '>', '<']",,,False
0.5246365002387804,0.2142709291275323,0.8382176438621901,0.5490981963927856,0.7851002865329513,1.3361865597220055,63.67599007756738,4.3708386922990465,"['<', '>', '<']",,,False
0.5248571254663084,0.2189442810912724,0.8382640491888256,0.5470941883767535,0.7867435158501441,1.3362758209504195,63.74647748000867,4.370842241528093,"['<', '>', '<']",,,False
0.5249211420964686,0.2192329073238602,0.83911385481798,0.5470941883767535,0.7867435158501441,1.3363017209941774,63.749527538740345,4.374917834400588,"['<', '>', '<']",,,False
0.5250229785021339,0.2304152624885783,0.83911385481798,0.5410821643286573,0.7917888563049853,1.3363429222782226,63.851579450725474,4.374917834400588,"['<', '>', '<']",,,False
0.5248974963918766,0.2283853233307049,0.8391106900444336,0.5410821643286573,0.7917888563049853,1.336292154342792,63.82538853243633,4.374896378145273,"['<', '>', '<']",,,False
0.5263457130367635,0.2502706304897127,0.8381665383802132,0.533066132264529,0.7940298507462686,1.3367501129600847,64.27790570242836,4.37083478358696,"['<', '>', '<']",,,False
0.526370048228947,0.2626710829611046,0.8381665383802132,0.5270541082164328,0.7945619335347432,1.3367559089831864,64.45719475884474,4.37083478358696,"['<', '>', '<']",,,False
0.5260471083942893,0.2650981859774432,0.8381665383802132,0.5250501002004008,0.7963525835866262,1.3366789929379808,64.4893955113312,4.37083478358696,"['<', '>', '<']",,,False
0.5250248786206327,0.2754624630704416,0.8391137251252859,0.5210420841683366,0.8,1.3363436910339686,64.67423042329965,4.374916955121387,"['<', '>', '<']",,,False
0.5253357064565314,0.2745230667979132,0.833275506829695,0.5170340681362725,0.8012422360248447,1.336469446709185,64.66040313304423,4.360124751223273,"['<', '>', '<']",,,False
0.6879334796073053,0.4845455294040834,0.8746562326342896,0.5150300601202404,0.803125,1.3631908807616753,67.1709879211194,4.533076332327661,"['<', '>', '<']",,,False
0.5248974963918766,0.3038423625815386,0.8391106900444336,0.5090180360721442,0.8037974683544303,1.336292154342792,65.14485056346824,4.374896378145273,"['<', '>', '<']",,,False
0.5250229785021339,0.3062782006349302,0.8391144930279716,0.5070140280561122,0.8057324840764332,1.3363429222782226,65.1561427925582,4.3749221612809555,"['<', '>', '<']",,,False
0.5255476993821698,0.3192323447433767,0.838388963089215,0.503006012024048,0.8070739549839229,1.3365552154545348,65.31149215217417,4.370851795346066,"['<', '>', '<']",,,False
0.5260471083942893,0.322581564830364,0.8381665383802132,0.501002004008016,0.8116883116883117,1.3366789929379808,65.37943994455297,4.37083478358696,"['<', '>', '<']",,,False
0.5250093663610158,0.3223878768565373,0.8330534896223366,0.4969939879759519,0.8131147540983606,1.3363374150365932,65.37460299027501,4.360095193096965,"['<', '>', '<']",,,False
0.5253357064565314,0.3298153955552104,0.8331716901531516,0.4909819639278557,0.813953488372093,1.336469446709185,65.45426531136975,4.360110929652978,"['<', '>', '<']",,,False
0.5252685389969035,0.3298153955552104,0.8331716901531516,0.4909819639278557,0.813953488372093,1.3364422718932178,65.45426531136975,4.360110929652978,"['<', '>', '<']",,,False
0.6878050450164108,0.4836186379966643,0.8144487427679783,0.4849699398797595,0.8175675675675675,1.363168311376685,67.16211755730929,4.301702277947388,"['<', '>', '<']",,,False
0.687376504787197,0.4836186379966643,0.8142384022935243,0.4849699398797595,0.8175675675675675,1.363093005422506,67.16211755730929,4.301500568255021,"['<', '>', '<']",,,False
0.6873815321667773,0.4850858503742032,0.8088800896624683,0.4829659318637274,0.8197278911564626,1.3630938888672572,67.17340779142211,4.282126198866838,"['<', '>', '<']",,,False
0.6878727704216685,0.483654293094946,0.8042188636581511,0.4789579158316633,0.8213058419243986,1.3631802125376902,67.16247882211354,4.274800092788004,"['<', '>', '<']",,,False
0.664876077447692,0.4836186379966643,0.8144487427679783,0.4729458917835671,0.8222996515679443,1.3587349779701905,67.16211755730929,4.301702277947388,"['<', '>', '<']",,,False
