x_log_signed_con_demand_per_capita__last,con_fossil_share_elec_pct__last,x_log_signed_con_solar__last,vulnerability_indicator
1.3246592477113557,69.74102491255192,2.601206314869495,0
1.3257408469562129,68.17502417456268,2.8737914226526007,1
1.34017092323456,66.50410083963622,3.5491315723802095,1
1.3723942174506245,63.067455258805666,3.763428824760076,0
1.2831116165278256,67.80738772595622,3.707594662791392,0
1.2563248227350796,71.72544434792772,5.046505564543029,1
1.4244705891021123,67.49004029785928,3.5797852277164632,0
1.2748857734727237,71.95799961327583,4.597191667512893,0
1.374484672939853,66.76151197204038,3.9897369333436576,0
1.3500134207582275,73.28654309191329,3.3566934288971684,1
1.3375455457808252,66.67641651168094,3.2445881928126195,0
1.372131384619703,62.9710441598628,2.6841788782139204,1
1.3238493210628264,76.68753192431991,2.2864177526898786,1
1.3340893764574668,69.56191512325995,3.1127080953714503,1
1.3967452230220083,67.43578849548253,5.15596704143519,0
1.4457800953006734,61.47367847100966,3.8362798808982816,0
1.3976900429974852,64.24712887658899,3.5577844409906754,0
1.312784439909832,75.19747110748946,3.305397507057469,1
1.4059079907327985,69.53851488975644,3.28391279793062,1
1.2368085737390482,58.64543082430811,3.5140291374715047,1
1.3297020392175167,72.50653818975812,3.930360163857795,1
1.3761406767230586,73.27997919274054,4.300744280674282,1
1.3125173323525123,65.88233847816535,2.8150620723033013,1
1.3506278994804506,73.36823471831417,3.5070772095530844,0
1.3408354547027266,63.19924196869934,3.429917199413265,0
1.354197511451986,62.99677040976175,3.795116299440233,0
1.3458958593870474,70.03317261028894,4.14551665538433,1
1.3599149850161023,70.21823477651999,3.2993492094567145,0
1.403936491238518,71.58219677642538,4.328720189966414,0
1.330878565643441,73.79335334153717,3.6302773073184977,0
1.4103989568069206,69.22877352169931,2.740212737908064,1
1.3313869894627612,66.87127114054731,2.0492567768003465,1
1.245835991882759,71.31711654526995,4.2157804658535305,1
1.2930383348394558,73.36153156851422,3.99084939913562,0
1.3488755791664475,63.72795400399961,3.5667548100165725,1
1.270065197826591,72.15243706236102,4.699979927208689,1
1.276609247789197,70.44627947644022,3.312761078864402,1
1.259957717343809,73.53788146381929,2.8611520562874952,1
1.3628692088391676,61.1319788398103,4.999897656899117,0
1.305821771263613,61.532866868512386,4.574804856327967,0
1.3567371606078311,74.62937590777155,4.013990565763862,1
1.3613737862302642,72.07008422081067,3.785053737556783,0
1.369757968190965,65.95669409992819,3.2025199894842107,0
1.3090413491718365,67.36518456973447,2.9678610556021296,1
1.3015202362862417,70.932911101172,2.9052959277587305,1
1.3131294498394814,74.52142506507936,3.5093627722865537,0
1.2621869152531977,69.05651703918561,3.821355395844686,1
1.3443487983553557,62.51891503883331,3.1045489338936303,1
1.2784041729989666,63.75873178123945,3.715565476369491,1
1.3075195593964897,62.59441376752633,3.915050423059749,0
1.290325959148408,61.19619419331045,2.50090081426214,0
1.39455617505975,65.96659641748455,3.667037903965256,0
1.3795789246715051,62.90165583387558,3.5740855470197137,0
1.37245222451402,74.99966098912122,3.527643002275446,0
1.228851889845887,62.4719533861239,2.814939372330726,1
1.3186598134489336,69.78895855217573,4.284490529699538,0
1.33050411665113,65.4402662698311,3.2130854190654965,0
1.3937167760097753,73.4702013615062,3.4766496351630622,1
1.3376877355118144,61.59857762390594,3.063634326879315,0
1.241637345220846,68.88442402466757,3.817401882401796,1
1.2633547266890346,70.09067153643319,3.757228755332675,1
1.4511077261819367,76.59782536697672,2.909831869307963,1
1.369205029233585,70.8835742834451,4.222860314450708,0
1.3142057334386106,71.29208063838499,2.1032146240336074,1
1.29432686252006,61.09438857407092,3.9782583767053414,1
1.3637038792185865,61.34908529588358,3.4228114460824903,0
1.3007570163362727,62.093339855934246,3.774024643650608,0
1.3230535768691685,65.40550136100607,3.8873211507657706,1
1.3011158933042444,68.49538741533455,2.8856023695111928,0
1.2685730014596446,61.32771978237365,1.8545565384491696,1
1.3389956477854812,66.75297107739938,3.900030703704653,0
1.39740378032753,64.36799199957004,2.2370156949964817,0
1.3348929212416496,77.47851543277405,1.782505191411082,1
1.249190468319889,62.156285575521736,3.304576033106558,1
1.388900726991966,61.55930345034518,3.5747975016683524,0
1.3299558340508144,68.75330777789331,2.9658027257423325,1
1.3271993121254733,62.63671734286949,4.499070714057953,0
1.2387610772560982,65.15799515719543,4.082303320800033,1
1.3863616155064118,65.73751861801519,3.865422022206801,0
1.307102547406361,71.77816696720714,2.2772588753522913,1
1.3403971780856614,61.24517754322942,4.509102918326914,0
1.2405890344762367,74.89475671787123,4.569003162030677,1
1.353046426878939,67.2292600867556,5.334885889449664,1
1.330182044385025,57.68632666248435,3.433337069402767,0
1.3280817819199149,63.78234012918195,3.748150398904587,0
1.3831763789486522,64.55945057343745,3.195236398464576,0
